p_id,p_hour,gcount
1,00,0
2,00,0
3,01,1
4,00,0
5,00,0
6,00,0
7,09,113
8,09,1
9,00,0
10,10,2
11,01,1
12,00,0
13,00,0
14,07,2
15,00,0
16,00,1
17,09,34
18,09,12
19,08,1
20,07,8
21,06,2
22,07,2
23,00,0
24,09,16
25,11,50
26,07,3
27,00,0
28,10,3
29,08,1
30,00,0
31,07,1
32,08,3
33,08,80
34,09,5
35,07,8
36,00,6
37,00,15
38,00,0
39,08,5
40,08,30
41,08,175
42,08,142
43,11,43
44,00,0
45,00,0
46,00,0
47,11,9
48,00,0
49,08,63
50,00,0
51,07,1
52,08,44
53,07,1
54,08,6
55,08,6
56,09,10
57,00,0
58,10,1
59,06,1
60,09,5
61,08,46
62,08,8
63,08,2
64,00,0
65,11,47
66,09,64
67,00,0
68,00,0
69,12,20
70,05,5
71,07,2
72,08,2
73,00,1
74,09,166
75,09,172
76,09,3
77,08,2
78,09,9
79,00,0
80,00,32
81,00,0
82,00,80
83,00,16
84,00,0
85,07,5
86,00,0
87,00,0
88,00,0
89,00,9
90,00,0
91,07,2
92,00,26
93,12,3
94,07,3
95,00,44
96,00,0
97,09,68
98,11,1
99,00,0
100,00,0
101,00,0
102,07,1
103,00,0
104,00,0
105,00,0
106,09,8
107,00,0
108,07,1
109,00,0
110,00,0
111,00,0
112,09,54
113,00,0
114,00,0
115,00,0
116,08,60
117,00,0
118,00,0
119,08,11
120,06,1
121,10,6
122,03,1
123,07,2
124,07,1
125,00,0
126,08,7
127,10,19
128,12,3
129,02,91
130,00,27
131,09,2
132,00,1
133,08,3
134,12,18
135,10,4
136,08,11
137,00,0
138,05,1
139,04,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,46
146,09,16
147,09,8
148,00,0
149,08,2
150,08,3
151,00,0
152,08,32
153,08,7
154,00,0
155,09,1
156,06,1
157,10,2
158,00,0
159,09,29
160,12,2
161,00,0
162,00,0
163,00,0
164,00,0
165,08,2
166,09,145
167,08,10
168,08,18
169,08,14
170,00,0
171,08,1
172,00,0
173,09,14
174,10,11
175,10,1
176,00,0
177,07,11
178,08,1
179,08,18
180,12,1
181,09,79
182,08,23
183,09,3
184,08,1
185,08,7
186,00,0
187,00,0
188,08,19
189,08,23
190,08,4
191,06,1
192,12,4
193,09,13
194,06,1
195,10,5
196,08,14
197,12,6
198,00,1
199,00,0
200,07,1
201,00,0
202,07,1
203,12,1
204,00,0
205,04,1
206,00,0
207,00,0
208,08,2
209,00,0
210,08,15
211,00,0
212,08,5
213,10,5
214,00,0
215,00,1
216,01,2
217,09,8
218,12,1
219,10,2
220,07,13
221,00,0
222,07,1
223,09,59
224,00,0
225,08,21
226,08,34
227,08,1
228,09,10
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,10,11
236,09,17
237,00,0
238,00,0
239,00,0
240,03,1
241,08,9
242,08,10
243,08,37
244,12,71
245,00,0
246,00,0
247,12,27
248,11,5
249,00,0
250,08,8
251,00,0
252,00,0
253,12,1
254,09,2
255,00,122
256,00,74
257,09,5
258,07,3
259,12,1
260,10,31
261,00,0
262,00,0
263,09,12
