p_id,p_hour,gcount
1,00,0
2,00,0
3,02,1
4,00,0
5,00,0
6,00,0
7,00,115
8,08,1
9,12,1
10,07,1
11,05,1
12,00,0
13,00,0
14,09,4
15,00,0
16,09,2
17,00,37
18,08,10
19,05,1
20,12,8
21,00,0
22,00,0
23,06,1
24,11,15
25,00,68
26,08,1
27,00,0
28,09,8
29,08,1
30,00,0
31,01,1
32,07,2
33,09,87
34,08,3
35,08,9
36,01,23
37,00,24
38,12,1
39,08,3
40,09,34
41,08,152
42,08,143
43,09,38
44,06,1
45,00,0
46,00,0
47,07,16
48,00,0
49,10,64
50,00,0
51,00,1
52,09,32
53,11,2
54,09,5
55,07,6
56,09,9
57,00,0
58,11,1
59,00,0
60,08,3
61,00,57
62,08,15
63,01,1
64,00,0
65,11,44
66,08,58
67,01,1
68,00,0
69,07,21
70,07,8
71,00,2
72,02,4
73,00,0
74,08,175
75,09,166
76,07,4
77,00,2
78,08,13
79,00,0
80,00,80
81,07,1
82,01,93
83,02,16
84,00,0
85,09,6
86,00,0
87,00,0
88,00,0
89,08,17
90,00,0
91,02,2
92,00,41
93,00,1
94,08,6
95,00,56
96,00,1
97,09,53
98,00,1
99,00,0
100,00,0
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,11,12
107,00,0
108,01,1
109,00,0
110,00,0
111,10,1
112,00,84
113,00,0
114,00,0
115,00,0
116,08,78
117,00,0
118,00,0
119,07,9
120,09,2
121,12,8
122,00,1
123,06,1
124,04,1
125,00,0
126,07,7
127,07,25
128,08,2
129,04,88
130,00,28
131,11,2
132,06,1
133,09,4
134,00,19
135,10,3
136,08,9
137,00,0
138,08,2
139,08,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,10,36
146,00,13
147,07,6
148,00,0
149,08,2
150,05,1
151,00,0
152,10,37
153,08,5
154,00,0
155,00,1
156,08,1
157,09,3
158,00,0
159,07,23
160,07,2
161,00,0
162,00,0
163,00,0
164,00,0
165,07,2
166,11,165
167,07,14
168,08,19
169,09,10
170,00,0
171,10,1
172,00,0
173,01,16
174,11,13
175,09,1
176,00,0
177,08,10
178,08,1
179,00,19
180,07,1
181,00,109
182,08,24
183,08,2
184,10,3
185,11,5
186,00,0
187,12,1
188,08,18
189,00,25
190,00,8
191,05,1
192,12,4
193,08,5
194,03,1
195,12,12
196,12,16
197,11,5
198,09,3
199,00,0
200,08,1
201,00,0
202,08,2
203,11,1
204,00,0
205,07,1
206,00,0
207,09,1
208,09,3
209,00,0
210,07,18
211,00,0
212,08,9
213,08,4
214,00,0
215,08,2
216,07,2
217,11,4
218,10,1
219,04,1
220,08,8
221,00,0
222,00,0
223,09,56
224,00,0
225,08,27
226,09,34
227,00,1
228,00,9
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,11,8
236,08,12
237,00,0
238,00,0
239,00,0
240,11,1
241,07,7
242,09,9
243,09,34
244,11,78
245,00,0
246,00,0
247,08,26
248,08,7
249,00,0
250,08,8
251,00,0
252,09,1
253,00,0
254,08,3
255,00,331
256,00,114
257,00,5
258,02,4
259,07,1
260,00,38
261,00,0
262,00,1
263,08,7
