p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,0,1
2,0,0,0,1,1
3,1,2,0,45,48
4,464,0,0,185,649
5,0,0,0,0,0
6,10,0,0,0,10
7,544,760,0,165,1469
8,2,2,0,0,4
9,0,1,0,12,13
10,21,0,0,20,41
11,1,0,0,5,6
12,43,0,0,0,43
13,1765,0,0,188,1953
14,5,5,0,67,77
15,0,0,0,6,6
16,0,2,0,19,21
17,60,237,0,127,424
18,1,61,0,21,83
19,1,0,0,9,10
20,1,38,0,136,175
21,9,3,0,23,35
22,0,2,0,14,16
23,0,0,0,6,6
24,501,68,0,52,621
25,185,266,0,126,577
26,6,5,0,33,44
27,0,0,0,0,0
28,11,22,0,25,58
29,0,6,0,11,17
30,0,0,0,0,0
31,0,4,0,1,5
32,1,17,0,32,50
33,276,330,0,113,719
34,7,12,0,10,29
35,1,21,0,18,40
36,43,35,0,225,303
37,77,80,0,302,459
38,1,0,0,4,5
39,1,11,0,46,58
40,186,112,0,74,372
41,537,845,0,165,1547
42,287,759,0,155,1201
43,1712,150,0,57,1919
44,0,0,0,1,1
45,307,0,0,57,364
46,0,0,0,4,4
47,0,45,0,55,100
48,5365,0,0,439,5804
49,63,302,0,182,547
50,1668,0,0,272,1940
51,0,2,0,81,83
52,203,173,0,39,415
53,2,7,0,8,17
54,20,16,0,27,63
55,1,21,0,7,29
56,9,38,0,200,247
57,0,0,0,16,16
58,0,0,0,6,6
59,0,0,0,1,1
60,3,25,0,18,46
61,53,269,0,201,523
62,13,47,0,57,117
63,1,1,0,20,22
64,1,0,0,7,8
65,246,223,0,97,566
66,77,235,0,69,381
67,1,0,0,8,9
68,3835,0,0,451,4286
69,9,143,0,31,183
70,29,31,0,74,134
71,1,7,0,27,35
72,3,12,0,37,52
73,1,1,0,5,7
74,642,1050,0,110,1802
75,986,857,0,88,1931
76,1,12,0,39,52
77,2,6,0,18,26
78,3,68,0,76,147
79,3997,0,0,674,4671
80,148,170,0,245,563
81,0,7,0,55,62
82,87,620,0,154,861
83,44,93,0,32,169
84,0,0,0,1,1
85,8,24,0,20,52
86,0,0,0,2,2
87,1064,0,0,207,1271
88,397,0,0,45,442
89,37,59,0,95,191
90,2859,0,0,361,3220
91,2,9,0,28,39
92,4,146,0,43,193
93,16,4,0,5,25
94,3,36,0,29,68
95,46,340,0,110,496
96,1,2,0,2,5
97,162,390,0,152,704
98,1,0,0,6,7
99,0,0,0,0,0
100,3453,0,0,166,3619
101,0,0,0,7,7
102,0,1,0,107,108
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,22,38,0,51,111
107,3862,0,0,461,4323
108,0,2,0,4,6
109,0,0,0,2,2
110,0,0,0,0,0
111,0,1,0,1,2
112,120,322,0,219,661
113,2626,0,0,329,2955
114,1543,0,0,200,1743
115,0,0,0,0,0
116,228,356,0,79,663
117,0,0,0,0,0
118,0,0,0,2,2
119,8,69,0,189,266
120,2,11,0,1,14
121,1,24,0,27,52
122,0,2,0,3,5
123,2,8,0,58,68
124,1,2,0,19,22
125,844,0,0,134,978
126,2,42,0,24,68
127,15,124,0,29,168
128,0,2,0,1,3
129,207,707,0,178,1092
130,15,169,0,39,223
131,1,3,0,25,29
132,4042,3,0,1150,5195
133,12,13,0,34,59
134,10,115,0,27,152
135,3,8,0,29,40
136,2,52,0,19,73
137,2183,0,0,270,2453
138,5839,5,0,917,6761
139,0,0,0,12,12
140,3483,0,0,249,3732
141,4099,0,0,426,4525
142,3614,0,0,326,3940
143,1931,0,0,293,2224
144,1183,0,0,231,1414
145,232,338,0,125,695
146,185,74,0,42,301
147,2,30,0,6,38
148,1461,0,0,329,1790
149,1,2,0,14,17
150,0,3,0,7,10
151,1343,0,0,130,1473
152,191,178,0,35,404
153,1,25,0,1,27
154,0,0,0,0,0
155,0,3,0,16,19
156,0,3,0,2,5
157,5,11,0,90,106
158,1910,0,0,340,2250
159,14,183,0,68,265
160,2,2,0,71,75
161,4344,0,0,290,4634
162,4350,0,0,204,4554
163,3257,0,0,292,3549
164,3249,0,0,351,3600
165,6,9,0,51,66
166,801,636,0,107,1544
167,5,68,0,20,93
168,42,131,0,28,201
169,4,66,0,66,136
170,5578,0,0,396,5974
171,5,4,0,22,31
172,0,0,0,1,1
173,13,126,0,185,324
174,4,69,0,14,87
175,0,0,0,13,13
176,0,0,0,0,0
177,2,42,0,40,84
178,4,1,0,27,32
179,191,117,0,60,368
180,1,4,0,19,24
181,188,397,0,267,852
182,2,69,0,43,114
183,0,8,0,14,22
184,0,10,0,0,10
185,4,30,0,25,59
186,6241,0,0,271,6512
187,0,0,0,0,0
188,35,101,0,94,230
189,40,95,0,149,284
190,11,20,0,6,37
191,1,6,0,7,14
192,3,11,0,17,31
193,65,49,0,11,125
194,10,4,0,0,14
195,7,12,0,23,42
196,33,63,0,42,138
197,5,12,0,33,50
198,8,12,0,289,309
199,0,0,0,0,0
200,1,4,0,24,29
201,0,0,0,0,0
202,11,4,0,7,22
203,1,0,0,5,6
204,0,0,0,0,0
205,0,1,0,10,11
206,0,0,0,2,2
207,2,0,0,0,2
208,0,9,0,64,73
209,253,0,0,79,332
210,0,69,0,20,89
211,971,0,0,264,1235
212,2,25,0,272,299
213,3,20,0,236,259
214,0,0,0,0,0
215,4,1,0,16,21
216,10,12,0,19,41
217,20,21,0,14,55
218,0,3,0,4,7
219,6,2,0,17,25
220,2,52,0,33,87
221,0,1,0,2,3
222,0,2,0,4,6
223,213,318,0,112,643
224,673,0,0,211,884
225,31,136,0,110,277
226,462,252,0,128,842
227,0,4,0,20,24
228,19,32,0,54,105
229,3083,0,0,276,3359
230,4151,0,0,313,4464
231,2660,0,0,576,3236
232,300,0,0,120,420
233,2161,0,0,218,2379
234,3852,0,0,414,4266
235,7,43,0,476,526
236,5435,68,0,388,5891
237,5468,0,0,335,5803
238,2767,0,0,301,3068
239,3268,0,0,376,3644
240,0,3,0,4,7
241,1,44,0,21,66
242,5,46,0,34,85
243,29,221,0,71,321
244,185,455,0,102,742
245,0,0,0,1,1
246,1929,0,0,306,2235
247,26,136,0,50,212
248,3,32,0,76,111
249,3010,0,0,469,3479
250,3,28,0,72,103
251,0,0,0,6,6
252,1,0,0,9,10
253,2,0,0,17,19
254,3,19,0,48,70
255,353,695,0,529,1577
256,290,355,0,243,888
257,15,18,0,50,83
258,3,4,0,29,36
259,0,2,0,28,30
260,191,401,0,53,645
261,551,0,0,82,633
262,2471,0,0,264,2735
263,3042,16,0,325,3383
