p_id,p_hour,gcount
1,00,0
2,00,0
3,07,3
4,00,0
5,00,0
6,10,1
7,00,69
8,00,0
9,11,1
10,08,3
11,09,2
12,00,0
13,00,0
14,10,6
15,09,1
16,11,1
17,09,15
18,06,4
19,00,0
20,10,4
21,07,2
22,08,2
23,00,0
24,08,9
25,11,26
26,11,5
27,00,0
28,11,5
29,09,3
30,00,0
31,09,1
32,07,4
33,09,55
34,09,1
35,09,10
36,02,14
37,00,9
38,04,1
39,09,6
40,08,16
41,09,119
42,08,76
43,10,24
44,00,0
45,00,0
46,00,0
47,08,3
48,07,1
49,09,24
50,00,0
51,10,5
52,09,27
53,11,1
54,05,1
55,08,7
56,09,6
57,09,1
58,00,0
59,12,1
60,10,3
61,10,20
62,08,7
63,08,2
64,00,0
65,12,26
66,08,44
67,09,1
68,00,0
69,08,12
70,04,2
71,09,6
72,09,6
73,00,0
74,08,145
75,09,128
76,08,10
77,09,5
78,10,3
79,00,0
80,00,15
81,07,2
82,00,55
83,00,10
84,00,0
85,07,2
86,07,1
87,00,0
88,00,0
89,08,9
90,00,0
91,08,5
92,12,9
93,08,1
94,12,2
95,11,28
96,00,0
97,10,33
98,10,2
99,00,0
100,00,0
101,10,2
102,09,1
103,00,0
104,00,0
105,00,0
106,00,3
107,00,0
108,09,3
109,00,0
110,00,0
111,09,1
112,00,24
113,00,0
114,00,0
115,00,0
116,08,31
117,12,1
118,00,0
119,07,3
120,09,5
121,10,7
122,06,1
123,11,5
124,06,1
125,05,1
126,12,3
127,08,9
128,00,0
129,03,26
130,00,31
131,11,5
132,00,0
133,09,2
134,09,12
135,07,3
136,11,3
137,06,1
138,04,1
139,05,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,44
146,00,6
147,10,4
148,00,0
149,09,3
150,11,3
151,00,0
152,08,22
153,01,1
154,00,0
155,08,4
156,00,0
157,00,1
158,00,0
159,11,10
160,10,2
161,00,0
162,00,0
163,00,0
164,00,0
165,10,5
166,08,80
167,08,6
168,11,7
169,08,9
170,00,0
171,12,1
172,00,0
173,00,3
174,10,7
175,10,3
176,00,0
177,08,3
178,09,3
179,09,16
180,08,1
181,10,36
182,08,8
183,09,1
184,00,0
185,11,4
186,06,1
187,00,0
188,12,10
189,07,6
190,09,4
191,09,1
192,08,3
193,00,15
194,00,0
195,08,4
196,12,16
197,09,4
198,07,2
199,00,0
200,07,2
201,00,0
202,00,0
203,05,1
204,00,0
205,10,4
206,00,0
207,00,0
208,09,3
209,00,0
210,11,7
211,00,0
212,08,3
213,08,10
214,00,0
215,08,4
216,12,4
217,12,6
218,08,2
219,08,1
220,09,3
221,00,0
222,08,4
223,09,26
224,00,0
225,10,11
226,09,16
227,10,3
228,10,5
229,00,0
230,09,1
231,00,0
232,00,0
233,00,0
234,07,1
235,08,6
236,09,10
237,00,0
238,00,0
239,08,1
240,06,1
241,09,3
242,10,8
243,07,18
244,11,44
245,00,0
246,00,0
247,12,10
248,07,3
249,00,0
250,07,4
251,00,0
252,10,1
253,00,0
254,09,5
255,00,64
256,00,22
257,09,3
258,08,4
259,08,4
260,00,21
261,00,0
262,00,0
263,09,3
