p_id,p_hour,gcount
1,00,0
2,00,0
3,08,2
4,00,0
5,00,0
6,00,0
7,12,125
8,08,1
9,00,0
10,09,2
11,09,1
12,00,0
13,00,0
14,07,3
15,00,0
16,07,1
17,11,34
18,10,12
19,06,1
20,10,6
21,00,1
22,00,2
23,00,0
24,10,10
25,09,43
26,08,2
27,00,0
28,10,4
29,11,2
30,00,0
31,06,1
32,07,3
33,09,79
34,09,4
35,08,6
36,00,15
37,00,29
38,00,0
39,07,2
40,10,25
41,08,151
42,08,121
43,09,27
44,00,0
45,00,0
46,00,1
47,07,10
48,00,0
49,09,50
50,00,0
51,04,1
52,09,36
53,10,1
54,09,5
55,09,5
56,08,9
57,00,0
58,00,0
59,00,0
60,08,7
61,07,45
62,08,16
63,09,2
64,00,0
65,10,39
66,09,62
67,00,1
68,00,0
69,08,20
70,01,7
71,01,4
72,01,2
73,08,1
74,08,186
75,09,172
76,08,6
77,01,2
78,08,11
79,00,0
80,00,25
81,07,1
82,00,88
83,00,18
84,00,0
85,10,5
86,00,0
87,00,0
88,00,0
89,00,14
90,00,0
91,07,2
92,00,25
93,06,2
94,08,8
95,00,51
96,00,0
97,09,64
98,02,1
99,00,0
100,00,0
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,08,8
107,00,0
108,00,1
109,00,0
110,00,0
111,08,2
112,08,44
113,00,0
114,00,0
115,00,0
116,09,60
117,00,2
118,00,0
119,01,8
120,00,1
121,11,4
122,11,1
123,01,1
124,08,2
125,00,0
126,08,8
127,07,22
128,07,1
129,04,121
130,00,30
131,07,2
132,07,2
133,07,3
134,08,17
135,08,4
136,08,9
137,00,0
138,06,2
139,12,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,12,83
146,12,45
147,08,8
148,00,0
149,06,1
150,08,2
151,00,0
152,09,25
153,08,7
154,00,0
155,08,3
156,07,1
157,00,3
158,00,0
159,07,19
160,03,1
161,00,0
162,00,0
163,00,0
164,00,0
165,12,2
166,09,131
167,08,16
168,08,18
169,10,8
170,00,0
171,09,1
172,00,0
173,00,23
174,08,16
175,00,0
176,00,0
177,00,6
178,00,1
179,09,22
180,01,1
181,08,77
182,08,21
183,08,6
184,07,1
185,11,9
186,00,0
187,00,0
188,08,16
189,09,13
190,07,4
191,08,5
192,10,5
193,09,13
194,09,2
195,00,5
196,12,14
197,07,3
198,00,5
199,00,0
200,08,2
201,00,0
202,08,3
203,01,1
204,00,0
205,03,1
206,10,1
207,07,1
208,09,2
209,00,0
210,08,16
211,00,0
212,08,4
213,09,6
214,00,0
215,08,3
216,00,3
217,11,5
218,10,1
219,00,0
220,12,8
221,00,0
222,01,1
223,09,60
224,00,0
225,08,22
226,11,43
227,08,2
228,07,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,6
236,10,12
237,00,0
238,00,0
239,00,0
240,09,2
241,08,13
242,08,9
243,08,39
244,12,66
245,00,0
246,00,0
247,08,21
248,10,8
249,00,0
250,09,8
251,00,0
252,00,0
253,00,0
254,10,4
255,00,95
256,00,48
257,08,6
258,09,2
259,07,2
260,00,44
261,00,0
262,09,1
263,11,7
