p_id,p_hour,gcount
1,00,0
2,00,0
3,11,3
4,00,0
5,00,0
6,00,0
7,12,40
8,00,0
9,10,2
10,09,4
11,12,3
12,00,0
13,00,0
14,09,10
15,08,1
16,08,2
17,10,8
18,09,6
19,08,1
20,05,1
21,10,3
22,07,2
23,00,0
24,09,9
25,11,21
26,12,5
27,08,1
28,09,4
29,07,2
30,00,0
31,07,1
32,08,3
33,08,39
34,07,1
35,08,8
36,02,2
37,10,6
38,09,2
39,06,6
40,08,9
41,09,60
42,08,55
43,10,20
44,00,0
45,00,0
46,09,1
47,07,4
48,06,1
49,08,17
50,00,0
51,09,9
52,08,14
53,11,1
54,05,1
55,07,7
56,09,8
57,00,0
58,10,1
59,07,1
60,08,1
61,10,19
62,11,9
63,09,3
64,06,1
65,10,22
66,08,31
67,07,1
68,00,0
69,08,9
70,06,2
71,12,11
72,09,8
73,03,1
74,08,115
75,09,101
76,08,14
77,10,4
78,08,4
79,00,0
80,00,6
81,12,7
82,00,26
83,12,5
84,00,0
85,08,6
86,07,1
87,00,0
88,00,0
89,08,11
90,12,1
91,08,7
92,10,7
93,00,3
94,05,1
95,12,30
96,07,1
97,09,23
98,07,1
99,00,0
100,05,1
101,07,2
102,09,2
103,00,0
104,00,0
105,00,0
106,10,5
107,00,0
108,12,3
109,00,0
110,00,0
111,00,0
112,00,11
113,00,0
114,00,0
115,09,1
116,08,29
117,07,2
118,00,0
119,07,4
120,00,0
121,12,5
122,09,2
123,10,9
124,07,2
125,09,1
126,10,5
127,08,4
128,00,0
129,12,24
130,12,13
131,11,3
132,11,1
133,09,3
134,11,13
135,10,3
136,10,4
137,07,1
138,00,0
139,10,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,46
146,11,6
147,07,3
148,00,0
149,11,3
150,11,2
151,00,0
152,08,14
153,08,3
154,00,0
155,09,6
156,08,1
157,10,1
158,00,0
159,08,8
160,06,2
161,06,2
162,00,0
163,00,0
164,05,1
165,12,8
166,09,54
167,08,4
168,12,8
169,08,4
170,00,0
171,11,2
172,00,0
173,11,4
174,11,7
175,09,1
176,00,0
177,11,7
178,09,3
179,09,13
180,12,2
181,12,26
182,08,11
183,09,2
184,08,1
185,12,5
186,00,0
187,00,0
188,12,11
189,11,5
190,08,2
191,09,6
192,11,3
193,09,10
194,00,0
195,12,2
196,12,19
197,09,3
198,08,2
199,00,0
200,12,4
201,00,0
202,12,1
203,07,1
204,12,1
205,08,5
206,00,0
207,10,1
208,07,3
209,00,0
210,09,10
211,00,0
212,07,4
213,10,9
214,12,1
215,11,4
216,08,4
217,12,3
218,07,3
219,08,2
220,09,5
221,08,1
222,09,9
223,11,23
224,00,0
225,09,6
226,11,11
227,09,3
228,08,3
229,00,0
230,08,1
231,00,0
232,00,0
233,00,0
234,12,1
235,08,7
236,09,10
237,00,0
238,00,0
239,00,0
240,08,1
241,09,5
242,11,10
243,08,11
244,12,49
245,00,0
246,00,0
247,11,7
248,07,2
249,00,0
250,08,4
251,00,0
252,10,1
253,00,0
254,10,7
255,00,33
256,00,12
257,12,4
258,05,1
259,12,4
260,09,29
261,00,0
262,00,0
263,09,9
