p_id,p_hour,gcount
1,00,0
2,00,0
3,09,5
4,00,0
5,00,0
6,00,0
7,08,46
8,00,0
9,10,2
10,08,5
11,08,4
12,00,0
13,00,0
14,08,11
15,11,2
16,12,4
17,11,14
18,08,5
19,08,3
20,05,2
21,07,4
22,08,5
23,00,0
24,09,10
25,10,28
26,10,11
27,00,0
28,09,3
29,10,5
30,00,0
31,00,0
32,10,8
33,09,49
34,00,0
35,10,16
36,10,3
37,12,6
38,11,3
39,08,13
40,09,9
41,08,108
42,09,55
43,10,18
44,00,0
45,00,0
46,00,0
47,07,5
48,00,0
49,09,22
50,00,0
51,09,9
52,09,18
53,10,1
54,08,2
55,09,11
56,09,6
57,00,0
58,07,1
59,06,1
60,11,3
61,10,21
62,10,10
63,09,4
64,10,1
65,12,23
66,09,29
67,12,4
68,00,0
69,10,9
70,11,3
71,10,8
72,09,12
73,11,2
74,09,134
75,12,94
76,10,15
77,09,4
78,09,5
79,00,0
80,00,6
81,07,5
82,00,50
83,00,10
84,00,0
85,08,7
86,09,3
87,00,0
88,00,0
89,11,15
90,12,1
91,09,13
92,08,9
93,12,1
94,08,2
95,12,33
96,00,0
97,12,29
98,08,2
99,00,0
100,00,0
101,04,1
102,07,2
103,00,0
104,00,0
105,00,0
106,12,4
107,08,1
108,10,8
109,00,0
110,00,0
111,00,0
112,01,9
113,07,1
114,11,1
115,06,1
116,08,39
117,07,1
118,00,0
119,08,8
120,00,0
121,10,5
122,09,3
123,12,8
124,09,2
125,00,0
126,08,2
127,09,5
128,07,1
129,00,32
130,10,17
131,11,4
132,01,1
133,07,2
134,01,11
135,10,6
136,09,6
137,00,0
138,00,0
139,09,3
140,00,0
141,00,0
142,08,1
143,00,0
144,00,0
145,08,35
146,09,11
147,06,3
148,00,0
149,08,5
150,10,2
151,00,0
152,09,14
153,08,1
154,07,1
155,08,10
156,00,0
157,10,3
158,00,0
159,11,10
160,10,3
161,00,0
162,07,1
163,00,0
164,09,1
165,09,9
166,09,67
167,09,6
168,10,6
169,10,6
170,11,2
171,10,3
172,00,0
173,11,5
174,10,7
175,12,3
176,00,0
177,09,7
178,08,3
179,09,11
180,05,2
181,11,23
182,09,8
183,12,4
184,11,1
185,11,7
186,10,1
187,00,0
188,11,17
189,10,6
190,11,3
191,08,7
192,09,3
193,09,4
194,00,0
195,12,5
196,11,17
197,11,6
198,10,3
199,00,0
200,11,5
201,00,0
202,00,0
203,05,2
204,00,0
205,08,7
206,00,0
207,00,0
208,11,5
209,00,0
210,09,11
211,00,0
212,12,4
213,08,12
214,00,0
215,08,6
216,09,8
217,09,2
218,09,6
219,11,3
220,12,8
221,11,1
222,09,7
223,09,27
224,00,0
225,08,15
226,09,20
227,06,3
228,10,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,10,1
235,08,9
236,10,6
237,00,0
238,00,0
239,00,0
240,06,1
241,07,3
242,10,14
243,07,18
244,10,35
245,00,0
246,00,0
247,12,7
248,09,5
249,00,0
250,09,5
251,00,0
252,11,2
253,10,1
254,07,6
255,00,31
256,01,9
257,09,4
258,07,4
259,09,4
260,12,23
261,00,0
262,10,1
263,00,1
