p_id,p_hour,fcount
1,00,14
2,06,1
3,11,53
4,00,199
5,09,9
6,12,12
7,00,349
8,10,6
9,10,28
10,11,68
11,09,43
12,00,10
13,12,194
14,00,191
15,12,25
16,01,89
17,12,284
18,12,98
19,01,23
20,00,52
21,12,99
22,09,111
23,11,29
24,11,71
25,00,244
26,08,57
27,01,1
28,09,82
29,12,62
30,01,2
31,12,18
32,12,59
33,12,212
34,00,37
35,12,135
36,00,387
37,00,453
38,09,27
39,09,228
40,12,144
41,00,231
42,00,244
43,12,136
44,11,7
45,00,112
46,00,3
47,12,58
48,00,505
49,00,263
50,11,180
51,11,77
52,12,78
53,09,39
54,09,29
55,12,68
56,09,114
57,10,7
58,10,9
59,07,5
60,12,35
61,12,507
62,00,107
63,12,98
64,12,23
65,00,177
66,12,130
67,09,75
68,12,373
69,09,107
70,10,67
71,10,119
72,10,153
73,10,43
74,12,187
75,12,194
76,00,271
77,12,78
78,00,100
79,00,926
80,00,383
81,10,75
82,12,195
83,09,67
84,02,27
85,10,86
86,10,24
87,12,222
88,00,58
89,12,224
90,12,355
91,11,164
92,12,154
93,00,8
94,11,39
95,12,182
96,07,7
97,00,271
98,11,36
99,09,2
100,12,221
101,08,20
102,12,65
103,00,0
104,00,0
105,00,0
106,12,115
107,00,384
108,09,55
109,00,17
110,00,1
111,09,5
112,12,304
113,00,266
114,00,482
115,11,16
116,00,142
117,09,26
118,12,24
119,11,71
120,08,10
121,11,53
122,10,29
123,11,62
124,12,39
125,12,113
126,11,48
127,00,127
128,12,9
129,10,229
130,00,151
131,12,41
132,00,703
133,12,85
134,10,54
135,11,44
136,00,57
137,12,306
138,00,431
139,09,38
140,12,249
141,12,325
142,12,272
143,12,258
144,00,350
145,12,192
146,12,73
147,09,52
148,01,795
149,12,75
150,00,41
151,11,149
152,00,73
153,01,15
154,07,5
155,12,96
156,12,27
157,12,75
158,00,254
159,12,81
160,10,74
161,12,311
162,12,261
163,12,251
164,00,358
165,09,67
166,11,134
167,00,73
168,00,97
169,11,88
170,12,406
171,09,71
172,01,11
173,09,75
174,00,67
175,09,29
176,11,6
177,00,136
178,12,24
179,11,125
180,08,42
181,11,494
182,09,54
183,08,27
184,12,5
185,11,66
186,12,213
187,12,21
188,11,243
189,00,176
190,12,40
191,08,68
192,11,45
193,11,48
194,10,3
195,12,56
196,12,80
197,08,89
198,00,160
199,08,1
200,12,48
201,12,11
202,10,24
203,11,47
204,12,7
205,08,85
206,10,48
207,07,1
208,00,60
209,00,77
210,00,102
211,12,239
212,00,42
213,11,83
214,10,16
215,08,78
216,09,131
217,00,31
218,08,53
219,11,52
220,00,93
221,12,24
222,11,37
223,12,197
224,11,152
225,12,301
226,11,179
227,11,68
228,11,107
229,12,272
230,00,407
231,12,519
232,12,212
233,12,297
234,00,455
235,09,94
236,12,299
237,12,297
238,12,271
239,12,297
240,00,24
241,09,82
242,12,76
243,00,150
244,00,214
245,01,28
246,12,340
247,00,101
248,09,52
249,00,633
250,09,49
251,02,26
252,11,45
253,06,2
254,10,108
255,00,518
256,00,445
257,12,81
258,09,106
259,09,79
260,10,125
261,12,160
262,12,250
263,11,264
