p_id,p_hour,fcount
1,05,7
2,00,1
3,08,54
4,08,224
5,08,13
6,08,13
7,08,282
8,07,5
9,12,34
10,08,115
11,08,52
12,12,4
13,08,264
14,08,200
15,11,27
16,08,61
17,11,218
18,08,148
19,08,30
20,08,66
21,08,93
22,08,121
23,08,28
24,08,67
25,09,169
26,12,182
27,07,1
28,08,77
29,08,70
30,02,2
31,09,13
32,09,64
33,08,143
34,11,30
35,08,180
36,00,248
37,00,232
38,08,39
39,08,277
40,09,89
41,07,188
42,08,286
43,12,116
44,12,7
45,09,63
46,12,6
47,08,100
48,09,468
49,09,236
50,08,280
51,08,82
52,09,46
53,08,41
54,08,37
55,08,78
56,08,124
57,08,5
58,07,12
59,08,8
60,08,74
61,08,457
62,09,127
63,08,116
64,08,19
65,09,140
66,08,109
67,08,81
68,09,356
69,08,181
70,08,92
71,08,156
72,08,186
73,08,42
74,08,218
75,08,212
76,08,309
77,08,108
78,08,130
79,09,544
80,09,181
81,08,93
82,09,164
83,08,57
84,09,10
85,07,84
86,09,32
87,12,182
88,00,72
89,08,247
90,09,276
91,08,196
92,09,124
93,00,10
94,08,49
95,08,176
96,08,7
97,08,182
98,12,33
99,03,2
100,12,224
101,09,32
102,08,78
103,00,0
104,00,0
105,00,0
106,00,58
107,09,467
108,08,55
109,07,12
110,10,1
111,08,4
112,09,302
113,09,216
114,00,234
115,08,24
116,08,148
117,09,29
118,09,19
119,08,114
120,11,13
121,08,77
122,08,40
123,08,160
124,08,51
125,12,130
126,08,63
127,08,84
128,08,8
129,08,254
130,12,136
131,11,42
132,06,495
133,08,95
134,08,77
135,08,77
136,08,72
137,08,382
138,00,440
139,08,39
140,08,423
141,08,485
142,08,324
143,08,438
144,12,192
145,12,191
146,08,55
147,08,75
148,00,419
149,08,102
150,08,46
151,08,191
152,08,72
153,08,19
154,07,3
155,08,103
156,08,30
157,08,106
158,08,261
159,08,137
160,07,69
161,12,472
162,12,341
163,11,238
164,00,293
165,09,140
166,08,147
167,08,156
168,08,157
169,08,128
170,08,419
171,08,69
172,07,12
173,08,76
174,08,106
175,12,37
176,08,9
177,07,161
178,08,63
179,09,115
180,08,34
181,08,304
182,08,109
183,08,40
184,10,5
185,07,84
186,12,171
187,09,23
188,09,220
189,08,108
190,08,20
191,08,97
192,09,49
193,07,32
194,10,3
195,12,45
196,10,64
197,08,127
198,08,164
199,00,0
200,08,80
201,08,12
202,10,20
203,07,51
204,09,5
205,08,120
206,08,77
207,11,1
208,08,73
209,08,53
210,08,121
211,08,155
212,08,76
213,07,145
214,12,18
215,08,118
216,08,177
217,10,49
218,08,65
219,08,70
220,08,95
221,08,43
222,08,60
223,08,178
224,09,199
225,08,284
226,09,286
227,08,80
228,08,111
229,08,362
230,12,270
231,08,384
232,09,270
233,08,338
234,12,356
235,08,147
236,08,444
237,08,355
238,08,412
239,08,455
240,08,27
241,08,134
242,08,104
243,08,164
244,09,226
245,02,41
246,09,391
247,08,116
248,08,68
249,09,349
250,08,64
251,07,14
252,07,41
253,11,3
254,08,138
255,00,273
256,09,209
257,08,67
258,08,98
259,09,81
260,08,125
261,12,111
262,08,422
263,08,412
