p_id,p_hour,fcount
1,00,0
2,10,1
3,07,4
4,09,50
5,00,0
6,00,0
7,06,31
8,08,1
9,10,4
10,12,3
11,06,2
12,09,1
13,08,43
14,08,17
15,06,2
16,08,5
17,09,24
18,07,9
19,08,4
20,08,12
21,08,3
22,07,4
23,00,1
24,08,16
25,08,25
26,10,5
27,00,0
28,07,6
29,07,3
30,00,0
31,07,5
32,08,8
33,08,33
34,11,5
35,08,5
36,00,21
37,09,27
38,08,1
39,06,6
40,08,19
41,07,36
42,08,46
43,08,16
44,00,0
45,09,11
46,00,1
47,08,13
48,08,108
49,08,27
50,08,61
51,07,3
52,09,9
53,12,3
54,09,6
55,06,1
56,06,5
57,00,0
58,08,4
59,08,11
60,06,14
61,06,29
62,09,10
63,07,4
64,05,1
65,09,21
66,08,21
67,08,5
68,08,88
69,08,22
70,08,5
71,09,6
72,07,9
73,06,2
74,07,31
75,09,18
76,07,5
77,00,2
78,08,78
79,08,152
80,09,28
81,08,5
82,08,10
83,07,4
84,00,0
85,09,5
86,10,1
87,08,37
88,11,13
89,09,15
90,08,95
91,06,4
92,08,8
93,08,1
94,08,10
95,07,13
96,08,1
97,08,27
98,06,2
99,00,0
100,12,36
101,09,1
102,09,15
103,00,0
104,00,0
105,00,0
106,07,8
107,09,113
108,07,2
109,07,1
110,00,0
111,00,0
112,09,48
113,08,81
114,08,44
115,10,4
116,07,72
117,00,0
118,06,1
119,07,67
120,08,2
121,08,7
122,05,1
123,07,17
124,07,6
125,12,31
126,08,13
127,07,46
128,11,2
129,08,14
130,10,4
131,08,5
132,00,121
133,07,7
134,07,6
135,08,8
136,08,6
137,09,57
138,10,73
139,07,3
140,08,68
141,08,151
142,08,93
143,08,84
144,09,45
145,08,26
146,08,7
147,07,15
148,09,65
149,08,4
150,10,2
151,07,41
152,08,23
153,10,3
154,00,0
155,09,3
156,00,0
157,08,9
158,08,101
159,07,21
160,09,12
161,12,82
162,12,52
163,11,61
164,08,60
165,08,15
166,12,15
167,08,47
168,09,12
169,07,19
170,08,111
171,12,3
172,05,1
173,08,2
174,11,6
175,06,3
176,00,0
177,07,6
178,07,5
179,07,10
180,07,4
181,07,43
182,07,12
183,08,6
184,06,1
185,11,6
186,09,53
187,00,0
188,07,15
189,07,18
190,11,3
191,08,3
192,07,4
193,09,2
194,00,0
195,12,5
196,08,7
197,07,6
198,08,45
199,00,0
200,10,10
201,00,0
202,00,3
203,06,2
204,00,0
205,11,2
206,07,9
207,00,0
208,07,22
209,07,18
210,08,8
211,08,53
212,08,50
213,07,83
214,10,1
215,09,3
216,07,3
217,00,3
218,09,4
219,07,2
220,07,7
221,08,1
222,12,3
223,08,17
224,09,46
225,07,19
226,07,20
227,08,5
228,08,12
229,08,99
230,12,38
231,08,135
232,09,28
233,08,77
234,11,82
235,07,164
236,08,141
237,08,111
238,08,98
239,08,126
240,08,2
241,08,9
242,09,10
243,07,47
244,07,25
245,07,1
246,08,63
247,07,25
248,08,28
249,08,117
250,07,19
251,00,0
252,08,2
253,00,0
254,10,6
255,09,50
256,08,33
257,08,6
258,10,7
259,05,3
260,07,6
261,08,14
262,08,99
263,08,105
