p_id,p_hour,fcount
1,00,4
2,00,0
3,10,45
4,00,259
5,00,12
6,10,13
7,00,411
8,11,6
9,12,21
10,11,78
11,09,34
12,12,5
13,12,206
14,00,159
15,09,21
16,01,84
17,12,333
18,12,106
19,08,23
20,12,67
21,08,74
22,09,92
23,12,35
24,09,76
25,00,280
26,09,49
27,00,0
28,08,65
29,00,48
30,01,2
31,10,14
32,08,66
33,12,224
34,08,18
35,12,182
36,00,553
37,00,541
38,10,19
39,11,236
40,11,118
41,00,307
42,12,305
43,12,163
44,00,11
45,00,141
46,08,4
47,08,66
48,00,843
49,00,370
50,12,231
51,12,81
52,12,65
53,09,36
54,10,35
55,11,54
56,09,120
57,09,8
58,00,9
59,10,6
60,08,45
61,00,532
62,12,149
63,11,92
64,00,17
65,12,171
66,12,126
67,12,52
68,12,430
69,00,123
70,09,65
71,09,138
72,11,158
73,11,41
74,12,226
75,11,217
76,12,257
77,09,92
78,12,93
79,00,1415
80,00,728
81,10,75
82,00,195
83,10,72
84,03,37
85,10,96
86,11,22
87,00,266
88,00,73
89,12,227
90,00,345
91,11,139
92,00,168
93,00,15
94,12,51
95,12,164
96,10,10
97,00,274
98,10,28
99,00,2
100,00,243
101,09,17
102,09,60
103,00,0
104,00,0
105,00,0
106,00,152
107,00,552
108,10,48
109,00,13
110,05,1
111,12,4
112,00,349
113,00,361
114,00,639
115,10,18
116,00,207
117,12,21
118,12,19
119,09,85
120,11,12
121,11,70
122,07,29
123,00,54
124,12,33
125,00,158
126,00,61
127,00,141
128,00,8
129,11,205
130,00,141
131,09,41
132,00,329
133,09,60
134,11,55
135,12,48
136,11,66
137,00,337
138,00,485
139,08,31
140,12,236
141,11,314
142,12,285
143,12,279
144,00,532
145,00,274
146,00,88
147,12,54
148,01,1189
149,11,55
150,00,46
151,10,158
152,00,112
153,00,22
154,09,4
155,11,75
156,10,24
157,11,74
158,01,377
159,12,91
160,08,55
161,00,411
162,11,248
163,00,327
164,00,555
165,09,63
166,12,189
167,12,87
168,00,104
169,09,115
170,00,466
171,09,49
172,12,12
173,00,80
174,09,84
175,12,37
176,01,10
177,09,118
178,08,17
179,11,125
180,01,49
181,00,472
182,10,67
183,12,27
184,00,7
185,09,72
186,12,232
187,08,19
188,12,234
189,00,219
190,12,45
191,09,63
192,09,38
193,00,57
194,09,2
195,12,68
196,09,67
197,11,85
198,09,202
199,11,1
200,00,61
201,00,9
202,11,22
203,11,40
204,10,8
205,09,92
206,12,53
207,06,1
208,00,77
209,00,92
210,12,75
211,00,286
212,12,60
213,12,102
214,12,20
215,11,69
216,11,118
217,00,32
218,09,53
219,08,42
220,12,83
221,12,39
222,11,39
223,00,201
224,12,162
225,12,326
226,11,176
227,11,70
228,12,146
229,00,297
230,00,489
231,00,518
232,00,210
233,11,275
234,00,710
235,12,120
236,12,319
237,12,350
238,12,303
239,12,294
240,00,27
241,08,124
242,00,76
243,00,187
244,00,214
245,02,22
246,12,400
247,00,122
248,08,51
249,00,782
250,08,54
251,00,18
252,09,33
253,01,1
254,09,106
255,00,857
256,00,618
257,12,61
258,09,77
259,09,83
260,11,108
261,12,133
262,11,215
263,12,261
