p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,4,4
1,01,0,0,0,1,1
1,02,0,0,0,1,1
1,03,0,0,0,0,0
1,04,0,0,0,0,0
1,05,0,0,0,3,3
1,06,0,0,0,2,2
1,07,0,0,0,3,3
1,08,0,0,0,1,1
1,09,0,0,0,2,2
1,10,0,0,0,3,3
1,11,1,0,0,5,6
1,12,0,0,0,3,3
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,24,24
3,01,0,0,0,23,23
3,02,0,0,0,11,11
3,03,0,0,0,10,10
3,04,0,1,0,9,10
3,05,0,0,0,20,20
3,06,0,0,0,41,41
3,07,0,0,0,72,72
3,08,0,0,0,73,73
3,09,0,5,0,46,51
3,10,0,2,0,41,43
3,11,1,1,0,34,36
3,12,0,3,0,39,42
4,00,9,0,0,89,98
4,01,8,0,0,48,56
4,02,5,0,0,29,34
4,03,4,0,0,38,42
4,04,4,0,0,34,38
4,05,8,0,0,51,59
4,06,13,0,0,145,158
4,07,17,0,0,238,255
4,08,31,0,0,314,345
4,09,31,0,0,280,311
4,10,20,0,0,161,181
4,11,11,0,0,120,131
4,12,12,0,0,96,108
5,00,0,0,0,0,0
5,01,0,0,0,1,1
5,02,0,0,0,0,0
5,03,0,0,0,3,3
5,04,0,0,0,2,2
5,05,0,0,0,0,0
5,06,0,0,0,5,5
5,07,0,0,0,10,10
5,08,0,0,0,4,4
5,09,1,0,0,6,7
5,10,0,0,0,1,1
5,11,0,0,0,4,4
5,12,0,0,0,3,3
6,00,0,0,0,5,5
6,01,0,0,0,3,3
6,02,0,0,0,1,1
6,03,0,0,0,2,2
6,04,0,0,0,2,2
6,05,0,0,0,2,2
6,06,0,0,0,11,11
6,07,0,0,0,15,15
6,08,0,0,0,22,22
6,09,0,0,0,14,14
6,10,0,0,0,11,11
6,11,0,0,0,10,10
6,12,0,1,0,11,12
7,00,9,30,0,166,205
7,01,13,7,0,106,126
7,02,8,10,0,60,78
7,03,7,8,0,50,65
7,04,8,6,0,97,111
7,05,16,7,0,127,150
7,06,32,13,0,242,287
7,07,49,34,0,384,467
7,08,32,38,0,365,435
7,09,20,28,0,258,306
7,10,12,31,0,214,257
7,11,11,35,0,207,253
7,12,10,34,0,191,235
8,00,0,0,0,1,1
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,0,0,0,2,2
8,06,0,0,0,1,1
8,07,0,0,0,3,3
8,08,0,0,0,4,4
8,09,0,0,0,2,2
8,10,0,0,0,2,2
8,11,0,0,0,2,2
8,12,0,0,0,2,2
9,00,0,0,0,8,8
9,01,0,0,0,5,5
9,02,0,0,0,5,5
9,03,0,0,0,5,5
9,04,0,0,0,6,6
9,05,0,0,0,8,8
9,06,0,0,0,12,12
9,07,0,0,0,28,28
9,08,0,0,0,44,44
9,09,0,1,0,22,23
9,10,0,0,0,27,27
9,11,1,1,0,19,21
9,12,0,0,0,28,28
10,00,2,0,0,28,30
10,01,1,0,0,23,24
10,02,1,0,0,21,22
10,03,0,0,0,12,12
10,04,1,1,0,26,28
10,05,0,1,0,51,52
10,06,9,0,0,53,62
10,07,6,6,0,85,97
10,08,5,4,0,141,150
10,09,5,2,0,87,94
10,10,2,1,0,75,78
10,11,2,3,0,78,83
10,12,0,1,0,68,69
11,00,0,0,0,10,10
11,01,0,0,0,4,4
11,02,0,0,0,1,1
11,03,0,0,0,6,6
11,04,0,0,0,5,5
11,05,0,1,0,11,12
11,06,0,0,0,22,22
11,07,1,0,0,52,53
11,08,0,0,0,63,63
11,09,0,0,0,53,53
11,10,0,1,0,64,65
11,11,0,1,0,25,26
11,12,0,1,0,20,21
12,00,1,0,0,3,4
12,01,0,0,0,1,1
12,02,0,0,0,0,0
12,03,1,0,0,1,2
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,0,0,0,0,0
12,07,1,0,0,2,3
12,08,1,0,0,3,4
12,09,4,0,0,2,6
12,10,3,0,0,5,8
12,11,7,0,0,4,11
12,12,15,0,0,10,25
13,00,35,0,0,92,127
13,01,25,0,0,64,89
13,02,12,0,0,57,69
13,03,6,0,0,27,33
13,04,5,0,0,26,31
13,05,16,0,0,42,58
13,06,95,0,0,140,235
13,07,174,0,0,223,397
13,08,270,1,0,321,592
13,09,197,0,0,170,367
13,10,114,0,0,127,241
13,11,128,0,0,124,252
13,12,166,0,0,161,327
14,00,0,0,0,51,51
14,01,0,0,0,42,42
14,02,0,0,0,22,22
14,03,0,0,0,18,18
