p_id,p_hour,ycount
1,07,1
2,00,0
3,00,0
4,01,91
5,00,0
6,00,0
7,04,85
8,03,1
9,00,0
10,11,5
11,03,1
12,12,17
13,11,182
14,02,4
15,02,1
16,03,1
17,01,14
18,01,1
19,00,0
20,00,0
21,03,2
22,06,2
23,00,0
24,10,49
25,00,36
26,03,1
27,00,0
28,09,4
29,02,1
30,00,0
31,00,0
32,01,1
33,11,19
34,04,1
35,00,3
36,02,14
37,03,22
38,00,0
39,01,2
40,00,13
41,00,60
42,00,26
43,12,262
44,00,0
45,12,41
46,00,0
47,00,1
48,00,721
49,03,17
50,10,216
51,01,1
52,10,7
53,01,1
54,01,1
55,03,1
56,04,2
57,00,0
58,00,0
59,00,0
60,00,0
61,02,15
62,01,6
63,04,1
64,00,0
65,00,27
66,00,5
67,02,1
68,00,424
69,00,3
70,11,6
71,02,3
72,02,2
73,04,2
74,10,68
75,10,111
76,02,3
77,02,2
78,01,1
79,00,1053
80,01,22
81,03,1
82,04,30
83,03,10
84,00,0
85,02,2
86,00,0
87,12,115
88,12,44
89,04,5
90,00,272
91,01,2
92,03,4
93,00,1
94,01,1
95,00,7
96,00,0
97,00,20
98,01,1
99,00,0
100,12,357
101,00,0
102,04,1
103,00,0
104,00,0
105,00,0
106,01,6
107,00,326
108,03,1
109,00,0
110,00,0
111,04,1
112,02,23
113,00,222
114,00,509
115,00,0
116,00,45
117,00,0
118,00,0
119,03,5
120,05,1
121,09,4
122,11,4
123,03,2
124,02,1
125,00,57
126,03,2
127,02,9
128,11,1
129,04,38
130,01,2
131,04,1
132,00,434
133,08,3
134,04,1
135,04,1
136,01,2
137,00,193
138,11,632
139,00,0
140,11,228
141,12,365
142,12,437
143,12,180
144,00,227
145,00,26
146,10,25
147,00,0
148,02,734
149,04,1
150,01,1
151,12,152
152,00,24
153,00,0
154,01,1
155,04,2
156,00,0
157,04,5
158,00,381
159,02,3
160,02,2
161,12,633
162,12,546
163,12,400
164,00,521
165,03,1
166,12,60
167,05,2
168,02,12
169,00,2
170,12,438
171,04,2
172,00,0
173,04,6
174,03,1
175,00,0
176,00,0
177,01,3
178,00,1
179,03,22
180,07,1
181,00,41
182,06,1
183,00,0
184,00,0
185,00,1
186,12,782
187,00,0
188,01,9
189,00,8
190,03,2
191,09,2
192,01,1
193,08,6
194,05,1
195,02,2
196,04,5
197,01,1
198,02,4
199,00,0
200,00,0
201,00,0
202,01,2
203,00,0
204,00,0
205,01,1
206,02,1
207,10,1
208,04,1
209,11,26
210,11,1
211,12,126
212,00,1
213,11,2
214,00,0
215,12,3
216,08,2
217,01,6
218,12,1
219,00,1
220,04,6
221,00,0
222,00,0
223,04,25
224,12,69
225,01,9
226,04,46
227,02,2
228,11,5
229,00,264
230,00,778
231,12,230
232,02,137
233,11,178
234,00,479
235,04,2
236,12,482
237,12,512
238,12,290
239,12,465
240,00,0
241,04,2
242,00,1
243,00,10
244,00,18
245,00,0
246,03,243
247,08,6
248,01,1
249,00,539
250,06,2
251,03,1
252,00,0
253,00,0
254,00,0
255,00,59
256,03,42
257,00,4
258,07,2
259,00,0
260,04,29
261,12,179
262,11,218
263,00,293
