p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,4,4
1,01,0,0,0,2,2
1,02,0,0,0,1,1
1,03,0,0,0,1,1
1,04,0,0,0,1,1
1,05,0,0,0,0,0
1,06,0,0,0,0,0
1,07,0,0,0,0,0
1,08,0,0,0,0,0
1,09,0,0,0,0,0
1,10,0,0,0,1,1
1,11,0,0,0,2,2
1,12,0,0,0,1,1
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,6,6
3,01,0,0,0,8,8
3,02,0,0,0,2,2
3,03,0,0,0,2,2
3,04,0,0,0,3,3
3,05,0,0,0,7,7
3,06,0,0,0,10,10
3,07,0,0,0,19,19
3,08,0,0,0,18,18
3,09,0,0,0,22,22
3,10,0,0,0,10,10
3,11,0,0,0,9,9
3,12,0,0,0,17,17
4,00,0,0,0,50,50
4,01,0,0,0,24,24
4,02,0,0,0,20,20
4,03,0,0,0,9,9
4,04,0,0,0,19,19
4,05,0,0,0,27,27
4,06,0,0,0,41,41
4,07,0,0,0,68,68
4,08,0,0,0,113,113
4,09,0,0,0,115,115
4,10,0,0,0,78,78
4,11,0,0,0,54,54
4,12,0,0,0,34,34
5,00,0,0,0,0,0
5,01,0,0,0,0,0
5,02,0,0,0,1,1
5,03,0,0,0,0,0
5,04,0,0,0,1,1
5,05,0,0,0,0,0
5,06,0,0,0,0,0
5,07,0,0,0,0,0
5,08,0,0,0,1,1
5,09,0,0,0,1,1
5,10,0,0,0,0,0
5,11,0,0,0,0,0
5,12,0,0,0,1,1
6,00,0,0,0,0,0
6,01,0,0,0,0,0
6,02,0,0,0,0,0
6,03,0,0,0,0,0
6,04,0,0,0,1,1
6,05,0,0,0,1,1
6,06,0,0,0,4,4
6,07,0,0,0,3,3
6,08,0,0,0,3,3
6,09,0,0,0,3,3
6,10,0,0,0,1,1
6,11,0,0,0,3,3
6,12,0,0,0,3,3
7,00,0,0,0,95,95
7,01,0,0,0,62,62
7,02,0,0,0,37,37
7,03,0,0,0,28,28
7,04,0,0,0,48,48
7,05,0,0,0,58,58
7,06,0,0,0,57,57
7,07,0,0,0,101,101
7,08,0,0,0,112,112
7,09,0,0,0,94,94
7,10,0,0,0,73,73
7,11,0,0,0,59,59
7,12,0,0,0,77,77
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,0,0,0,0,0
8,06,0,0,0,0,0
8,07,0,0,0,0,0
8,08,0,0,0,1,1
8,09,0,0,0,0,0
8,10,0,0,0,0,0
8,11,0,0,0,2,2
8,12,0,0,0,0,0
9,00,0,0,0,4,4
9,01,0,0,0,3,3
9,02,0,0,0,2,2
9,03,0,0,0,1,1
9,04,0,0,0,3,3
9,05,0,0,0,7,7
9,06,0,0,0,4,4
9,07,0,0,0,6,6
9,08,0,0,0,10,10
9,09,0,0,0,4,4
9,10,0,0,0,1,1
9,11,0,0,0,2,2
9,12,0,0,0,7,7
10,00,0,0,0,5,5
10,01,0,0,0,3,3
10,02,0,0,0,4,4
10,03,0,0,0,5,5
10,04,0,0,0,5,5
10,05,0,0,0,12,12
10,06,0,0,0,21,21
10,07,0,0,0,17,17
10,08,0,0,0,29,29
10,09,0,0,0,22,22
10,10,0,0,0,16,16
10,11,0,0,0,19,19
10,12,0,0,0,13,13
11,00,0,0,0,4,4
11,01,0,0,0,2,2
11,02,0,0,0,2,2
11,03,0,0,0,1,1
11,04,0,0,0,4,4
11,05,0,0,0,3,3
11,06,0,0,0,4,4
11,07,0,0,0,10,10
11,08,0,0,0,10,10
11,09,0,0,0,13,13
11,10,0,0,0,3,3
11,11,0,0,0,4,4
11,12,0,0,0,4,4
12,00,0,0,0,1,1
12,01,0,0,0,0,0
12,02,0,0,0,0,0
12,03,0,0,0,0,0
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,0,0,0,0,0
12,07,0,0,0,1,1
12,08,0,0,0,1,1
12,09,0,0,0,0,0
12,10,0,0,0,1,1
12,11,0,0,0,2,2
12,12,0,0,0,3,3
13,00,0,0,0,43,43
13,01,0,0,0,18,18
13,02,0,0,0,14,14
13,03,0,0,0,7,7
13,04,0,0,0,12,12
13,05,0,0,0,24,24
13,06,0,0,0,56,56
13,07,0,0,0,82,82
13,08,0,0,0,99,99
13,09,0,0,0,69,69
13,10,0,0,0,68,68
13,11,0,0,0,88,88
13,12,0,0,0,89,89
14,00,0,0,0,32,32
14,01,0,0,0,19,19
14,02,0,0,0,13,13
14,03,0,0,0,15,15
14,04,0,0,0,18,18
14,05,0,0,0,22,22
14,06,0,0,0,30,30
14,07,0,0,0,79,79
14,08,0,0,0,81,81
14,09,0,0,0,55,55
14,10,0,0,0,61,61
14,11,0,0,0,35,35
14,12,0,0,0,47,47
15,00,0,0,0,3,3
15,01,0,0,0,0,0
15,02,0,0,0,1,1
15,03,0,0,0,0,0
15,04,0,0,0,0,0
15,05,0,0,0,1,1
15,06,0,0,0,3,3
15,07,0,0,0,8,8
15,08,0,0,0,12,12
15,09,0,0,0,1,1
15,10,0,0,0,4,4
15,11,0,0,0,2,2
15,12,0,0,0,5,5
16,00,0,0,0,22,22
16,01,0,0,0,17,17
16,02,0,0,0,20,20
16,03,0,0,0,10,10
16,04,0,0,0,8,8
16,05,0,0,0,6,6
16,06,0,0,0,14,14
16,07,0,0,0,23,23
16,08,0,0,0,19,19
16,09,0,0,0,12,12
16,10,0,0,0,27,27
16,11,0,0,0,8,8
16,12,0,0,0,12,12
17,00,0,0,0,93,93
17,01,0,0,0,78,78
17,02,0,0,0,40,40
17,03,0,0,0,20,20
17,04,0,0,0,44,44
17,05,0,0,0,33,33
17,06,0,0,0,58,58
17,07,0,0,0,53,53
17,08,0,0,0,76,76
17,09,0,0,0,71,71
17,10,0,0,0,78,78
17,11,0,0,0,69,69
17,12,0,0,0,77,77
18,00,0,0,0,18,18
18,01,0,0,0,8,8
18,02,0,0,0,8,8
18,03,0,0,0,4,4
18,04,0,0,0,7,7
18,05,0,0,0,10,10
18,06,0,0,0,8,8
18,07,0,0,0,27,27
18,08,0,0,0,35,35
18,09,0,0,0,24,24
18,10,0,0,0,19,19
18,11,0,0,0,18,18
18,12,0,0,0,14,14
19,00,0,0,0,2,2
19,01,0,0,0,1,1
19,02,0,0,0,0,0
19,03,0,0,0,0,0
19,04,0,0,0,2,2
19,05,0,0,0,3,3
19,06,0,0,0,4,4
19,07,0,0,0,5,5
19,08,0,0,0,9,9
19,09,0,0,0,8,8
19,10,0,0,0,5,5
19,11,0,0,0,7,7
19,12,0,0,0,4,4
20,00,0,0,0,12,12
20,01,0,0,0,2,2
20,02,0,0,0,5,5
20,03,0,0,0,3,3
20,04,0,0,0,4,4
20,05,0,0,0,6,6
20,06,0,0,0,8,8
20,07,0,0,0,10,10
20,08,0,0,0,14,14
20,09,0,0,0,9,9
20,10,0,0,0,14,14
20,11,0,0,0,12,12
20,12,0,0,0,16,16
21,00,0,0,0,13,13
21,01,0,0,0,4,4
21,02,0,0,0,6,6
21,03,0,0,0,7,7
21,04,0,0,0,0,0
21,05,0,0,0,5,5
21,06,0,0,0,7,7
21,07,0,0,0,24,24
21,08,0,0,0,21,21
21,09,0,0,0,30,30
21,10,0,0,0,13,13
21,11,0,0,0,17,17
21,12,0,0,0,11,11
22,00,0,0,0,16,16
22,01,0,0,0,6,6
22,02,0,0,0,6,6
22,03,0,0,0,4,4
22,04,0,0,0,5,5
22,05,0,0,0,5,5
22,06,0,0,0,12,12
22,07,0,0,0,28,28
22,08,0,0,0,37,37
22,09,0,0,0,31,31
22,10,0,0,0,17,17
22,11,0,0,0,25,25
22,12,0,0,0,19,19
23,00,0,0,0,3,3
23,01,0,0,0,0,0
23,02,0,0,0,1,1
23,03,0,0,0,2,2
23,04,0,0,0,0,0
23,05,0,0,0,1,1
23,06,0,0,0,3,3
23,07,0,0,0,2,2
23,08,0,0,0,8,8
23,09,0,0,0,4,4
23,10,0,0,0,7,7
23,11,0,0,0,6,6
23,12,0,0,0,10,10
24,00,0,0,0,13,13
24,01,0,0,0,17,17
24,02,0,0,0,11,11
24,03,0,0,0,9,9
24,04,0,0,0,9,9
24,05,0,0,0,9,9
24,06,0,0,0,12,12
24,07,0,0,0,23,23
24,08,0,0,0,34,34
24,09,0,0,0,36,36
24,10,0,0,0,36,36
24,11,0,0,0,22,22
24,12,0,0,0,23,23
25,00,0,0,0,67,67
25,01,0,0,0,38,38
25,02,0,0,0,25,25
25,03,0,0,0,15,15
25,04,0,0,0,23,23
25,05,0,0,0,15,15
25,06,0,0,0,37,37
25,07,0,0,0,29,29
25,08,0,0,0,44,44
25,09,0,0,0,55,55
25,10,0,0,0,41,41
25,11,0,0,0,41,41
25,12,0,0,0,50,50
26,00,0,0,0,18,18
26,01,0,0,0,8,8
26,02,0,0,0,4,4
26,03,0,0,0,3,3
26,04,0,0,0,5,5
26,05,0,0,0,7,7
26,06,0,0,0,6,6
26,07,0,0,0,26,26
26,08,0,0,0,43,43
26,09,0,0,0,40,40
26,10,0,0,0,38,38
26,11,0,0,0,30,30
26,12,0,0,0,35,35
27,00,0,0,0,0,0
27,01,0,0,0,0,0
27,02,0,0,0,0,0
27,03,0,0,0,0,0
27,04,0,0,0,0,0
27,05,0,0,0,0,0
27,06,0,0,0,0,0
27,07,0,0,0,0,0
27,08,0,0,0,0,0
27,09,0,0,0,0,0
27,10,0,0,0,0,0
27,11,0,0,0,0,0
27,12,0,0,0,0,0
28,00,0,0,0,15,15
28,01,0,0,0,9,9
28,02,0,0,0,11,11
28,03,0,0,0,8,8
28,04,0,0,0,11,11
28,05,0,0,0,6,6
28,06,0,0,0,18,18
28,07,0,0,0,20,20
28,08,0,0,0,31,31
28,09,0,0,0,33,33
28,10,0,0,0,16,16
28,11,0,0,0,16,16
28,12,0,0,0,20,20
29,00,0,0,0,5,5
29,01,0,0,0,1,1
29,02,0,0,0,8,8
29,03,0,0,0,1,1
29,04,0,0,0,1,1
29,05,0,0,0,2,2
29,06,0,0,0,2,2
29,07,0,0,0,6,6
29,08,0,0,0,16,16
29,09,0,0,0,10,10
29,10,0,0,0,9,9
29,11,0,0,0,8,8
29,12,0,0,0,9,9
30,00,0,0,0,0,0
30,01,0,0,0,0,0
30,02,0,0,0,0,0
30,03,0,0,0,0,0
30,04,0,0,0,0,0
30,05,0,0,0,0,0
30,06,0,0,0,0,0
30,07,0,0,0,0,0
30,08,0,0,0,0,0
30,09,0,0,0,0,0
30,10,0,0,0,0,0
30,11,0,0,0,0,0
30,12,0,0,0,0,0
31,00,0,0,0,1,1
31,01,0,0,0,0,0
31,02,0,0,0,0,0
31,03,0,0,0,0,0
31,04,0,0,0,1,1
31,05,0,0,0,0,0
31,06,0,0,0,1,1
31,07,0,0,0,0,0
31,08,0,0,0,0,0
31,09,0,0,0,0,0
31,10,0,0,0,2,2
31,11,0,0,0,3,3
31,12,0,0,0,0,0
32,00,0,0,0,3,3
32,01,0,0,0,4,4
32,02,0,0,0,2,2
32,03,0,0,0,1,1
32,04,0,0,0,0,0
32,05,0,0,0,4,4
32,06,0,0,0,10,10
32,07,0,0,0,11,11
32,08,0,0,0,13,13
32,09,0,0,0,12,12
32,10,0,0,0,9,9
32,11,0,0,0,8,8
32,12,0,0,0,10,10
33,00,0,0,0,37,37
33,01,0,0,0,20,20
33,02,0,0,0,16,16
33,03,0,0,0,9,9
33,04,0,0,0,12,12
33,05,0,0,0,29,29
33,06,0,0,0,29,29
33,07,0,0,0,33,33
33,08,0,0,0,41,41
33,09,0,0,0,69,69
33,10,0,0,0,55,55
33,11,0,0,0,64,64
33,12,0,0,0,48,48
34,00,0,0,0,4,4
34,01,0,0,0,1,1
34,02,0,0,0,1,1
34,03,0,0,0,2,2
34,04,0,0,0,1,1
34,05,0,0,0,1,1
34,06,0,0,0,1,1
34,07,0,0,0,3,3
34,08,0,0,0,4,4
34,09,0,0,0,0,0
34,10,0,0,0,4,4
34,11,0,0,0,7,7
34,12,0,0,0,5,5
35,00,0,0,0,14,14
35,01,0,0,0,17,17
35,02,0,0,0,8,8
35,03,0,0,0,9,9
35,04,0,0,0,5,5
35,05,0,0,0,13,13
35,06,0,0,0,21,21
35,07,0,0,0,44,44
35,08,0,0,0,47,47
35,09,0,0,0,31,31
35,10,0,0,0,27,27
35,11,0,0,0,25,25
35,12,0,0,0,19,19
36,00,0,0,0,117,117
36,01,0,0,0,105,105
36,02,0,0,0,69,69
36,03,0,0,0,61,61
36,04,0,0,0,50,50
36,05,0,0,0,48,48
36,06,0,0,0,58,58
36,07,0,0,0,69,69
36,08,0,0,0,85,85
36,09,0,0,0,63,63
36,10,0,0,0,64,64
36,11,0,0,0,57,57
36,12,0,0,0,58,58
37,00,0,0,0,139,139
37,01,0,0,0,95,95
37,02,0,0,0,61,61
37,03,0,0,0,63,63
37,04,0,0,0,51,51
37,05,0,0,0,45,45
37,06,0,0,0,71,71
37,07,0,0,0,120,120
37,08,0,0,0,116,116
37,09,0,0,0,106,106
37,10,0,0,0,97,97
37,11,0,0,0,99,99
37,12,0,0,0,71,71
38,00,0,0,0,5,5
38,01,0,0,0,8,8
38,02,0,0,0,2,2
38,03,0,0,0,2,2
38,04,0,0,0,2,2
38,05,0,0,0,2,2
38,06,0,0,0,0,0
38,07,0,0,0,9,9
38,08,0,0,0,8,8
38,09,0,0,0,16,16
38,10,0,0,0,4,4
38,11,0,0,0,8,8
38,12,0,0,0,5,5
39,00,0,0,0,27,27
39,01,0,0,0,27,27
39,02,0,0,0,19,19
39,03,0,0,0,20,20
39,04,0,0,0,15,15
39,05,0,0,0,22,22
39,06,0,0,0,45,45
39,07,0,0,0,60,60
39,08,0,0,0,73,73
39,09,0,0,0,51,51
39,10,0,0,0,40,40
39,11,0,0,0,34,34
39,12,0,0,0,33,33
40,00,0,0,0,29,29
40,01,0,0,0,26,26
40,02,0,0,0,6,6
40,03,0,0,0,5,5
40,04,0,0,0,7,7
40,05,0,0,0,15,15
40,06,0,0,0,25,25
40,07,0,0,0,28,28
40,08,0,0,0,45,45
40,09,0,0,0,32,32
40,10,0,0,0,29,29
40,11,0,0,0,24,24
40,12,0,0,0,17,17
41,00,0,0,0,60,60
41,01,0,0,0,38,38
41,02,0,0,0,18,18
41,03,0,0,0,16,16
41,04,0,0,0,24,24
41,05,0,0,0,25,25
41,06,0,0,0,29,29
41,07,0,0,0,70,70
41,08,0,0,0,75,75
41,09,0,0,0,68,68
41,10,0,0,0,55,55
41,11,0,0,0,42,42
41,12,0,0,0,56,56
42,00,0,0,0,56,56
42,01,0,0,0,41,41
42,02,0,0,0,21,21
42,03,0,0,0,13,13
42,04,0,0,0,24,24
42,05,0,0,0,37,37
42,06,0,0,0,46,46
42,07,0,0,0,91,91
42,08,0,0,0,95,95
42,09,0,0,0,84,84
42,10,0,0,0,59,59
42,11,0,0,0,51,51
42,12,0,0,0,47,47
43,00,0,0,0,10,10
43,01,0,0,0,2,2
43,02,0,0,0,2,2
43,03,0,0,0,2,2
43,04,0,0,0,2,2
43,05,0,0,0,7,7
43,06,0,0,0,4,4
43,07,0,0,0,23,23
43,08,0,0,0,29,29
43,09,0,0,0,24,24
43,10,0,0,0,25,25
43,11,0,0,0,35,35
43,12,0,0,0,28,28
44,00,0,0,0,1,1
44,01,0,0,0,1,1
44,02,0,0,0,0,0
44,03,0,0,0,0,0
44,04,0,0,0,0,0
44,05,0,0,0,0,0
44,06,0,0,0,0,0
44,07,0,0,0,1,1
44,08,0,0,0,0,0
44,09,0,0,0,0,0
44,10,0,0,0,0,0
44,11,0,0,0,0,0
44,12,0,0,0,0,0
45,00,0,0,0,37,37
45,01,0,0,0,30,30
45,02,0,0,0,10,10
45,03,0,0,0,17,17
45,04,0,0,0,10,10
45,05,0,0,0,10,10
45,06,0,0,0,15,15
45,07,0,0,0,17,17
45,08,0,0,0,15,15
45,09,0,0,0,29,29
45,10,0,0,0,24,24
45,11,0,0,0,32,32
45,12,0,0,0,27,27
46,00,0,0,0,2,2
46,01,0,0,0,0,0
46,02,0,0,0,0,0
46,03,0,0,0,0,0
46,04,0,0,0,0,0
46,05,0,0,0,0,0
46,06,0,0,0,0,0
46,07,0,0,0,0,0
46,08,0,0,0,1,1
46,09,0,0,0,0,0
46,10,0,0,0,0,0
46,11,0,0,0,0,0
46,12,0,0,0,1,1
47,00,0,0,0,12,12
47,01,0,0,0,5,5
47,02,0,0,0,1,1
47,03,0,0,0,2,2
47,04,0,0,0,3,3
47,05,0,0,0,2,2
47,06,0,0,0,10,10
47,07,0,0,0,13,13
47,08,0,0,0,16,16
47,09,0,0,0,11,11
47,10,0,0,0,8,8
47,11,0,0,0,7,7
47,12,0,0,0,8,8
48,00,0,0,0,213,213
48,01,0,0,0,128,128
48,02,0,0,0,57,57
48,03,0,0,0,55,55
48,04,0,0,0,60,60
48,05,0,0,0,54,54
48,06,0,0,0,106,106
48,07,0,0,0,150,150
48,08,0,0,0,196,196
48,09,0,0,0,183,183
48,10,0,0,0,170,170
48,11,0,0,0,153,153
48,12,0,0,0,116,116
49,00,0,0,0,70,70
49,01,0,0,0,41,41
49,02,0,0,0,25,25
49,03,0,0,0,25,25
49,04,0,0,0,26,26
49,05,0,0,0,21,21
49,06,0,0,0,35,35
49,07,0,0,0,52,52
49,08,0,0,0,69,69
49,09,0,0,0,81,81
49,10,0,0,0,72,72
49,11,0,0,0,71,71
49,12,0,0,0,53,53
50,00,0,0,0,119,119
50,01,0,0,0,59,59
50,02,0,0,0,34,34
50,03,0,0,0,18,18
50,04,0,0,0,21,21
50,05,0,0,0,36,36
50,06,0,0,0,44,44
50,07,0,0,0,83,83
50,08,0,0,0,152,152
50,09,0,0,0,151,151
50,10,0,0,0,103,103
50,11,0,0,0,82,82
50,12,0,0,0,74,74
51,00,0,0,0,11,11
51,01,0,0,0,9,9
51,02,0,0,0,2,2
51,03,0,0,0,6,6
51,04,0,0,0,7,7
51,05,0,0,0,15,15
51,06,0,0,0,21,21
51,07,0,0,0,23,23
51,08,0,0,0,26,26
51,09,0,0,0,22,22
51,10,0,0,0,27,27
51,11,0,0,0,16,16
51,12,0,0,0,17,17
52,00,0,0,0,9,9
52,01,0,0,0,4,4
52,02,0,0,0,3,3
52,03,0,0,0,2,2
52,04,0,0,0,3,3
52,05,0,0,0,7,7
52,06,0,0,0,16,16
52,07,0,0,0,17,17
52,08,0,0,0,26,26
52,09,0,0,0,26,26
52,10,0,0,0,27,27
52,11,0,0,0,18,18
52,12,0,0,0,12,12
53,00,0,0,0,5,5
53,01,0,0,0,0,0
53,02,0,0,0,5,5
53,03,0,0,0,2,2
53,04,0,0,0,1,1
53,05,0,0,0,3,3
53,06,0,0,0,6,6
53,07,0,0,0,9,9
53,08,0,0,0,10,10
53,09,0,0,0,9,9
53,10,0,0,0,9,9
53,11,0,0,0,9,9
53,12,0,0,0,3,3
54,00,0,0,0,7,7
54,01,0,0,0,3,3
54,02,0,0,0,3,3
54,03,0,0,0,0,0
54,04,0,0,0,4,4
54,05,0,0,0,1,1
54,06,0,0,0,5,5
54,07,0,0,0,11,11
54,08,0,0,0,10,10
54,09,0,0,0,16,16
54,10,0,0,0,16,16
54,11,0,0,0,12,12
54,12,0,0,0,6,6
55,00,0,0,0,9,9
55,01,0,0,0,6,6
55,02,0,0,0,7,7
55,03,0,0,0,2,2
55,04,0,0,0,2,2
55,05,0,0,0,2,2
55,06,0,0,0,5,5
55,07,0,0,0,10,10
55,08,0,0,0,16,16
55,09,0,0,0,8,8
55,10,0,0,0,10,10
55,11,0,0,0,14,14
55,12,0,0,0,6,6
56,00,0,0,0,5,5
56,01,0,0,0,10,10
56,02,0,0,0,5,5
56,03,0,0,0,6,6
56,04,0,0,0,13,13
56,05,0,0,0,13,13
56,06,0,0,0,20,20
56,07,0,0,0,34,34
56,08,0,0,0,43,43
56,09,0,0,0,40,40
56,10,0,0,0,23,23
56,11,0,0,0,23,23
56,12,0,0,0,16,16
57,00,0,0,0,1,1
57,01,0,0,0,1,1
57,02,0,0,0,0,0
57,03,0,0,0,0,0
57,04,0,0,0,2,2
57,05,0,0,0,5,5
57,06,0,0,0,1,1
57,07,0,0,0,1,1
57,08,0,0,0,5,5
57,09,0,0,0,1,1
57,10,0,0,0,2,2
57,11,0,0,0,4,4
57,12,0,0,0,1,1
58,00,0,0,0,1,1
58,01,0,0,0,0,0
58,02,0,0,0,0,0
58,03,0,0,0,0,0
58,04,0,0,0,0,0
58,05,0,0,0,1,1
58,06,0,0,0,1,1
58,07,0,0,0,1,1
58,08,0,0,0,0,0
58,09,0,0,0,0,0
58,10,0,0,0,0,0
58,11,0,0,0,0,0
58,12,0,0,0,1,1
59,00,0,0,0,1,1
59,01,0,0,0,0,0
59,02,0,0,0,0,0
59,03,0,0,0,0,0
59,04,0,0,0,0,0
59,05,0,0,0,0,0
59,06,0,0,0,0,0
59,07,0,0,0,0,0
59,08,0,0,0,2,2
59,09,0,0,0,0,0
59,10,0,0,0,0,0
59,11,0,0,0,0,0
59,12,0,0,0,1,1
60,00,0,0,0,1,1
60,01,0,0,0,1,1
60,02,0,0,0,3,3
60,03,0,0,0,2,2
60,04,0,0,0,3,3
60,05,0,0,0,1,1
60,06,0,0,0,2,2
60,07,0,0,0,15,15
60,08,0,0,0,12,12
60,09,0,0,0,7,7
60,10,0,0,0,7,7
60,11,0,0,0,5,5
60,12,0,0,0,0,0
61,00,0,0,0,100,100
61,01,0,0,0,68,68
61,02,0,0,0,39,39
61,03,0,0,0,37,37
61,04,0,0,0,39,39
61,05,0,0,0,43,43
61,06,0,0,0,86,86
61,07,0,0,0,118,118
61,08,0,0,0,130,130
61,09,0,0,0,119,119
61,10,0,0,0,90,90
61,11,0,0,0,86,86
61,12,0,0,0,80,80
62,00,0,0,0,24,24
62,01,0,0,0,12,12
62,02,0,0,0,11,11
62,03,0,0,0,7,7
62,04,0,0,0,13,13
62,05,0,0,0,8,8
62,06,0,0,0,24,24
62,07,0,0,0,35,35
62,08,0,0,0,36,36
62,09,0,0,0,43,43
62,10,0,0,0,31,31
62,11,0,0,0,18,18
62,12,0,0,0,37,37
63,00,0,0,0,12,12
63,01,0,0,0,7,7
63,02,0,0,0,6,6
63,03,0,0,0,12,12
63,04,0,0,0,3,3
63,05,0,0,0,10,10
63,06,0,0,0,18,18
63,07,0,0,0,17,17
63,08,0,0,0,24,24
63,09,0,0,0,16,16
63,10,0,0,0,17,17
63,11,0,0,0,11,11
63,12,0,0,0,18,18
64,00,0,0,0,3,3
64,01,0,0,0,2,2
64,02,0,0,0,1,1
64,03,0,0,0,0,0
64,04,0,0,0,0,0
64,05,0,0,0,1,1
64,06,0,0,0,5,5
64,07,0,0,0,8,8
64,08,0,0,0,4,4
64,09,0,0,0,8,8
64,10,0,0,0,6,6
64,11,0,0,0,3,3
64,12,0,0,0,4,4
65,00,0,0,0,38,38
65,01,0,0,0,20,20
65,02,0,0,0,9,9
65,03,0,0,0,7,7
65,04,0,0,0,15,15
65,05,0,0,0,15,15
65,06,0,0,0,25,25
65,07,0,0,0,35,35
65,08,0,0,0,42,42
65,09,0,0,0,57,57
65,10,0,0,0,40,40
65,11,0,0,0,46,46
65,12,0,0,0,47,47
66,00,0,0,0,46,46
66,01,0,0,0,17,17
66,02,0,0,0,11,11
66,03,0,0,0,4,4
66,04,0,0,0,5,5
66,05,0,0,0,5,5
66,06,0,0,0,19,19
66,07,0,0,0,25,25
66,08,0,0,0,39,39
66,09,0,0,0,38,38
66,10,0,0,0,27,27
66,11,0,0,0,31,31
66,12,0,0,0,28,28
67,00,0,0,0,3,3
67,01,0,0,0,3,3
67,02,0,0,0,3,3
67,03,0,0,0,0,0
67,04,0,0,0,5,5
67,05,0,0,0,6,6
67,06,0,0,0,16,16
67,07,0,0,0,27,27
67,08,0,0,0,25,25
67,09,0,0,0,27,27
67,10,0,0,0,13,13
67,11,0,0,0,19,19
