p_id,p_hour,fcount
1,00,8
2,00,0
3,07,62
4,08,253
5,07,9
6,09,16
7,07,292
8,08,7
9,09,31
10,07,128
11,08,66
12,12,15
13,08,256
14,08,203
15,09,26
16,08,80
17,10,242
18,08,158
19,07,28
20,08,74
21,08,123
22,08,144
23,08,37
24,09,65
25,09,158
26,09,199
27,07,2
28,08,85
29,09,73
30,03,2
31,07,18
32,08,83
33,09,159
34,12,19
35,08,243
36,00,199
37,08,248
38,09,33
39,08,337
40,09,91
41,07,210
42,08,293
43,12,113
44,11,8
45,09,72
46,08,3
47,08,116
48,08,484
49,09,240
50,08,267
51,08,89
52,09,59
53,07,45
54,08,40
55,08,95
56,08,153
57,08,10
58,07,10
59,09,10
60,08,81
61,08,465
62,08,141
63,08,131
64,07,22
65,09,158
66,09,122
67,08,79
68,08,381
69,08,182
70,08,116
71,08,179
72,08,239
73,08,39
74,07,252
75,08,225
76,08,394
77,08,108
78,08,136
79,09,535
80,09,209
81,08,108
82,10,150
83,07,64
84,09,8
85,08,107
86,08,38
87,08,194
88,12,67
89,08,294
90,08,260
91,08,205
92,09,124
93,10,10
94,08,51
95,08,203
96,07,8
97,09,200
98,08,41
99,08,3
100,00,239
101,08,34
102,08,104
103,00,0
104,00,0
105,00,0
106,11,51
107,08,440
108,08,67
109,08,22
110,00,0
111,09,5
112,08,317
113,08,211
114,00,193
115,08,35
116,09,163
117,08,31
118,09,22
119,08,119
120,07,13
121,12,92
122,08,45
123,08,137
124,08,50
125,12,132
126,08,68
127,07,72
128,10,8
129,07,256
130,08,139
131,08,64
132,00,416
133,08,101
134,07,67
135,08,94
136,08,100
137,08,396
138,11,322
139,07,53
140,08,409
141,08,468
142,08,307
143,08,414
144,09,192
145,08,171
146,08,69
147,07,77
148,00,308
149,08,104
150,12,67
151,07,189
152,11,76
153,08,28
154,09,4
155,07,100
156,10,37
157,08,123
158,08,270
159,07,125
160,07,99
161,00,484
162,12,272
163,11,189
164,08,259
165,09,169
166,12,162
167,08,135
168,08,188
169,08,156
170,08,406
171,07,61
172,07,11
173,08,86
174,08,142
175,12,59
176,09,12
177,07,181
178,09,69
179,08,135
180,07,53
181,08,330
182,07,86
183,07,42
184,00,6
185,08,92
186,09,218
187,08,22
188,08,246
189,09,108
190,12,23
191,08,99
192,08,53
193,08,57
194,08,2
195,09,65
196,08,72
197,08,152
198,08,228
199,00,0
200,08,78
201,08,8
202,09,25
203,08,55
204,08,7
205,08,150
206,09,66
207,03,1
208,07,87
209,09,60
210,08,140
211,08,147
212,08,79
213,08,161
214,12,20
215,07,121
216,07,204
217,10,63
218,08,90
219,08,64
220,08,115
221,08,52
222,08,73
223,07,192
224,08,218
225,08,287
226,08,191
227,08,74
228,08,110
229,08,339
230,00,387
231,08,362
232,09,269
233,08,324
234,11,338
235,08,188
236,08,361
237,12,322
238,08,347
239,08,353
240,08,27
241,08,145
242,08,109
243,08,212
244,09,218
245,08,28
246,08,420
247,08,122
248,08,91
249,09,314
250,08,80
251,08,18
252,07,50
253,00,4
254,08,162
255,00,258
256,08,192
257,08,82
258,08,116
259,07,93
260,08,113
261,12,102
262,08,401
263,08,367
