p_id,p_hour,sum
1,06,2
2,00,0
3,05,1
4,09,74
5,00,0
6,00,0
7,00,138
8,01,1
9,00,0
10,11,3
11,00,0
12,12,16
13,08,360
14,00,3
15,05,1
16,00,2
17,00,52
18,10,10
19,00,1
20,12,8
21,00,1
22,00,1
23,00,0
24,08,99
25,00,68
26,06,2
27,00,0
28,10,4
29,12,4
30,00,0
31,07,2
32,10,3
33,08,123
34,08,5
35,10,5
36,01,25
37,00,64
38,00,0
39,08,2
40,08,66
41,08,229
42,08,162
43,12,406
44,00,0
45,00,61
46,00,0
47,08,5
48,07,592
49,09,54
50,08,234
51,12,2
52,08,75
53,11,3
54,07,10
55,08,7
56,12,9
57,00,0
58,00,0
59,00,0
60,08,11
61,00,59
62,08,10
63,06,1
64,00,0
65,09,67
66,08,84
67,11,2
68,09,490
69,09,15
70,07,9
71,00,2
72,01,4
73,12,1
74,08,238
75,08,315
76,01,3
77,09,2
78,08,13
79,00,761
80,00,72
81,02,1
82,01,105
83,01,19
84,00,0
85,00,5
86,02,1
87,08,208
88,12,76
89,08,12
90,09,427
91,02,3
92,00,32
93,11,6
94,09,6
95,00,50
96,00,0
97,00,80
98,02,1
99,00,0
100,07,535
101,00,0
102,03,1
103,00,0
104,00,0
105,00,0
106,00,9
107,08,641
108,00,1
109,00,0
110,00,0
111,10,3
112,00,87
113,08,430
114,00,327
115,00,0
116,08,89
117,00,0
118,00,0
119,08,11
120,11,2
121,09,4
122,00,0
123,02,1
124,07,1
125,11,155
126,07,11
127,09,12
128,00,2
129,04,104
130,01,28
131,02,1
132,00,481
133,09,5
134,10,15
135,09,3
136,09,8
137,08,388
138,10,545
139,00,0
140,08,713
141,08,708
142,08,569
143,07,279
144,00,249
145,09,83
146,08,27
147,00,5
148,00,374
149,05,1
150,08,2
151,08,243
152,12,43
153,10,5
154,00,0
155,02,1
156,09,1
157,08,5
158,00,330
159,12,23
160,01,1
161,12,1015
162,08,752
163,12,599
164,12,530
165,00,5
166,09,220
167,08,13
168,09,18
169,09,12
170,08,915
171,00,0
172,00,0
173,08,13
174,11,8
175,00,0
176,00,0
177,08,8
178,01,1
179,00,30
180,07,1
181,00,113
182,08,14
183,08,3
184,06,1
185,08,5
186,07,843
187,00,0
188,08,15
189,00,30
190,00,5
191,12,2
192,11,4
193,07,12
194,06,2
195,00,9
196,12,20
197,11,4
198,00,3
199,00,0
200,06,2
201,00,0
202,09,3
203,11,1
204,00,0
205,10,3
206,00,0
207,09,2
208,01,1
209,12,33
210,09,16
211,12,182
212,08,7
213,11,5
214,00,0
215,01,2
216,00,4
217,10,9
218,00,0
219,00,3
220,07,6
221,00,0
222,02,1
223,00,78
224,07,100
225,10,19
226,08,122
227,10,2
228,00,15
229,08,586
230,00,699
231,09,390
232,00,44
233,08,408
234,12,668
235,08,9
236,08,962
237,11,913
238,08,448
239,08,499
240,04,1
241,09,7
242,11,8
243,12,35
244,09,91
245,00,0
246,08,323
247,08,21
248,07,5
249,00,451
250,10,8
251,03,1
252,00,1
253,00,0
254,09,2
255,00,249
256,00,138
257,00,7
258,08,4
259,07,1
260,00,62
261,12,128
262,07,496
263,07,472
