p_id,p_hour,gcount
1,05,1
2,00,0
3,08,1
4,00,0
5,00,0
6,00,0
7,11,122
8,11,1
9,00,0
10,07,1
11,04,1
12,00,0
13,00,0
14,12,3
15,00,0
16,00,0
17,00,45
18,11,9
19,11,1
20,00,4
21,07,1
22,05,1
23,10,1
24,08,9
25,00,50
26,12,5
27,00,0
28,09,3
29,08,2
30,00,0
31,12,2
32,12,4
33,11,61
34,09,4
35,00,4
36,00,19
37,00,31
38,08,1
39,00,1
40,00,26
41,09,135
42,00,78
43,08,19
44,00,0
45,00,0
46,00,0
47,00,3
48,00,0
49,00,74
50,00,0
51,12,2
52,12,22
53,09,1
54,09,7
55,06,3
56,06,7
57,00,0
58,00,0
59,00,0
60,01,3
61,00,44
62,00,14
63,09,1
64,00,0
65,09,39
66,12,39
67,00,0
68,00,0
69,12,10
70,08,5
71,02,1
72,07,2
73,09,1
74,10,144
75,09,124
76,01,6
77,01,2
78,00,6
79,00,0
80,00,44
81,00,1
82,00,109
83,00,22
84,00,0
85,00,2
86,00,0
87,00,0
88,00,0
89,12,10
90,00,0
91,00,2
92,00,42
93,02,1
94,00,7
95,00,77
96,01,1
97,12,54
98,07,1
99,00,0
100,00,0
101,08,1
102,02,1
103,00,0
104,00,0
105,00,0
106,12,10
107,00,0
108,08,1
109,00,0
110,00,0
111,06,1
112,01,94
113,00,0
114,00,0
115,00,0
116,10,51
117,00,0
118,00,0
119,07,7
120,05,1
121,03,1
122,09,2
123,08,4
124,05,1
125,00,0
126,01,4
127,01,16
128,00,1
129,01,94
130,00,25
131,09,1
132,05,2
133,11,3
134,00,17
135,00,2
136,00,4
137,00,0
138,10,2
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,60
146,11,26
147,00,3
148,00,0
149,10,1
150,00,0
151,00,0
152,08,24
153,08,2
154,00,0
155,02,1
156,00,0
157,05,3
158,00,0
159,12,11
160,07,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,2
166,12,99
167,11,6
168,01,13
169,11,7
170,00,0
171,07,1
172,00,0
173,04,16
174,12,4
175,00,0
176,00,0
177,11,4
178,08,1
179,00,17
180,00,0
181,00,88
182,09,8
183,08,3
184,06,1
185,08,2
186,00,0
187,09,1
188,00,9
189,00,28
190,11,3
191,06,1
192,00,1
193,12,7
194,07,1
195,11,4
196,11,20
197,06,3
198,00,3
199,00,0
200,09,1
201,04,1
202,09,2
203,00,0
204,00,0
205,06,1
206,00,0
207,12,1
208,01,1
209,00,0
210,08,11
211,00,0
212,01,5
213,09,3
214,00,0
215,00,1
216,02,2
217,10,6
218,00,0
219,00,1
220,11,10
221,00,0
222,00,0
223,11,39
224,00,0
225,00,37
226,12,36
227,01,2
228,00,7
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,9
236,09,11
237,00,0
238,00,0
239,00,0
240,00,1
241,10,4
242,00,8
243,08,21
244,09,55
245,00,0
246,00,0
247,00,24
248,00,3
249,00,0
250,01,5
251,00,0
252,12,1
253,00,0
254,00,4
255,00,220
256,00,79
257,09,7
258,01,2
259,00,2
260,00,49
261,00,0
262,08,1
263,12,8
