p_id,p_hour,gcount
1,00,0
2,00,0
3,03,1
4,00,0
5,00,0
6,00,0
7,02,68
8,00,0
9,10,1
10,02,3
11,09,1
12,00,0
13,00,0
14,12,5
15,10,1
16,09,2
17,01,8
18,07,3
19,08,1
20,12,2
21,09,3
22,00,1
23,00,0
24,08,3
25,00,23
26,02,1
27,00,0
28,10,2
29,00,1
30,00,0
31,00,0
32,07,2
33,12,33
34,12,1
35,10,6
36,03,38
37,02,11
38,08,1
39,09,5
40,12,7
41,12,86
42,11,42
43,12,7
44,00,0
45,00,0
46,00,0
47,05,3
48,01,1
49,12,18
50,00,0
51,11,4
52,12,12
53,00,0
54,02,1
55,00,9
56,08,4
57,04,1
58,00,0
59,00,0
60,12,3
61,00,15
62,09,5
63,11,2
64,11,1
65,01,21
66,00,41
67,10,1
68,02,1
69,05,3
70,01,2
71,10,5
72,11,6
73,06,1
74,12,71
75,12,52
76,12,8
77,00,2
78,07,2
79,00,0
80,02,37
81,06,2
82,00,65
83,00,8
84,00,0
85,12,2
86,00,0
87,00,0
88,00,0
89,09,6
90,00,0
91,11,5
92,12,10
93,09,1
94,12,4
95,00,38
96,00,0
97,12,27
98,12,1
99,00,0
100,00,0
101,07,1
102,08,1
103,00,0
104,00,0
105,00,0
106,01,18
107,00,0
108,09,3
109,00,0
110,00,0
111,00,0
112,01,37
113,00,0
114,00,0
115,00,0
116,09,28
117,09,2
118,00,0
119,10,3
120,00,0
121,10,2
122,10,1
123,08,1
124,00,1
125,00,0
126,11,1
127,02,6
128,00,0
129,04,67
130,00,29
131,11,1
132,11,1
133,08,3
134,12,6
135,06,1
136,01,2
137,00,0
138,00,1
139,10,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,22
146,00,12
147,12,3
148,00,0
149,10,2
150,07,1
151,00,0
152,09,12
153,00,0
154,12,1
155,12,10
156,00,0
157,00,2
158,00,0
159,11,5
160,10,2
161,00,0
162,00,0
163,00,0
164,00,0
165,10,2
166,10,34
167,11,3
168,00,5
169,12,3
170,00,0
171,06,1
172,00,0
173,04,11
174,11,4
175,00,0
176,00,0
177,12,3
178,11,2
179,00,12
180,00,1
181,00,43
182,09,6
183,09,1
184,00,0
185,11,4
186,00,0
187,00,0
188,10,7
189,12,6
190,00,2
191,06,1
192,12,3
193,10,4
194,12,1
195,06,1
196,11,10
197,08,2
198,10,3
199,00,0
200,09,1
201,10,1
202,08,1
203,10,1
204,00,0
205,12,3
206,00,0
207,00,0
208,10,4
209,00,0
210,00,6
211,00,0
212,12,4
213,09,5
214,00,0
215,09,2
216,10,2
217,03,2
218,09,2
219,09,1
220,10,3
221,00,0
222,08,3
223,00,28
224,00,0
225,12,7
226,12,13
227,11,3
228,00,3
229,00,0
230,01,1
231,00,0
232,00,0
233,00,0
234,00,0
235,11,3
236,09,2
237,00,0
238,00,0
239,00,0
240,00,0
241,01,1
242,09,3
243,07,9
244,10,33
245,00,0
246,00,0
247,00,12
248,01,1
249,00,0
250,12,3
251,00,0
252,10,1
253,00,0
254,10,4
255,02,116
256,02,65
257,12,3
258,00,2
259,06,1
260,02,29
261,00,0
262,00,0
263,09,1
