p_id,p_hour,gcount
1,00,0
2,00,0
3,08,6
4,00,0
5,00,0
6,00,0
7,12,50
8,00,0
9,02,1
10,06,5
11,09,3
12,00,0
13,00,0
14,12,12
15,09,3
16,10,3
17,10,13
18,09,5
19,08,2
20,12,5
21,06,2
22,11,6
23,00,0
24,08,10
25,12,29
26,09,8
27,00,0
28,08,3
29,08,5
30,00,0
31,00,1
32,10,5
33,09,58
34,12,1
35,09,11
36,00,6
37,08,8
38,12,3
39,09,11
40,09,18
41,08,87
42,08,76
43,08,13
44,00,0
45,00,0
46,00,0
47,07,4
48,00,0
49,10,20
50,00,0
51,11,10
52,10,21
53,11,1
54,05,1
55,09,8
56,08,12
57,03,1
58,12,1
59,00,0
60,08,3
61,09,21
62,08,7
63,10,3
64,11,2
65,12,38
66,08,38
67,07,1
68,00,0
69,12,11
70,10,4
71,12,6
72,09,9
73,03,1
74,08,127
75,12,115
76,08,10
77,09,4
78,12,6
79,05,1
80,00,12
81,08,6
82,12,36
83,12,9
84,00,0
85,10,5
86,07,1
87,00,0
88,00,0
89,11,12
90,00,0
91,09,8
92,12,15
93,08,1
94,06,2
95,09,32
96,00,0
97,12,30
98,07,3
99,00,0
100,00,0
101,09,2
102,11,4
103,00,0
104,00,0
105,00,0
106,00,3
107,00,0
108,09,2
109,00,0
110,00,0
111,00,0
112,00,18
113,00,0
114,00,0
115,00,0
116,08,26
117,12,2
118,00,0
119,12,5
120,07,1
121,12,5
122,07,3
123,12,7
124,10,2
125,00,0
126,11,2
127,09,6
128,00,0
129,00,28
130,12,19
131,11,3
132,00,1
133,10,4
134,10,11
135,09,7
136,08,8
137,07,1
138,08,1
139,04,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,36
146,09,6
147,08,5
148,00,0
149,12,6
150,05,1
151,00,0
152,08,18
153,00,1
154,00,0
155,12,7
156,10,1
157,06,1
158,00,0
159,12,7
160,09,2
161,00,0
162,06,1
163,12,1
164,00,0
165,12,9
166,11,66
167,09,8
168,12,11
169,11,5
170,11,1
171,11,3
172,00,0
173,08,3
174,08,7
175,09,2
176,00,0
177,11,8
178,09,2
179,10,15
180,07,2
181,12,34
182,08,10
183,10,3
184,06,1
185,10,5
186,00,0
187,00,0
188,09,16
189,09,7
190,04,1
191,07,3
192,09,2
193,10,8
194,08,1
195,11,2
196,12,14
197,12,6
198,08,3
199,00,0
200,08,3
201,00,0
202,08,1
203,05,1
204,00,0
205,09,6
206,00,0
207,00,0
208,06,2
209,00,0
210,08,9
211,00,0
212,07,5
213,08,9
214,00,0
215,09,6
216,07,3
217,10,4
218,08,3
219,10,3
220,12,6
221,10,1
222,07,4
223,08,27
224,00,0
225,12,11
226,12,19
227,10,3
228,09,4
229,09,1
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,7
236,08,7
237,00,0
238,00,0
239,00,0
240,02,1
241,08,5
242,10,13
243,08,15
244,12,42
245,00,0
246,00,0
247,08,7
248,06,5
249,00,0
250,08,3
251,00,0
252,06,1
253,00,0
254,11,7
255,00,39
256,00,16
257,11,6
258,08,4
259,06,4
260,11,22
261,00,0
262,06,1
263,06,2
