p_id,ycount,gcount,hfcount,fcount,sum
1,2,0,0,34,36
2,0,0,0,1,1
3,0,9,0,436,445
4,364,0,0,1443,1807
5,0,0,0,53,53
6,0,0,0,92,92
7,302,393,0,2339,3034
8,1,0,0,17,18
9,1,1,0,193,195
10,32,9,0,775,816
11,1,8,0,279,288
12,26,0,0,21,47
13,1206,1,0,1281,2488
14,6,29,0,1236,1271
15,1,1,0,215,217
16,0,3,0,474,477
17,31,70,0,2059,2160
18,2,15,0,910,927
19,2,5,0,170,177
20,1,11,0,584,596
21,1,17,0,704,722
22,6,13,0,834,853
23,0,0,0,230,230
24,417,43,0,512,972
25,140,185,0,1275,1600
26,5,13,0,1176,1194
27,0,0,0,3,3
28,7,9,0,579,595
29,1,23,0,417,441
30,0,0,0,5,5
31,0,1,0,114,115
32,4,12,0,533,549
33,169,289,0,1173,1631
34,3,3,0,139,145
35,13,33,0,1520,1566
36,22,56,0,2020,2098
37,40,35,0,2590,2665
38,1,4,0,239,244
39,16,43,0,2189,2248
40,129,65,0,594,788
41,547,601,0,1552,2700
42,325,490,0,2228,3043
43,1496,101,0,612,2209
44,0,0,0,41,41
45,234,0,0,542,776
46,0,0,0,21,21
47,2,20,0,715,737
48,4865,2,0,3772,8639
49,41,128,0,1752,1921
50,1691,0,0,1856,3547
51,1,29,0,661,691
52,124,95,0,303,522
53,0,1,0,346,347
54,11,12,0,187,210
55,0,32,0,541,573
56,5,24,0,882,911
57,1,2,0,42,45
58,0,1,0,52,53
59,0,0,0,40,40
60,3,12,0,480,495
61,33,106,0,3725,3864
62,6,40,0,1100,1146
63,3,6,0,828,837
64,0,3,0,139,142
65,207,146,0,1065,1418
66,62,174,0,763,999
67,0,8,0,438,446
68,3088,0,0,2637,5725
69,12,52,0,1241,1305
70,34,12,0,590,636
71,6,29,0,1127,1162
72,12,28,0,1592,1632
73,0,2,0,297,299
74,650,824,0,1775,3249
75,1019,697,0,1622,3338
76,17,58,0,2698,2773
77,4,23,0,818,845
78,2,19,0,829,850
79,3450,0,0,4162,7612
80,57,95,0,1894,2046
81,2,7,0,621,630
82,38,340,0,1406,1784
83,14,49,0,503,566
84,0,0,0,64,64
85,6,12,0,750,768
86,0,1,0,233,234
87,941,0,0,1542,2483
88,443,1,0,391,835
89,18,38,0,2121,2177
90,2403,0,0,1991,4394
91,4,25,0,1457,1486
92,8,70,0,1107,1185
93,4,5,0,97,106
94,2,8,0,359,369
95,41,299,0,1357,1697
96,0,0,0,40,40
97,125,194,0,1501,1820
98,1,4,0,238,243
99,0,0,0,10,10
100,3308,1,0,1705,5014
101,0,3,0,192,195
102,4,4,0,550,558
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,20,17,0,385,422
107,3242,0,0,2736,5978
108,2,11,0,393,406
109,0,0,0,107,107
110,0,0,0,0,0
111,0,0,0,20,20
112,62,86,0,2184,2332
113,1872,0,0,1616,3488
114,1547,0,0,1670,3217
115,0,1,0,153,154
116,200,232,0,1164,1596
117,0,2,0,218,220
118,2,0,0,123,125
119,5,14,0,774,793
120,1,3,0,108,112
121,3,18,0,594,615
122,0,6,0,265,271
123,2,11,0,799,812
124,3,4,0,291,298
125,756,0,0,846,1602
126,1,10,0,537,548
127,17,49,0,680,746
128,0,1,0,53,54
129,91,271,0,1951,2313
130,8,157,0,1143,1308
131,1,3,0,412,416
132,2438,1,0,3992,6431
133,8,14,0,576,598
134,5,96,0,529,630
135,5,13,0,553,571
136,3,15,0,599,617
137,1902,1,0,2139,4042
138,3239,1,0,2681,5921
139,2,1,0,404,407
140,2594,0,0,2128,4722
141,3139,1,0,2246,5386
142,2953,0,0,1744,4697
143,1577,0,0,1810,3387
144,1052,0,0,1854,2906
145,103,201,0,1342,1646
146,146,36,0,533,715
147,2,7,0,505,514
148,1892,0,0,3046,4938
149,4,12,0,593,609
150,0,4,0,285,289
151,1125,0,0,1074,2199
152,144,112,0,586,842
153,1,2,0,134,137
154,0,0,0,21,21
155,3,20,0,693,716
156,0,0,0,202,202
157,9,6,0,625,640
158,1353,0,0,1620,2973
159,14,52,0,853,919
160,3,2,0,514,519
161,4289,0,0,2599,6888
162,4172,0,0,1801,5973
163,2900,0,0,1657,4557
164,2985,1,0,2462,5448
165,5,13,0,892,910
166,713,424,0,1412,2549
167,9,25,0,874,908
168,27,47,0,1194,1268
169,3,18,0,1076,1097
170,4453,2,0,2642,7097
171,4,4,0,442,450
172,0,0,0,77,77
173,2,22,0,572,596
174,1,20,0,847,868
175,2,3,0,261,266
176,0,0,0,58,58
177,5,30,0,1145,1180
178,3,4,0,356,363
179,118,77,0,847,1042
180,1,3,0,340,344
181,123,186,0,2221,2530
182,2,55,0,526,583
183,2,2,0,227,231
184,0,0,0,41,41
185,3,19,0,602,624
186,4981,1,0,1546,6528
187,0,0,0,110,110
188,16,50,0,1896,1962
189,25,30,0,915,970
190,7,3,0,160,170
191,4,12,0,593,609
192,3,15,0,351,369
193,91,26,0,293,410
194,8,1,0,5,14
195,6,9,0,386,401
196,22,48,0,493,563
197,7,22,0,1000,1029
198,3,4,0,1466,1473
199,0,0,0,0,0
200,0,10,0,376,386
201,0,1,0,65,66
202,2,1,0,121,124
203,2,3,0,384,389
204,0,0,0,36,36
205,6,12,0,837,855
206,0,0,0,448,448
207,0,0,0,1,1
208,4,11,0,612,627
209,221,0,0,448,669
210,1,31,0,830,862
211,796,0,0,1315,2111
212,3,17,0,486,506
213,5,38,0,1020,1063
214,0,0,0,116,116
215,7,17,0,732,756
216,17,10,0,1297,1324
217,12,12,0,383,407
218,6,8,0,476,490
219,14,3,0,462,479
220,3,17,0,695,715
221,0,0,0,262,262
222,2,7,0,372,381
223,114,183,0,1331,1628
224,417,0,0,1050,1467
225,14,46,0,2302,2362
226,301,87,0,1338,1726
227,3,11,0,530,544
228,6,12,0,873,891
229,2655,0,0,2144,4799
230,3981,0,0,2545,6526
231,2179,0,0,2747,4926
232,213,0,0,1454,1667
233,1814,0,0,1836,3650
234,3381,1,0,2715,6097
235,0,22,0,1084,1106
236,4475,33,0,1792,6300
237,4547,0,0,1910,6457
238,2517,0,0,1923,4440
239,2858,0,0,1839,4697
240,0,2,0,163,165
241,3,18,0,856,877
242,9,35,0,731,775
243,30,105,0,1419,1554
244,175,250,0,1809,2234
245,0,0,0,139,139
246,1414,0,0,2391,3805
247,15,55,0,835,905
248,1,17,0,513,531
249,2623,0,0,2576,5199
250,3,16,0,480,499
251,0,0,0,108,108
252,0,2,0,329,331
253,1,1,0,10,12
254,4,23,0,983,1010
255,103,256,0,2336,2695
256,110,109,0,1984,2203
257,6,8,0,412,426
258,2,6,0,742,750
259,3,6,0,609,618
260,115,184,0,866,1165
261,531,0,0,686,1217
262,1938,0,0,1747,3685
263,2591,6,0,1895,4492
