p_id,p_hour,gcount
1,00,0
2,00,0
3,02,1
4,00,0
5,00,0
6,00,0
7,00,78
8,05,1
9,04,1
10,05,1
11,00,0
12,00,0
13,00,0
14,01,2
15,00,0
16,09,1
17,09,28
18,11,7
19,00,0
20,10,3
21,00,0
22,06,1
23,12,1
24,09,15
25,12,48
26,09,1
27,00,0
28,11,3
29,09,2
30,00,0
31,12,1
32,12,2
33,09,75
34,10,3
35,08,4
36,00,21
37,00,16
38,00,0
39,12,2
40,08,32
41,09,134
42,09,98
43,12,38
44,00,0
45,00,0
46,11,1
47,09,5
48,00,0
49,09,46
50,00,0
51,08,1
52,08,35
53,07,2
54,08,6
55,12,3
56,00,5
57,00,0
58,00,0
59,04,1
60,07,2
61,11,31
62,09,8
63,00,0
64,00,0
65,09,52
66,08,62
67,11,1
68,00,0
69,11,21
70,09,5
71,00,2
72,00,3
73,00,0
74,09,153
75,09,150
76,11,5
77,12,3
78,09,6
79,00,0
80,01,44
81,00,1
82,00,71
83,00,16
84,00,0
85,08,4
86,00,0
87,00,0
88,00,0
89,09,8
90,00,0
91,06,2
92,00,21
93,00,6
94,08,4
95,00,53
96,00,0
97,09,67
98,00,1
99,00,0
100,00,0
101,00,0
102,11,2
103,00,0
104,00,0
105,00,0
106,12,10
107,00,0
108,01,1
109,00,0
110,00,0
111,12,1
112,09,44
113,00,0
114,00,0
115,00,0
116,08,57
117,06,1
118,00,0
119,08,7
120,03,1
121,11,4
122,00,0
123,00,0
124,06,1
125,00,0
126,10,2
127,09,15
128,08,1
129,04,86
130,00,21
131,03,1
132,07,1
133,11,2
134,11,19
135,08,2
136,09,7
137,00,0
138,06,1
139,11,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,47
146,11,15
147,07,3
148,00,0
149,11,2
150,08,1
151,00,0
152,10,26
153,08,3
154,00,0
155,08,1
156,07,1
157,00,2
158,00,0
159,11,18
160,08,1
161,00,0
162,00,0
163,00,0
164,00,0
165,06,1
166,08,112
167,09,14
168,11,12
169,06,7
170,00,0
171,10,1
172,00,0
173,00,15
174,12,6
175,00,0
176,00,0
177,07,4
178,00,0
179,10,14
180,08,1
181,09,59
182,08,8
183,08,3
184,09,2
185,10,3
186,00,0
187,00,0
188,12,12
189,10,10
190,11,3
191,00,0
192,11,3
193,10,9
194,00,0
195,11,7
196,12,16
197,06,4
198,00,2
199,00,0
200,00,1
201,00,0
202,06,1
203,00,0
204,00,0
205,11,1
206,00,0
207,00,0
208,08,1
209,00,0
210,09,9
211,00,0
212,09,4
213,06,3
214,00,0
215,07,1
216,00,3
217,08,3
218,02,1
219,11,1
220,10,6
221,00,0
222,00,0
223,08,47
224,00,0
225,07,17
226,09,31
227,11,3
228,07,8
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,5
236,08,12
237,00,0
238,00,0
239,00,0
240,00,1
241,08,6
242,10,7
243,09,19
244,09,74
245,00,0
246,00,0
247,08,16
248,08,5
249,00,0
250,09,4
251,00,0
252,00,0
253,00,1
254,10,2
255,00,137
256,00,72
257,09,3
258,01,1
259,01,1
260,09,37
261,00,0
262,00,0
263,10,7
