p_id,p_hour,sum
1,09,1
2,00,0
3,12,4
4,09,105
5,00,0
6,00,0
7,08,153
8,08,2
9,00,1
10,06,5
11,10,2
12,12,19
13,08,539
14,08,12
15,11,3
16,00,2
17,00,53
18,08,11
19,11,4
20,08,11
21,10,4
22,07,2
23,10,2
24,07,126
25,00,82
26,08,7
27,05,1
28,09,6
29,11,6
30,00,0
31,08,4
32,08,8
33,08,158
34,12,8
35,00,4
36,00,26
37,00,50
38,06,1
39,07,8
40,08,71
41,08,270
42,07,186
43,12,513
44,10,1
45,11,62
46,00,0
47,07,13
48,07,982
49,09,84
50,09,372
51,07,3
52,08,101
53,00,3
54,08,19
55,09,6
56,07,8
57,00,0
58,06,2
59,07,7
60,08,16
61,07,59
62,09,11
63,10,2
64,05,1
65,08,96
66,08,97
67,08,5
68,09,778
69,08,30
70,07,15
71,07,5
72,07,3
73,03,1
74,08,279
75,08,391
76,11,8
77,08,3
78,08,52
79,00,675
80,00,78
81,08,3
82,00,140
83,00,25
84,00,0
85,07,8
86,09,5
87,08,238
88,11,116
89,07,21
90,09,642
91,07,6
92,11,26
93,00,4
94,08,9
95,00,92
96,00,0
97,08,92
98,11,3
99,00,0
100,09,655
101,07,1
102,07,4
103,00,0
104,00,0
105,00,0
106,08,14
107,09,731
108,08,1
109,00,0
110,00,0
111,07,2
112,00,89
113,09,560
114,00,275
115,07,3
116,07,126
117,12,1
118,00,0
119,07,55
120,08,3
121,11,7
122,05,1
123,08,6
124,12,3
125,11,188
126,07,10
127,07,55
128,09,2
129,01,108
130,00,24
131,08,2
132,07,379
133,07,12
134,00,19
135,07,4
136,08,13
137,08,368
138,10,792
139,08,1
140,08,797
141,08,845
142,08,693
143,07,395
144,11,235
145,11,82
146,08,34
147,07,12
148,00,291
149,09,5
150,08,4
151,07,326
152,08,70
153,07,8
154,00,0
155,08,3
156,09,1
157,06,5
158,09,453
159,09,26
160,07,3
161,12,1357
162,08,1029
163,12,895
164,09,696
165,08,9
166,08,266
167,07,47
168,12,21
169,08,25
170,08,1124
171,12,3
172,00,0
173,04,13
174,10,16
175,06,1
176,00,0
177,08,9
178,08,5
179,07,39
180,10,2
181,08,129
182,08,21
183,09,12
184,08,2
185,07,6
186,09,988
187,00,0
188,07,27
189,08,39
190,08,5
191,08,5
192,09,4
193,12,15
194,03,1
195,08,10
196,08,14
197,09,11
198,00,6
199,00,0
200,07,7
201,05,1
202,09,3
203,01,1
204,00,0
205,00,3
206,07,7
207,06,2
208,08,18
209,09,70
210,08,18
211,11,236
212,08,52
213,08,69
214,09,1
215,06,5
216,08,6
217,00,3
218,04,2
219,07,2
220,10,18
221,08,1
222,07,2
223,08,80
224,07,128
225,00,28
226,08,118
227,07,3
228,08,13
229,08,778
230,08,925
231,08,611
232,08,55
233,08,458
234,12,858
235,07,125
236,08,1514
237,08,1574
238,08,622
239,11,598
240,02,1
241,08,15
242,07,15
243,08,80
244,08,103
245,07,1
246,12,960
247,08,44
248,07,18
249,09,515
250,08,30
251,00,0
252,00,1
253,00,0
254,08,6
255,00,208
256,00,109
257,08,11
258,08,7
259,11,4
260,07,55
261,12,128
262,07,524
263,07,526
