p_id,p_hour,fcount
1,12,9
2,00,0
3,08,73
4,09,226
5,12,13
6,08,13
7,08,273
8,07,3
9,08,30
10,08,111
11,08,50
12,01,13
13,08,239
14,08,190
15,09,30
16,08,65
17,09,261
18,08,168
19,08,26
20,08,81
21,08,116
22,08,118
23,08,34
24,07,60
25,09,185
26,12,235
27,09,2
28,08,74
29,09,81
30,04,2
31,09,22
32,09,78
33,09,181
34,11,29
35,08,210
36,00,345
37,08,281
38,08,44
39,08,328
40,09,108
41,09,202
42,08,324
43,12,114
44,09,7
45,00,93
46,01,5
47,08,134
48,09,441
49,09,247
50,08,279
51,08,97
52,08,56
53,07,49
54,09,39
55,09,84
56,08,151
57,06,5
58,08,13
59,08,8
60,08,83
61,08,486
62,12,146
63,08,117
64,09,25
65,09,150
66,09,124
67,08,70
68,09,337
69,08,209
70,08,102
71,08,173
72,08,232
73,08,39
74,08,253
75,07,208
76,08,344
77,08,113
78,08,156
79,09,488
80,00,250
81,08,107
82,11,156
83,08,59
84,08,16
85,07,86
86,08,44
87,08,190
88,11,75
89,08,286
90,08,255
91,08,210
92,08,119
93,11,14
94,08,60
95,08,163
96,07,11
97,08,191
98,10,39
99,00,1
100,00,240
101,08,35
102,08,94
103,00,0
104,00,0
105,00,0
106,08,54
107,08,411
108,08,64
109,12,17
110,11,1
111,08,4
112,08,295
113,08,214
114,00,222
115,07,36
116,09,162
117,08,30
118,08,21
119,08,154
120,08,18
121,07,62
122,07,33
123,08,120
124,08,46
125,11,134
126,08,80
127,08,90
128,12,12
129,08,224
130,11,130
131,07,55
132,00,701
133,08,99
134,09,65
135,08,68
136,08,88
137,08,332
138,12,529
139,08,61
140,08,353
141,08,417
142,08,295
143,08,370
144,11,205
145,00,214
146,08,85
147,07,88
148,00,427
149,09,99
150,12,69
151,08,180
152,08,74
153,08,20
154,00,3
155,09,112
156,07,32
157,08,105
158,08,246
159,08,152
160,07,68
161,00,434
162,12,272
163,12,249
164,00,287
165,09,151
166,12,146
167,08,160
168,08,181
169,08,169
170,08,376
171,08,59
172,10,12
173,08,67
174,08,132
175,11,36
176,07,6
177,08,165
178,08,74
179,08,126
180,07,41
181,08,320
182,08,112
183,08,40
184,12,11
185,08,114
186,09,207
187,08,19
188,09,249
189,09,107
190,08,20
191,08,98
192,09,43
193,10,52
194,12,5
195,09,59
196,08,69
197,08,128
198,08,197
199,00,0
200,12,69
201,12,20
202,08,19
203,08,60
204,10,7
205,08,134
206,09,59
207,00,0
208,08,104
209,00,64
210,07,107
211,08,162
212,08,87
213,08,182
214,08,17
215,08,106
216,08,204
217,10,69
218,10,69
219,06,59
220,08,113
221,07,46
222,08,64
223,08,198
224,08,213
225,08,338
226,08,190
227,08,77
228,08,100
229,08,353
230,00,402
231,08,403
232,09,242
233,08,299
234,12,358
235,08,227
236,08,367
237,09,329
238,08,362
239,08,383
240,08,26
241,07,133
242,11,113
243,08,194
244,08,255
245,08,28
246,08,398
247,08,128
248,08,97
249,09,284
250,09,79
251,11,20
252,11,43
253,10,2
254,08,149
255,00,362
256,00,228
257,08,55
258,08,104
259,08,104
260,08,109
261,12,95
262,08,430
263,07,328
