p_id,p_hour,ycount
1,08,1
2,00,0
3,09,1
4,08,30
5,09,1
6,00,0
7,07,34
8,03,1
9,00,0
10,08,6
11,07,1
12,11,13
13,08,231
14,09,3
15,07,1
16,03,1
17,00,3
18,11,1
19,06,1
20,00,0
21,07,1
22,09,1
23,00,0
24,08,61
25,06,18
26,07,1
27,00,0
28,09,3
29,11,1
30,00,0
31,00,0
32,05,1
33,08,34
34,08,2
35,00,3
36,04,3
37,00,3
38,10,1
39,12,3
40,08,30
41,08,78
42,08,35
43,12,264
44,00,0
45,10,37
46,00,0
47,07,1
48,06,510
49,00,6
50,08,172
51,07,3
52,08,27
53,05,1
54,06,2
55,06,1
56,01,1
57,00,0
58,00,0
59,07,1
60,03,1
61,08,5
62,09,3
63,01,1
64,10,1
65,08,29
66,06,9
67,07,2
68,09,317
69,09,2
70,09,8
71,07,2
72,06,1
73,00,0
74,08,69
75,08,116
76,05,3
77,08,1
78,10,1
79,09,265
80,00,7
81,07,1
82,04,5
83,08,4
84,00,0
85,06,2
86,00,0
87,08,134
88,12,62
89,05,3
90,09,286
91,07,2
92,12,4
93,01,2
94,00,0
95,05,3
96,00,0
97,07,13
98,06,2
99,00,0
100,07,520
101,12,2
102,04,1
103,00,0
104,00,0
105,05,1
106,06,3
107,08,397
108,08,1
109,00,0
110,00,0
111,00,0
112,02,3
113,09,248
114,00,123
115,00,0
116,08,26
117,00,0
118,00,0
119,05,1
120,09,1
121,05,1
122,07,1
123,03,1
124,11,2
125,08,96
126,00,0
127,06,2
128,00,0
129,06,13
130,06,3
131,05,1
132,00,409
133,02,2
134,10,2
135,09,2
136,09,1
137,08,248
138,00,552
139,12,2
140,08,403
141,08,432
142,08,423
143,08,203
144,11,100
145,09,11
146,07,12
147,06,1
148,00,124
149,10,1
150,00,0
151,08,183
152,07,16
153,05,1
154,00,0
155,07,1
156,08,1
157,07,1
158,08,144
159,00,1
160,03,1
161,11,705
162,10,612
163,12,463
164,11,371
165,07,2
166,08,75
167,05,1
168,07,4
169,04,1
170,08,670
171,00,0
172,00,0
173,05,1
174,05,1
175,09,2
176,00,0
177,07,3
178,10,2
179,06,13
180,06,1
181,09,18
182,02,1
183,00,0
184,00,0
185,07,3
186,07,681
187,09,1
188,06,3
189,09,4
190,00,1
191,08,1
192,10,4
193,07,16
194,02,1
195,06,1
196,11,2
197,09,2
198,02,2
199,00,0
200,11,2
201,00,0
202,12,1
203,00,0
204,00,0
205,00,1
206,00,0
207,09,1
208,07,1
209,09,31
210,07,2
211,12,95
212,09,1
213,04,2
214,00,0
215,06,5
216,06,3
217,01,2
218,05,1
219,06,3
220,12,1
221,00,0
222,00,0
223,06,11
224,06,56
225,07,3
226,07,39
227,10,1
228,08,3
229,08,449
230,12,423
231,12,232
232,08,19
233,08,237
234,12,409
235,10,1
236,08,793
237,12,803
238,08,321
239,12,394
240,00,0
241,06,1
242,03,1
243,06,4
244,08,22
245,00,0
246,12,285
247,06,4
248,06,1
249,09,230
250,01,1
251,00,0
252,00,1
253,00,0
254,06,1
255,00,18
256,01,10
257,02,2
258,00,1
259,08,1
260,07,15
261,12,115
262,07,318
263,07,333
