p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,3,3
1,01,0,0,0,3,3
1,02,0,0,0,0,0
1,03,0,0,0,0,0
1,04,0,0,0,3,3
1,05,0,0,0,1,1
1,06,0,0,0,3,3
1,07,0,0,0,1,1
1,08,0,0,0,3,3
1,09,0,0,0,2,2
1,10,0,0,0,8,8
1,11,1,0,0,1,2
1,12,1,0,0,2,3
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,18,18
3,01,0,0,0,9,9
3,02,0,0,0,6,6
3,03,0,0,0,2,2
3,04,0,0,0,15,15
3,05,0,0,0,15,15
3,06,1,1,0,51,53
3,07,0,1,0,70,71
3,08,0,4,0,80,84
3,09,1,0,0,56,57
3,10,0,0,0,34,34
3,11,0,3,0,54,57
3,12,0,3,0,48,51
4,00,17,0,0,78,95
4,01,13,0,0,42,55
4,02,6,0,0,17,23
4,03,4,0,0,11,15
4,04,8,0,0,25,33
4,05,4,0,0,56,60
4,06,9,0,0,111,120
4,07,18,0,0,173,191
4,08,45,0,0,256,301
4,09,32,0,0,244,276
4,10,21,0,0,127,148
4,11,23,0,0,79,102
4,12,16,0,0,94,110
5,00,0,0,0,3,3
5,01,0,0,0,0,0
5,02,0,0,0,1,1
5,03,0,0,0,4,4
5,04,0,0,0,0,0
5,05,0,0,0,4,4
5,06,0,0,0,1,1
5,07,0,0,0,7,7
5,08,0,0,0,6,6
5,09,1,0,0,8,9
5,10,0,0,0,12,12
5,11,0,0,0,8,8
5,12,0,0,0,7,7
6,00,0,0,0,2,2
6,01,0,0,0,2,2
6,02,0,0,0,0,0
6,03,0,0,0,3,3
6,04,0,0,0,2,2
6,05,0,0,0,2,2
6,06,0,0,0,10,10
6,07,0,0,0,11,11
6,08,0,0,0,19,19
6,09,0,0,0,11,11
6,10,0,0,0,8,8
6,11,0,0,0,11,11
6,12,0,0,0,6,6
7,00,15,18,0,118,151
7,01,12,10,0,95,117
7,02,6,7,0,70,83
7,03,6,4,0,50,60
7,04,11,5,0,66,82
7,05,16,6,0,147,169
7,06,32,16,0,218,266
7,07,41,32,0,312,385
7,08,24,51,0,368,443
7,09,20,47,0,267,334
7,10,9,28,0,191,228
7,11,3,43,0,168,214
7,12,8,31,0,186,225
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,1,0,0,0,1
8,06,0,0,0,2,2
8,07,0,0,0,2,2
8,08,0,0,0,4,4
8,09,0,0,0,1,1
8,10,0,0,0,1,1
8,11,0,0,0,1,1
8,12,0,0,0,1,1
9,00,0,0,0,8,8
9,01,0,0,0,5,5
9,02,1,0,0,1,2
9,03,0,1,0,4,5
9,04,0,0,0,11,11
9,05,0,0,0,13,13
9,06,0,1,0,12,13
9,07,0,0,0,30,30
9,08,0,0,0,51,51
9,09,1,0,0,35,36
9,10,0,3,0,20,23
9,11,1,1,0,25,27
9,12,0,2,0,32,34
10,00,2,0,0,21,23
10,01,0,0,0,12,12
10,02,0,0,0,19,19
10,03,0,0,0,16,16
10,04,0,0,0,30,30
10,05,1,0,0,51,52
10,06,1,3,0,76,80
10,07,9,1,0,139,149
10,08,8,0,0,153,161
10,09,7,5,0,88,100
10,10,3,2,0,73,78
10,11,4,2,0,84,90
10,12,1,1,0,55,57
11,00,0,0,0,13,13
11,01,0,0,0,2,2
11,02,0,0,0,3,3
11,03,0,0,0,5,5
11,04,0,0,0,2,2
11,05,0,1,0,5,6
11,06,0,0,0,34,34
11,07,0,1,0,57,58
11,08,0,0,0,56,56
11,09,1,1,0,43,45
11,10,0,1,0,29,30
11,11,1,0,0,23,24
11,12,0,2,0,25,27
12,00,2,0,0,6,8
12,01,0,0,0,0,0
12,02,0,0,0,1,1
12,03,1,0,0,0,1
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,1,0,0,0,1
12,07,2,0,0,1,3
12,08,3,0,0,4,7
12,09,4,0,0,2,6
12,10,8,0,0,3,11
12,11,7,0,0,4,11
12,12,11,0,0,10,21
13,00,41,0,0,82,123
13,01,9,0,0,34,43
13,02,7,0,0,24,31
13,03,1,0,0,21,22
13,04,7,0,0,33,40
13,05,23,0,0,51,74
13,06,77,0,0,114,191
13,07,225,0,0,202,427
13,08,250,0,0,231,481
13,09,192,0,0,188,380
13,10,142,0,0,110,252
13,11,159,0,0,130,289
13,12,157,0,0,138,295
14,00,0,0,0,39,39
14,01,0,0,0,27,27
14,02,0,0,0,10,10
14,03,0,0,0,10,10
