p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,41,41
2,0,0,0,0,0
3,2,16,0,475,493
4,182,0,0,1371,1553
5,1,0,0,46,47
6,1,0,0,99,100
7,218,255,0,2562,3035
8,0,0,0,19,19
9,1,8,0,232,241
10,43,18,0,862,923
11,0,9,0,288,297
12,34,0,0,38,72
13,1047,0,0,1212,2259
14,9,52,0,1348,1409
15,5,2,0,208,215
16,3,3,0,438,444
17,15,75,0,2094,2184
18,2,32,0,1143,1177
19,2,7,0,191,200
20,3,10,0,654,667
21,10,26,0,712,748
22,9,25,0,840,874
23,1,0,0,319,320
24,347,27,0,495,869
25,89,119,0,1287,1495
26,13,34,0,1204,1251
27,0,0,0,2,2
28,20,12,0,528,560
29,0,20,0,429,449
30,0,0,0,5,5
31,0,1,0,113,114
32,4,22,0,563,589
33,172,235,0,1139,1546
34,2,2,0,127,131
35,14,53,0,1374,1441
36,13,10,0,1683,1706
37,15,38,0,2586,2639
38,1,12,0,235,248
39,15,58,0,2054,2127
40,93,49,0,648,790
41,455,400,0,1653,2508
42,222,306,0,2303,2831
43,1498,96,0,842,2436
44,1,0,0,61,62
45,159,0,0,540,699
46,0,0,0,32,32
47,5,13,0,867,885
48,3552,1,0,3744,7297
49,27,77,0,1698,1802
50,886,0,0,1709,2595
51,14,44,0,764,822
52,109,95,0,350,554
53,4,3,0,401,408
54,6,2,0,227,235
55,6,49,0,530,585
56,5,26,0,912,943
57,0,1,0,45,46
58,1,3,0,82,86
59,0,1,0,45,46
60,1,7,0,556,564
61,38,104,0,3556,3698
62,11,37,0,942,990
63,2,13,0,699,714
64,3,2,0,160,165
65,135,109,0,1028,1272
66,47,105,0,887,1039
67,5,10,0,450,465
68,2071,0,0,2591,4662
69,14,47,0,1438,1499
70,18,9,0,632,659
71,15,40,0,1017,1072
72,13,53,0,1441,1507
73,1,1,0,321,323
74,515,668,0,1889,3072
75,922,535,0,1710,3167
76,28,70,0,2260,2358
77,6,16,0,682,704
78,3,26,0,967,996
79,1877,0,0,3594,5471
80,27,29,0,1489,1545
81,3,20,0,664,687
82,53,268,0,1519,1840
83,19,31,0,488,538
84,0,0,0,74,74
85,11,24,0,661,696
86,4,3,0,358,365
87,639,0,0,1415,2054
88,317,0,0,357,674
89,35,57,0,1968,2060
90,1559,0,0,1736,3295
91,16,46,0,1278,1340
92,13,50,0,1100,1163
93,12,5,0,70,87
94,2,9,0,465,476
95,26,177,0,1314,1517
96,0,0,0,59,59
97,88,146,0,1516,1750
98,3,6,0,245,254
99,0,0,0,6,6
100,2556,1,0,1475,4032
101,5,4,0,217,226
102,5,6,0,594,605
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,8,12,0,390,410
107,2334,0,0,2440,4774
108,3,21,0,403,427
109,0,0,0,124,124
110,0,0,0,1,1
111,0,0,0,23,23
112,23,30,0,1989,2042
113,1480,0,0,1666,3146
114,817,0,0,1486,2303
115,0,1,0,186,187
116,177,140,0,1274,1591
117,1,6,0,251,258
118,0,0,0,171,171
119,9,17,0,1045,1071
120,0,1,0,121,122
121,4,15,0,617,636
122,0,8,0,271,279
123,6,31,0,843,880
124,4,13,0,275,292
125,531,0,0,804,1335
126,6,12,0,569,587
127,13,29,0,873,915
128,0,1,0,58,59
129,108,202,0,2063,2373
130,14,98,0,1208,1320
131,7,13,0,401,421
132,1996,0,0,3843,5839
133,4,11,0,561,576
134,9,48,0,523,580
135,8,17,0,545,570
136,5,21,0,625,651
137,1402,0,0,1984,3386
138,3080,0,0,4087,7167
139,9,13,0,403,425
140,2432,0,0,2110,4542
141,2973,0,0,2310,5283
142,2576,0,0,1902,4478
143,1488,0,0,2001,3489
144,544,0,0,1636,2180
145,76,149,0,1399,1624
146,87,35,0,613,735
147,7,13,0,568,588
148,634,0,0,2022,2656
149,7,15,0,559,581
150,2,5,0,323,330
151,1021,0,0,1148,2169
152,107,62,0,644,813
153,2,2,0,127,131
154,0,1,0,25,26
155,8,37,0,743,788
156,0,3,0,300,303
157,11,6,0,713,730
158,816,0,0,1447,2263
159,8,48,0,1036,1092
160,1,7,0,588,596
161,3113,0,0,1952,5065
162,3358,0,0,1594,4952
163,2136,0,0,1562,3698
164,2045,0,0,2223,4268
165,11,43,0,906,960
166,512,266,0,1170,1948
167,6,20,0,1032,1058
168,21,38,0,1255,1314
169,5,14,0,1154,1173
170,3531,0,0,2386,5917
171,3,7,0,460,470
