p_id,p_hour,gcount
1,00,0
2,00,0
3,07,2
4,00,0
5,00,0
6,00,0
7,12,58
8,00,0
9,11,1
10,08,4
11,07,2
12,00,0
13,05,1
14,10,7
15,09,1
16,06,1
17,11,13
18,07,3
19,08,2
20,08,3
21,09,5
22,09,4
23,00,0
24,08,8
25,00,33
26,10,5
27,00,0
28,08,3
29,11,7
30,00,0
31,08,1
32,10,5
33,08,57
34,09,1
35,07,6
36,02,15
37,00,7
38,09,1
39,09,10
40,09,17
41,09,105
42,08,101
43,10,20
44,00,0
45,00,0
46,00,0
47,09,4
48,06,1
49,08,26
50,00,0
51,08,8
52,10,21
53,10,1
54,08,4
55,10,7
56,08,9
57,07,1
58,11,1
59,00,0
60,07,2
61,09,23
62,12,12
63,06,2
64,10,2
65,11,29
66,09,35
67,10,3
68,00,0
69,08,11
70,10,4
71,11,8
72,10,6
73,07,1
74,08,171
75,10,117
76,09,11
77,08,5
78,10,6
79,00,0
80,00,31
81,06,2
82,00,68
83,00,10
84,00,0
85,08,3
86,09,1
87,00,0
88,05,1
89,08,9
90,00,0
91,08,7
92,00,11
93,10,2
94,12,2
95,00,44
96,00,0
97,09,32
98,11,2
99,00,0
100,05,1
101,10,2
102,07,1
103,00,0
104,00,0
105,00,0
106,11,5
107,00,0
108,09,3
109,00,0
110,00,0
111,00,0
112,00,23
113,00,0
114,00,0
115,12,1
116,08,48
117,07,1
118,00,0
119,00,3
120,08,1
121,09,5
122,06,2
123,09,3
124,05,1
125,00,0
126,07,3
127,07,8
128,08,1
129,00,39
130,11,28
131,06,1
132,00,1
133,11,4
134,09,15
135,08,6
136,08,5
137,07,1
138,03,1
139,08,1
140,00,0
141,07,1
142,00,0
143,00,0
144,00,0
145,08,50
146,09,8
147,06,2
148,00,0
149,09,6
150,06,1
151,00,0
152,10,21
153,01,1
154,00,0
155,09,6
156,00,0
157,10,3
158,00,0
159,07,10
160,00,1
161,00,0
162,00,0
163,00,0
164,07,1
165,09,4
166,09,79
167,08,7
168,00,8
169,08,8
170,07,1
171,01,1
172,00,0
173,08,4
174,10,7
175,10,2
176,00,0
177,07,7
178,02,1
179,10,13
180,03,1
181,11,35
182,07,16
183,07,1
184,00,0
185,11,6
186,09,1
187,00,0
188,08,10
189,08,7
190,07,1
191,10,4
192,12,6
193,09,6
194,11,1
195,08,3
196,11,15
197,07,4
198,07,2
199,00,0
200,07,2
201,11,1
202,02,1
203,05,1
204,00,0
205,07,3
206,00,0
207,00,0
208,08,3
209,00,0
210,08,7
211,00,0
212,09,3
213,08,9
214,00,0
215,08,3
216,08,2
217,03,3
218,10,2
219,11,2
220,11,5
221,00,0
222,10,2
223,08,29
224,00,0
225,09,12
226,08,14
227,11,3
228,08,4
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,07,1
235,08,5
236,10,8
237,00,0
238,00,0
239,00,0
240,10,1
241,07,4
242,09,8
243,09,22
244,08,40
245,00,0
246,00,0
247,12,13
248,06,3
249,00,0
250,06,3
251,00,0
252,09,1
253,12,1
254,07,4
255,00,80
256,00,33
257,09,2
258,08,2
259,05,2
260,00,25
261,00,0
262,00,0
263,07,2
