p_id,p_hour,gcount
1,00,0
2,00,0
3,11,4
4,00,0
5,00,0
6,00,0
7,08,66
8,00,0
9,10,1
10,07,3
11,09,3
12,00,0
13,00,0
14,10,9
15,11,2
16,10,3
17,08,11
18,12,5
19,08,3
20,08,3
21,11,4
22,12,7
23,00,0
24,07,8
25,11,24
26,09,7
27,00,0
28,08,4
29,08,4
30,00,0
31,10,1
32,08,5
33,09,55
34,09,1
35,09,10
36,01,2
37,10,6
38,00,1
39,08,11
40,08,9
41,09,91
42,08,92
43,11,18
44,00,0
45,00,0
46,00,0
47,07,5
48,00,0
49,08,24
50,00,0
51,09,7
52,08,24
53,09,1
54,08,2
55,09,7
56,09,6
57,09,1
58,00,0
59,00,0
60,07,2
61,09,20
62,11,8
63,09,2
64,10,1
65,12,36
66,08,37
67,11,4
68,00,0
69,07,9
70,09,4
71,11,8
72,10,9
73,08,1
74,08,127
75,09,120
76,07,9
77,09,7
78,09,8
79,00,1
80,02,9
81,07,3
82,11,43
83,01,4
84,00,0
85,08,3
86,07,2
87,00,0
88,00,0
89,10,8
90,00,0
91,09,10
92,11,11
93,10,1
94,10,2
95,09,36
96,00,0
97,09,33
98,06,1
99,00,0
100,00,0
101,10,3
102,11,3
103,00,0
104,00,0
105,00,0
106,12,3
107,00,0
108,10,5
109,00,0
110,00,0
111,00,0
112,09,7
113,00,0
114,00,0
115,00,0
116,08,42
117,00,0
118,00,0
119,08,4
120,02,1
121,12,5
122,06,2
123,08,3
124,12,4
125,00,0
126,12,4
127,10,5
128,00,0
129,04,36
130,08,14
131,09,3
132,00,0
133,09,4
134,10,16
135,07,4
136,11,4
137,12,1
138,05,1
139,09,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,35
146,10,8
147,06,2
148,00,0
149,11,4
150,06,2
151,00,0
152,08,20
153,07,2
154,00,0
155,07,5
156,00,0
157,06,1
158,00,0
159,08,6
160,12,4
161,00,0
162,01,1
163,05,1
164,01,1
165,09,7
166,08,64
167,07,4
168,08,8
169,11,4
170,00,0
171,07,2
172,00,0
173,01,5
174,09,7
175,10,3
176,00,0
177,12,5
178,09,2
179,10,12
180,07,2
181,12,24
182,08,9
183,09,3
184,07,1
185,10,4
186,00,0
187,00,0
188,07,9
189,11,8
190,09,1
191,10,4
192,11,2
193,08,12
194,00,0
195,12,3
196,12,14
197,07,4
198,11,3
199,00,0
200,11,2
201,11,1
202,08,1
203,05,2
204,00,0
205,07,4
206,00,0
207,00,0
208,07,2
209,00,0
210,10,8
211,00,0
212,09,4
213,09,8
214,00,0
215,09,6
216,12,5
217,09,6
218,10,2
219,08,1
220,10,8
221,00,0
222,07,4
223,08,19
224,00,0
225,12,8
226,10,22
227,11,5
228,12,5
229,10,1
230,04,1
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,08,10
237,00,0
238,00,0
239,00,0
240,10,2
241,12,4
242,10,7
243,07,18
244,12,44
245,11,1
246,00,0
247,08,6
248,08,4
249,00,0
250,12,6
251,00,0
252,00,0
253,00,0
254,08,6
255,00,37
256,00,13
257,09,4
258,09,4
259,08,3
260,10,29
261,00,0
262,00,0
263,09,7
