p_id,p_hour,ycount
1,10,1
2,00,0
3,00,1
4,00,30
5,00,0
6,00,0
7,01,28
8,06,1
9,00,0
10,12,3
11,00,0
12,12,14
13,12,140
14,04,1
15,00,0
16,00,0
17,00,6
18,02,1
19,10,1
20,00,0
21,00,0
22,08,1
23,00,0
24,09,66
25,00,15
26,08,5
27,00,0
28,00,1
29,00,0
30,00,0
31,00,0
32,11,1
33,07,12
34,00,0
35,05,1
36,01,6
37,00,7
38,06,1
39,00,0
40,08,11
41,12,62
42,09,21
43,12,295
44,00,0
45,12,26
46,00,0
47,00,0
48,09,400
49,00,10
50,00,158
51,00,0
52,09,8
53,11,1
54,07,1
55,09,1
56,05,3
57,00,0
58,00,0
59,00,0
60,00,0
61,01,3
62,06,1
63,00,1
64,00,0
65,12,15
66,12,6
67,01,1
68,12,289
69,00,1
70,11,5
71,03,1
72,00,0
73,00,0
74,09,44
75,12,81
76,12,2
77,11,1
78,12,1
79,00,559
80,00,11
81,00,0
82,01,7
83,02,4
84,00,0
85,07,1
86,00,0
87,12,98
88,12,42
89,02,3
90,12,248
91,00,1
92,01,1
93,07,2
94,00,0
95,03,3
96,00,0
97,01,13
98,10,1
99,00,0
100,08,291
101,09,1
102,00,0
103,00,0
104,00,0
105,01,1
106,00,5
107,12,264
108,07,1
109,00,0
110,00,0
111,00,0
112,00,16
113,12,218
114,01,257
115,00,0
116,08,20
117,00,0
118,00,0
119,07,1
120,00,0
121,12,1
122,10,1
123,09,4
124,09,1
125,01,70
126,03,1
127,00,4
128,00,0
129,04,19
130,06,3
131,00,0
132,06,363
133,04,1
134,07,1
135,07,1
136,04,1
137,00,142
138,10,523
139,09,1
140,12,176
141,12,383
142,12,482
143,12,200
144,12,129
145,12,14
146,06,46
147,00,0
148,00,291
149,08,1
150,06,1
151,12,176
152,09,21
153,07,2
154,00,0
155,09,1
156,00,0
157,12,2
158,00,122
159,04,2
160,01,1
161,12,487
162,11,497
163,12,385
164,12,315
165,06,1
166,09,117
167,07,2
168,02,3
169,02,1
170,12,420
171,05,1
172,00,0
173,01,1
174,00,0
175,00,0
176,00,0
177,00,1
178,08,1
179,08,14
180,00,1
181,00,27
182,00,1
183,00,0
184,12,1
185,00,0
186,11,529
187,00,0
188,05,4
189,00,11
190,08,1
191,06,1
192,03,1
193,06,13
194,00,2
195,01,1
196,08,2
197,12,3
198,02,1
199,00,0
200,07,1
201,00,0
202,00,1
203,00,0
204,00,0
205,00,0
206,00,0
207,10,1
208,00,0
209,11,21
210,00,0
211,12,113
212,00,0
213,05,2
214,00,0
215,12,2
216,08,3
217,02,4
218,11,1
219,06,1
220,07,2
221,00,0
222,09,1
223,09,12
224,08,52
225,03,2
226,07,27
227,00,0
228,00,2
229,11,261
230,10,454
231,12,202
232,00,31
233,10,168
234,12,402
235,00,0
236,12,538
237,12,623
238,09,351
239,12,500
240,11,1
241,00,0
242,10,1
243,08,7
244,08,18
245,00,0
246,12,368
247,05,3
248,00,0
249,00,370
250,05,1
251,00,0
252,07,1
253,00,0
254,09,1
255,00,42
256,00,20
257,06,1
258,11,3
259,07,1
260,07,14
261,12,101
262,09,180
263,12,240
