p_id,p_hour,ycount
1,00,0
2,00,0
3,08,1
4,08,53
5,00,0
6,00,0
7,00,32
8,00,0
9,00,0
10,06,7
11,05,1
12,11,4
13,08,279
14,04,1
15,00,0
16,00,0
17,00,7
18,00,0
19,10,1
20,08,1
21,08,2
22,00,1
23,00,0
24,08,77
25,00,24
26,00,1
27,00,0
28,04,1
29,09,1
30,00,0
31,04,1
32,12,1
33,08,42
34,04,1
35,09,3
36,00,4
37,01,10
38,11,1
39,07,1
40,08,32
41,07,107
42,07,82
43,08,317
44,00,0
45,00,41
46,00,0
47,00,0
48,07,610
49,01,7
50,09,176
51,07,1
52,08,37
53,00,0
54,07,4
55,11,1
56,03,1
57,00,0
58,00,0
59,00,0
60,01,1
61,01,7
62,00,3
63,03,1
64,00,0
65,08,34
66,08,17
67,00,0
68,09,386
69,08,2
70,05,5
71,06,1
72,11,1
73,00,0
74,07,110
75,07,188
76,00,1
77,01,1
78,09,2
79,00,380
80,00,11
81,07,1
82,06,7
83,01,4
84,00,0
85,00,1
86,00,0
87,12,142
88,12,67
89,06,2
90,11,314
91,11,4
92,06,2
93,00,1
94,01,1
95,07,6
96,00,0
97,00,22
98,07,1
99,00,0
100,08,457
101,11,1
102,01,1
103,00,0
104,00,0
105,00,0
106,00,5
107,08,512
108,11,1
109,00,0
110,00,0
111,00,0
112,00,9
113,09,288
114,00,165
115,00,0
116,07,38
117,00,0
118,00,0
119,11,1
120,08,1
121,01,1
122,02,1
123,10,3
124,12,1
125,11,139
126,09,1
127,08,6
128,07,1
129,06,11
130,07,3
131,00,0
132,12,321
133,07,5
134,00,2
135,08,2
136,08,1
137,08,317
138,12,568
139,00,0
140,08,531
141,08,655
142,11,498
143,08,299
144,00,134
145,01,13
146,04,17
147,08,1
148,00,259
149,08,1
150,00,0
151,08,213
152,07,28
153,00,1
154,00,0
155,10,2
156,00,0
157,04,2
158,08,184
159,07,4
160,04,1
161,12,804
162,12,624
163,12,514
164,11,400
165,05,1
166,08,119
167,08,3
168,07,4
169,03,1
170,08,728
171,11,1
172,00,0
173,03,4
174,11,1
175,00,0
176,00,0
177,04,2
178,00,1
179,07,22
180,00,0
181,00,18
182,04,1
183,07,1
184,00,0
185,12,1
186,06,748
187,00,0
188,06,3
189,00,3
190,01,1
191,08,1
192,09,1
193,07,16
194,09,2
195,12,1
196,09,5
197,07,2
198,01,1
199,00,0
200,00,0
201,00,0
202,11,2
203,00,0
204,00,0
205,10,1
206,00,0
207,00,0
208,09,1
209,12,43
210,00,0
211,11,93
212,04,1
213,05,1
214,12,1
215,12,3
216,10,3
217,00,1
218,00,1
219,00,2
220,08,4
221,00,0
222,00,0
223,09,16
224,07,97
225,04,2
226,07,48
227,08,1
228,00,4
229,08,500
230,00,477
231,08,303
232,00,33
233,08,331
234,12,534
235,08,3
236,08,956
237,12,852
238,08,522
239,08,549
240,00,0
241,08,2
242,10,1
243,08,4
244,07,28
245,00,0
246,09,217
247,07,4
248,04,1
249,08,274
250,00,0
251,00,0
252,00,0
253,00,0
254,00,0
255,00,22
256,00,21
257,01,1
258,00,0
259,10,1
260,07,21
261,11,89
262,08,448
263,07,425
