p_id,p_hour,ycount
1,00,1
2,00,0
3,10,1
4,08,85
5,00,0
6,00,0
7,07,53
8,08,3
9,00,0
10,07,5
11,01,1
12,09,12
13,08,412
14,00,1
15,00,0
16,00,0
17,00,17
18,01,1
19,00,0
20,00,0
21,00,0
22,03,1
23,00,0
24,07,83
25,07,34
26,03,1
27,00,0
28,08,5
29,00,0
30,00,0
31,00,0
32,00,0
33,07,66
34,07,1
35,00,1
36,01,12
37,00,21
38,00,0
39,00,1
40,08,42
41,07,118
42,07,67
43,11,350
44,00,0
45,11,45
46,00,0
47,06,4
48,07,728
49,00,15
50,09,260
51,00,0
52,08,64
53,00,1
54,07,7
55,00,0
56,00,1
57,00,0
58,00,0
59,00,0
60,08,1
61,00,11
62,00,4
63,06,1
64,00,0
65,07,50
66,08,25
67,00,0
68,09,519
69,07,3
70,05,5
71,09,2
72,00,3
73,00,1
74,07,129
75,08,182
76,00,2
77,00,1
78,00,0
79,00,641
80,01,22
81,00,0
82,04,11
83,05,4
84,00,0
85,00,4
86,00,0
87,08,225
88,12,103
89,00,5
90,09,407
91,01,1
92,00,3
93,05,3
94,00,0
95,07,13
96,00,0
97,00,28
98,02,1
99,00,0
100,08,488
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,00,7
107,08,670
108,00,0
109,00,0
110,00,0
111,00,0
112,00,22
113,08,447
114,00,278
115,00,0
116,08,38
117,00,0
118,00,0
119,02,1
120,09,2
121,00,0
122,08,4
123,07,1
124,00,0
125,08,169
126,00,0
127,00,2
128,00,0
129,07,28
130,07,2
131,04,1
132,00,379
133,08,4
134,07,2
135,08,3
136,02,1
137,08,401
138,10,745
139,05,1
140,08,778
141,08,731
142,08,655
143,07,313
144,00,214
145,01,20
146,07,27
147,00,0
148,00,388
149,12,1
150,10,1
151,08,259
152,07,26
153,08,1
154,00,0
155,01,1
156,00,0
157,02,1
158,09,314
159,04,3
160,05,2
161,12,1000
162,11,824
163,12,645
164,12,534
165,01,2
166,07,108
167,07,2
168,06,4
169,01,1
170,08,1034
171,00,0
172,00,0
173,01,2
174,00,0
175,00,0
176,00,0
177,07,2
178,01,2
179,05,22
180,00,1
181,00,51
182,00,0
183,00,0
184,00,0
185,00,1
186,07,858
187,00,0
188,01,6
189,00,13
190,00,3
191,00,0
192,02,1
193,08,16
194,12,2
195,07,4
196,08,7
197,07,2
198,01,3
199,00,0
200,02,1
201,00,0
202,05,1
203,08,1
204,00,0
205,00,0
206,00,0
207,00,1
208,11,1
209,11,38
210,00,0
211,12,178
212,00,0
213,00,0
214,00,0
215,07,2
216,11,2
217,00,5
218,07,2
219,05,2
220,01,1
221,00,0
222,12,1
223,08,36
224,10,121
225,00,10
226,07,76
227,02,1
228,07,4
229,08,616
230,00,668
231,08,493
232,00,43
233,08,434
234,12,715
235,00,3
236,08,1100
237,08,1026
238,08,600
239,08,564
240,00,0
241,02,1
242,06,1
243,08,7
244,08,31
245,00,0
246,09,311
247,08,6
248,03,1
249,00,404
250,08,1
251,00,0
252,06,1
253,12,1
254,05,1
255,00,81
256,00,49
257,08,4
258,03,1
259,00,0
260,07,24
261,12,135
262,07,474
263,08,475
