p_id,p_hour,sum
1,00,10
2,00,0
3,08,70
4,08,273
5,09,17
6,09,22
7,07,401
8,08,5
9,08,44
10,08,148
11,08,58
12,12,33
13,08,402
14,08,191
15,12,28
16,08,66
17,11,243
18,08,170
19,08,30
20,08,88
21,09,108
22,08,129
23,11,40
24,09,155
25,09,182
26,09,287
27,10,4
28,08,94
29,08,76
30,08,3
31,08,21
32,08,87
33,09,220
34,10,24
35,08,209
36,00,182
37,07,268
38,09,43
39,08,314
40,08,131
41,08,353
42,08,423
43,11,406
44,08,8
45,12,103
46,09,6
47,08,135
48,09,938
49,09,268
50,08,455
51,08,108
52,08,106
53,09,52
54,08,39
55,08,112
56,08,151
57,01,8
58,08,9
59,08,10
60,07,95
61,09,453
62,08,133
63,07,112
64,11,27
65,12,182
66,09,163
67,09,73
68,09,701
69,08,221
70,08,121
71,07,156
72,07,205
73,08,56
74,07,463
75,07,456
76,07,360
77,08,105
78,08,139
79,08,768
80,00,304
81,08,102
82,11,202
83,08,71
84,09,11
85,08,103
86,08,50
87,08,333
88,11,122
89,08,282
90,08,523
91,08,204
92,12,173
93,01,648
94,08,61
95,08,227
96,07,11
97,08,228
98,00,40
99,07,1
100,06,555
101,08,26
102,08,106
103,00,0
104,00,0
105,07,1
106,10,57
107,08,793
108,08,60
109,12,22
110,00,0
111,07,7
112,09,273
113,09,463
114,09,219
115,07,31
116,08,236
117,09,46
118,08,26
119,08,165
120,08,26
121,12,82
122,08,50
123,09,123
124,08,49
125,12,216
126,08,85
127,08,107
128,08,11
129,08,289
130,11,178
131,08,61
132,00,1406
133,09,107
134,08,82
135,09,95
136,08,98
137,08,670
138,10,1621
139,09,48
140,08,839
141,08,930
142,08,753
143,08,670
144,12,283
145,08,220
146,08,111
147,08,105
148,08,308
149,12,88
150,10,44
151,08,360
152,08,128
153,08,25
154,09,6
155,08,131
156,09,41
157,08,116
158,08,381
159,12,136
160,08,99
161,12,1051
162,12,778
163,11,617
164,11,633
165,09,159
166,12,337
167,07,146
168,08,203
169,08,196
170,08,1075
171,08,72
172,08,16
173,08,79
174,08,145
175,12,52
176,07,10
177,07,160
178,08,71
179,08,152
180,08,44
181,09,314
182,08,114
183,07,38
184,11,10
185,08,113
186,07,896
187,08,25
188,07,244
189,08,103
190,12,24
191,08,98
192,11,66
193,08,74
194,10,6
195,11,65
196,08,73
197,08,151
198,08,190
199,00,0
200,08,100
201,12,14
202,10,21
203,08,59
204,09,11
205,08,133
206,09,58
207,10,3
208,08,127
209,09,94
210,08,116
211,11,250
212,08,97
213,08,177
214,12,26
215,08,112
216,08,208
217,10,89
218,08,75
219,08,67
220,08,144
221,08,42
222,09,59
223,08,204
224,08,250
225,08,286
226,08,245
227,08,65
228,08,121
229,08,776
230,11,678
231,12,571
232,08,270
233,08,579
234,12,699
235,08,197
236,08,1111
237,12,1080
238,08,805
239,12,684
240,08,27
241,08,153
242,12,134
243,08,222
244,08,324
245,11,29
246,08,599
247,08,129
248,08,99
249,08,617
250,08,84
251,08,21
252,08,49
253,01,22
254,08,152
255,00,277
256,09,203
257,09,60
258,08,110
259,09,112
260,07,152
261,12,170
262,08,669
263,08,630
