p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,37,38
2,1,0,0,0,1
3,4,8,0,405,417
4,690,0,0,1759,2449
5,0,1,0,47,48
6,0,0,0,83,83
7,458,648,0,3674,4780
8,0,0,0,7,7
9,0,0,0,149,149
10,15,4,0,649,668
11,1,1,0,228,230
12,29,0,0,22,51
13,642,0,0,991,1633
14,7,11,0,1329,1347
15,0,0,0,114,114
16,2,2,0,584,588
17,43,93,0,2930,3066
18,1,12,0,950,963
19,0,1,0,136,137
20,0,7,0,516,523
21,2,7,0,627,636
22,3,1,0,601,605
23,0,0,0,165,165
24,503,28,0,567,1098
25,157,234,0,1847,2238
26,1,14,0,953,968
27,0,0,0,6,6
28,9,4,0,460,473
29,1,4,0,458,463
30,0,0,0,6,6
31,0,2,0,78,80
32,2,11,0,520,533
33,122,198,0,1476,1796
34,1,0,0,76,77
35,9,26,0,1435,1470
36,64,185,0,3838,4087
37,85,107,0,4798,4990
38,0,0,0,199,199
39,5,22,0,1942,1969
40,60,50,0,817,927
41,589,646,0,2013,3248
42,328,429,0,2685,3442
43,1250,53,0,775,2078
44,0,0,0,117,117
45,325,0,0,829,1154
46,2,0,0,39,41
47,2,8,0,622,632
48,4792,0,0,5393,10185
49,51,163,0,2381,2595
50,1517,0,0,1653,3170
51,3,13,0,718,734
52,79,89,0,402,570
53,1,1,0,301,303
54,3,3,0,185,191
55,2,14,0,454,470
56,7,24,0,983,1014
57,2,2,0,55,59
58,0,0,0,44,44
59,0,0,0,23,23
60,3,4,0,446,453
61,50,164,0,5367,5581
62,9,27,0,1201,1237
63,0,1,0,829,830
64,0,0,0,125,125
65,169,164,0,1193,1526
66,39,70,0,701,810
67,0,4,0,374,378
68,3696,0,0,3687,7383
69,13,18,0,1259,1290
70,17,19,0,549,585
71,3,22,0,1109,1134
72,1,33,0,1567,1601
73,0,4,0,286,290
74,629,471,0,1665,2765
75,1001,313,0,1522,2836
76,8,41,0,2574,2623
77,0,13,0,818,831
78,4,12,0,749,765
79,7822,1,0,7845,15668
80,160,272,0,4009,4441
81,0,9,0,629,638
82,83,500,0,1782,2365
83,33,62,0,589,684
84,0,0,0,110,110
85,8,14,0,924,946
86,0,1,0,250,251
87,754,1,0,1773,2528
88,301,0,0,369,670
89,14,24,0,2240,2278
90,2601,0,0,2759,5360
91,4,19,0,1403,1426
92,5,57,0,1357,1419
93,12,5,0,88,105
94,1,8,0,359,368
95,20,209,0,1426,1655
96,0,0,0,43,43
97,143,256,0,1751,2150
98,0,2,0,191,193
99,0,0,0,13,13
100,2200,0,0,1904,4104
101,0,0,0,113,113
102,1,1,0,513,515
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,32,118,0,1021,1171
107,3329,0,0,3408,6737
108,0,6,0,345,351
109,0,0,0,116,116
110,0,0,0,1,1
111,1,2,0,16,19
112,124,269,0,3113,3506
113,1822,0,0,1999,3821
114,3252,0,0,3234,6486
115,0,1,0,133,134
116,258,221,0,1609,2088
117,0,2,0,196,198
118,0,0,0,114,114
119,7,13,0,777,797
120,2,1,0,129,132
121,3,2,0,389,394
122,1,4,0,223,228
123,3,2,0,807,812
124,1,0,0,198,199
125,1018,0,0,1012,2030
126,1,4,0,402,407
