p_id,p_hour,gcount
1,00,0
2,00,0
3,12,1
4,00,0
5,00,0
6,00,0
7,00,185
8,11,1
9,00,0
10,00,0
11,00,0
12,00,0
13,00,0
14,01,5
15,03,1
16,03,5
17,01,88
18,00,8
19,03,1
20,00,8
21,02,2
22,09,3
23,00,0
24,11,8
25,00,122
26,00,1
27,00,0
28,12,5
29,00,1
30,00,0
31,00,2
32,04,2
33,12,61
34,09,2
35,10,6
36,02,87
37,02,81
38,00,0
39,00,4
40,00,40
41,11,179
42,00,108
43,11,24
44,00,0
45,00,0
46,00,0
47,08,3
48,00,0
49,00,90
50,00,0
51,07,4
52,12,27
53,08,2
54,00,7
55,00,5
56,00,11
57,00,0
58,00,0
59,11,1
60,00,3
61,00,99
62,00,15
63,00,1
64,09,1
65,00,48
66,10,38
67,10,1
68,00,0
69,00,11
70,07,5
71,12,5
72,04,5
73,03,1
74,00,127
75,12,116
76,01,8
77,00,5
78,07,6
79,00,0
80,01,117
81,02,1
82,01,128
83,02,27
84,00,0
85,03,8
86,00,0
87,00,0
88,00,0
89,00,13
90,00,0
91,02,5
92,00,35
93,00,2
94,01,2
95,00,96
96,00,1
97,00,88
98,05,2
99,00,0
100,00,0
101,00,0
102,12,2
103,00,0
104,00,0
105,00,0
106,00,40
107,00,0
108,04,1
109,00,0
110,00,0
111,06,1
112,00,146
113,00,0
114,00,0
115,00,0
116,09,67
117,00,0
118,00,0
119,11,6
120,09,2
121,09,2
122,00,1
123,01,1
124,12,1
125,00,0
126,00,5
127,08,13
128,11,1
129,04,124
130,01,41
131,00,2
132,04,1
133,00,2
134,00,36
135,00,2
136,10,6
137,00,0
138,04,2
139,12,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,82
146,00,27
147,11,4
148,00,0
149,11,1
150,00,1
151,00,0
152,11,32
153,09,3
154,00,0
155,04,1
156,10,1
157,00,5
158,00,0
159,11,14
160,03,1
161,00,0
162,00,0
163,00,0
164,00,0
165,01,1
166,11,108
167,08,9
168,01,17
169,01,6
170,00,0
171,04,1
172,00,0
173,00,19
174,01,5
175,00,0
176,00,0
177,00,10
178,00,1
179,01,42
180,08,2
181,00,188
182,12,9
183,12,2
184,09,2
185,09,3
186,00,0
187,12,1
188,00,21
189,00,38
190,10,18
191,02,1
192,00,1
193,12,6
194,00,0
195,00,9
196,12,21
197,01,4
198,03,9
199,00,0
200,07,1
201,00,0
202,01,2
203,00,0
204,00,0
205,02,1
206,00,0
207,12,1
208,09,3
209,00,0
210,00,11
211,00,0
212,00,9
213,09,3
214,00,0
215,08,1
216,00,3
217,00,6
218,07,1
219,00,0
220,00,4
221,00,0
222,04,1
223,00,76
224,00,0
225,00,33
226,00,44
227,04,2
228,00,19
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,5
236,12,13
237,00,0
238,00,0
239,00,0
240,02,2
241,01,3
242,11,6
243,10,27
244,09,56
245,00,0
246,00,0
247,00,14
248,09,6
249,00,0
250,06,3
251,00,0
252,00,0
253,12,1
254,10,2
255,01,405
256,02,270
257,12,8
258,09,3
259,00,0
260,02,65
261,00,0
262,00,0
263,00,2
