p_id,p_hour,sum
1,06,1
2,00,0
3,08,2
4,08,67
5,00,0
6,00,0
7,09,191
8,06,1
9,11,1
10,06,7
11,04,1
12,12,17
13,08,322
14,08,6
15,00,0
16,10,1
17,00,44
18,07,11
19,00,0
20,08,4
21,01,1
22,01,1
23,00,0
24,08,93
25,07,59
26,11,5
27,00,0
28,12,7
29,08,4
30,00,0
31,08,1
32,07,2
33,08,111
34,11,4
35,01,4
36,00,35
37,00,59
38,00,0
39,11,2
40,08,61
41,07,225
42,08,173
43,12,439
44,00,0
45,12,43
46,00,0
47,08,14
48,07,644
49,09,68
50,10,274
51,10,1
52,08,78
53,00,0
54,08,8
55,10,6
56,09,9
57,00,0
58,00,0
59,12,1
60,08,7
61,07,53
62,08,14
63,00,1
64,11,1
65,09,58
66,08,79
67,07,1
68,08,487
69,08,23
70,07,13
71,04,2
72,04,4
73,11,1
74,07,234
75,08,299
76,00,6
77,06,2
78,08,15
79,00,367
80,00,48
81,07,2
82,01,83
83,00,17
84,00,0
85,09,5
86,00,0
87,08,198
88,11,72
89,07,18
90,09,434
91,00,2
92,00,24
93,00,67
94,08,6
95,08,50
96,06,1
97,08,83
98,04,1
99,00,0
100,09,498
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,00,9
107,07,500
108,08,1
109,00,0
110,00,0
111,01,1
112,00,71
113,09,425
114,00,194
115,00,0
116,08,99
117,03,1
118,00,0
119,08,10
120,08,4
121,12,6
122,03,1
123,02,2
124,02,1
125,11,144
126,11,4
127,08,21
128,11,2
129,04,109
130,09,29
131,09,2
132,00,602
133,07,3
134,11,18
135,08,5
136,00,4
137,08,318
138,09,901
139,00,0
140,08,682
141,07,566
142,08,510
143,09,259
144,10,151
145,09,55
146,09,62
147,11,5
148,00,196
149,12,2
150,01,1
151,08,208
152,07,46
153,09,3
154,00,1
155,09,2
156,00,0
157,00,3
158,09,226
159,07,24
160,00,3
161,12,817
162,08,642
163,12,505
164,09,490
165,00,3
166,08,198
167,07,9
168,07,15
169,08,7
170,08,782
171,01,1
172,00,0
173,08,17
174,08,6
175,07,1
176,00,0
177,12,3
178,07,1
179,09,57
180,01,1
181,08,105
182,08,16
183,07,2
184,08,3
185,09,7
186,07,841
187,00,0
188,08,20
189,07,18
190,06,4
191,02,1
192,11,4
193,08,17
194,05,2
195,12,64
196,08,18
197,10,6
198,00,4
199,00,0
200,00,1
201,00,0
202,08,6
203,12,1
204,00,0
205,08,2
206,00,0
207,01,1
208,01,2
209,08,47
210,08,13
211,12,164
212,08,7
213,09,6
214,00,0
215,08,3
216,06,2
217,00,6
218,07,1
219,05,1
220,08,8
221,00,0
222,08,1
223,09,75
224,10,68
225,00,20
226,08,90
227,09,2
228,07,16
229,08,528
230,09,525
231,08,413
232,00,36
233,08,384
234,12,613
235,08,12
236,08,1034
237,08,1014
238,08,435
239,11,481
240,11,1
241,07,8
242,08,15
243,08,31
244,08,94
245,00,0
246,12,401
247,08,22
248,08,4
249,09,336
250,08,9
251,00,0
252,06,1
253,00,5
254,06,1
255,00,202
256,00,81
257,07,7
258,07,4
259,02,2
260,00,73
261,11,114
262,07,339
263,06,318
