p_id,p_hour,sum
1,11,6
2,00,0
3,08,95
4,08,275
5,10,11
6,09,22
7,08,384
8,08,7
9,08,49
10,08,160
11,08,65
12,12,17
13,08,516
14,08,232
15,11,35
16,08,93
17,08,264
18,08,178
19,08,38
20,08,111
21,08,142
22,08,148
23,12,43
24,08,180
25,08,198
26,10,253
27,09,2
28,08,89
29,08,83
30,00,1
31,09,25
32,08,119
33,09,238
34,12,32
35,08,252
36,00,230
37,08,295
38,08,42
39,08,382
40,08,138
41,08,430
42,08,471
43,10,450
44,08,6
45,12,110
46,12,7
47,08,175
48,07,911
49,09,275
50,08,490
51,08,134
52,08,101
53,09,47
54,09,43
55,08,100
56,08,137
57,07,7
58,10,9
59,08,11
60,08,90
61,09,485
62,09,166
63,08,129
64,08,37
65,08,191
66,08,176
67,08,84
68,09,808
69,08,249
70,08,125
71,08,191
72,08,273
73,08,57
74,08,494
75,07,515
76,07,379
77,08,105
78,08,191
79,09,786
80,00,229
81,08,122
82,08,190
83,08,77
84,09,9
85,08,102
86,08,56
87,08,390
88,12,147
89,08,332
90,09,611
91,08,244
92,08,149
93,11,13
94,08,83
95,08,240
96,08,8
97,10,222
98,08,50
99,08,2
100,12,599
101,08,35
102,08,100
103,00,0
104,00,0
105,00,0
106,00,81
107,08,865
108,07,73
109,08,23
110,07,1
111,07,4
112,08,312
113,09,571
114,00,436
115,08,37
116,08,237
117,08,47
118,08,31
119,08,184
120,08,25
121,08,91
122,08,55
123,09,144
124,08,54
125,11,256
126,08,108
127,08,131
128,07,14
129,07,293
130,08,164
131,08,68
132,00,878
133,08,112
134,09,92
135,08,90
136,08,130
137,08,664
138,11,1195
139,07,60
140,08,929
141,08,951
142,08,827
143,08,692
144,00,330
145,08,249
146,08,119
147,08,95
148,00,643
149,09,100
150,12,55
151,08,394
152,09,112
153,08,27
154,07,5
155,07,123
156,09,39
157,08,116
158,08,487
159,08,161
160,08,99
161,12,1138
162,09,908
163,12,640
164,09,725
165,08,188
166,08,318
167,08,187
168,08,222
169,08,215
170,08,1231
171,08,88
172,09,17
173,08,81
174,08,146
175,12,56
176,08,14
177,08,184
178,08,82
179,08,163
180,08,61
181,08,340
182,08,124
183,08,39
184,09,6
185,08,131
186,06,878
187,08,34
188,08,280
189,09,129
190,08,22
191,08,123
192,08,54
193,09,61
194,10,4
195,09,59
196,09,88
197,08,148
198,08,203
199,00,0
200,08,110
201,09,13
202,06,18
203,07,62
204,08,9
205,08,156
206,09,72
207,05,1
208,08,115
209,11,166
210,08,155
211,12,288
212,08,102
213,08,206
214,11,23
215,07,138
216,08,228
217,10,78
218,08,82
219,07,82
220,08,150
221,08,43
222,08,70
223,08,271
224,07,222
225,08,327
226,08,258
227,07,88
228,08,138
229,08,867
230,09,717
231,08,757
232,08,287
233,08,640
234,12,862
235,08,219
236,08,1486
237,08,1238
238,08,888
239,08,722
240,08,46
241,08,177
242,09,125
243,08,247
244,08,343
245,08,39
246,09,685
247,08,143
248,08,100
249,09,680
250,08,96
251,11,20
252,08,53
253,00,3
254,08,177
255,00,280
256,08,208
257,08,75
258,08,131
259,08,145
260,07,143
261,00,196
262,07,735
263,08,709
