p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,02,77
5,00,0
6,00,0
7,04,49
8,00,1
9,00,0
10,00,3
11,00,0
12,12,12
13,12,150
14,01,2
15,00,0
16,00,0
17,00,5
18,05,1
19,01,1
20,03,1
21,00,0
22,03,1
23,00,0
24,12,69
25,12,22
26,05,1
27,00,0
28,03,3
29,00,0
30,04,1
31,00,0
32,00,0
33,09,14
34,00,0
35,03,1
36,01,10
37,00,6
38,00,0
39,12,1
40,09,14
41,12,77
42,10,35
43,12,274
44,00,0
45,12,33
46,00,0
47,00,0
48,00,486
49,01,12
50,12,112
51,10,1
52,11,22
53,12,1
54,00,1
55,00,0
56,02,1
57,00,0
58,00,0
59,00,0
60,01,2
61,01,6
62,00,3
63,00,0
64,00,0
65,11,20
66,10,8
67,00,0
68,12,350
69,01,3
70,08,4
71,00,0
72,01,1
73,04,1
74,10,70
75,09,137
76,01,3
77,00,0
78,03,2
79,00,1038
80,03,26
81,00,0
82,04,18
83,10,5
84,00,0
85,00,1
86,06,1
87,12,99
88,12,37
89,00,3
90,12,304
91,07,2
92,03,3
93,09,4
94,05,1
95,00,5
96,00,0
97,00,16
98,00,0
99,00,0
100,11,220
101,00,0
102,10,1
103,00,0
104,00,0
105,00,0
106,12,3
107,11,382
108,00,0
109,00,0
110,00,0
111,00,0
112,00,20
113,12,293
114,01,519
115,00,0
116,09,19
117,00,0
118,00,0
119,04,1
120,00,0
121,04,2
122,00,0
123,11,1
124,00,0
125,01,81
126,00,2
127,02,3
128,00,0
129,04,20
130,00,2
131,05,1
132,00,510
133,01,1
134,04,1
135,00,1
136,08,1
137,11,213
138,12,365
139,00,0
140,12,305
141,12,506
142,12,502
143,12,259
144,00,251
145,00,14
146,11,18
147,00,1
148,02,828
149,00,0
150,00,0
151,12,217
152,12,17
153,00,0
154,00,0
155,00,0
156,00,0
157,02,2
158,00,253
159,03,3
160,00,1
161,12,501
162,12,398
163,12,326
164,00,297
165,12,1
166,12,67
167,09,2
168,00,5
169,00,1
170,12,484
171,08,1
172,00,0
173,05,3
174,00,1
175,00,0
176,00,0
177,02,1
178,09,1
179,07,15
180,00,0
181,00,31
182,03,2
183,00,0
184,00,0
185,00,0
186,12,530
187,00,0
188,00,3
189,12,8
190,10,1
191,07,1
192,04,1
193,07,11
194,08,2
195,12,2
196,00,3
197,05,1
198,04,2
199,00,0
200,02,1
201,00,0
202,12,2
203,00,0
204,00,0
205,08,1
206,00,0
207,01,1
208,01,2
209,12,35
210,02,1
211,12,108
212,03,1
213,09,2
214,00,0
215,00,1
216,05,3
217,00,3
218,03,1
219,10,2
220,00,1
221,00,0
222,12,2
223,07,15
224,11,65
225,00,3
226,10,34
227,09,1
228,07,2
229,12,342
230,00,502
231,12,253
232,01,66
233,12,180
234,12,421
235,05,3
236,12,780
237,12,691
238,12,420
239,12,711
240,09,1
241,06,2
242,04,2
243,09,5
244,00,14
245,00,0
246,12,198
247,02,4
248,01,1
249,00,613
250,08,1
251,00,0
252,00,0
253,00,0
254,12,2
255,01,34
256,01,37
257,00,1
258,00,2
259,00,0
260,06,14
261,12,109
262,10,302
263,12,381
