p_id,p_hour,fcount
1,11,7
2,12,1
3,07,57
4,08,251
5,08,6
6,12,13
7,08,270
8,08,3
9,00,22
10,08,85
11,08,44
12,12,7
13,08,227
14,08,174
15,07,29
16,08,41
17,09,228
18,08,122
19,08,27
20,08,74
21,08,99
22,08,106
23,10,28
24,08,73
25,10,160
26,12,179
27,00,0
28,08,71
29,09,59
30,01,2
31,07,14
32,08,82
33,08,141
34,00,26
35,08,186
36,00,260
37,00,297
38,09,21
39,07,247
40,08,87
41,00,225
42,08,267
43,07,96
44,09,6
45,00,86
46,00,4
47,08,114
48,08,443
49,08,236
50,08,299
51,08,74
52,09,51
53,08,37
54,08,42
55,08,71
56,08,115
57,05,6
58,07,9
59,12,6
60,08,64
61,07,424
62,08,135
63,08,108
64,08,21
65,09,142
66,09,116
67,08,69
68,00,342
69,08,185
70,08,82
71,07,127
72,07,187
73,09,34
74,08,232
75,07,207
76,07,309
77,08,85
78,08,112
79,00,593
80,00,250
81,08,93
82,09,160
83,08,53
84,03,9
85,09,85
86,09,29
87,00,221
88,00,70
89,08,246
90,08,265
91,08,170
92,00,151
93,11,13
94,08,50
95,08,195
96,09,8
97,09,195
98,12,36
99,01,2
100,00,357
101,08,22
102,07,87
103,00,0
104,00,0
105,00,0
106,09,53
107,08,464
108,08,54
109,08,11
110,01,1
111,11,4
112,08,311
113,08,222
114,00,300
115,08,27
116,08,142
117,09,29
118,11,21
119,08,109
120,10,16
121,09,77
122,07,42
123,08,118
124,09,40
125,12,121
126,08,68
127,00,98
128,08,7
129,08,231
130,12,120
131,08,53
132,06,486
133,09,86
134,11,64
135,09,79
136,08,81
137,08,418
138,10,395
139,07,47
140,08,429
141,08,452
142,08,309
143,08,397
144,00,263
145,08,147
146,11,66
147,08,71
148,00,597
149,08,90
150,08,40
151,07,187
152,00,88
153,08,19
154,12,3
155,08,112
156,08,32
157,08,96
158,08,228
159,08,108
160,08,68
161,00,526
162,12,266
163,00,224
164,00,339
165,08,128
166,12,165
167,08,146
168,08,132
169,08,127
170,08,428
171,08,52
172,07,9
173,10,63
174,09,106
175,12,32
176,07,6
177,07,128
178,08,61
179,08,106
180,08,37
181,09,293
182,08,98
183,08,30
184,00,11
185,08,92
186,00,383
187,08,17
188,07,222
189,08,100
190,12,16
191,07,68
192,11,37
193,00,36
194,08,2
195,12,50
196,08,58
197,08,116
198,08,192
199,00,0
200,12,65
201,09,8
202,09,22
203,08,50
204,07,8
205,09,101
206,09,54
207,04,1
208,07,76
209,09,59
210,08,110
211,00,144
212,08,78
213,08,144
214,11,18
215,08,77
216,08,186
217,09,45
218,08,64
219,09,61
220,08,99
221,08,35
222,08,60
223,08,152
224,08,226
225,08,263
226,08,174
227,08,58
228,09,90
229,08,335
230,00,430
231,08,401
232,08,243
233,08,335
234,12,388
235,08,147
236,08,365
237,08,294
238,08,379
239,08,374
240,01,19
241,08,121
242,09,96
243,08,198
244,08,201
245,08,24
246,08,408
247,09,119
248,07,74
249,00,351
250,09,62
251,08,14
252,08,40
253,12,5
254,08,139
255,00,367
256,00,238
257,08,57
258,08,97
259,08,92
260,08,98
261,12,105
262,08,357
263,08,371
