p_id,p_hour,fcount
1,00,8
2,00,0
3,08,31
4,08,174
5,02,3
6,08,7
7,08,158
8,10,3
9,09,18
10,08,50
11,08,31
12,11,4
13,08,150
14,08,102
15,08,13
16,08,35
17,09,155
18,08,68
19,06,20
20,08,40
21,09,86
22,09,92
23,11,14
24,08,32
25,00,86
26,09,241
27,00,0
28,07,45
29,09,55
30,09,4
31,09,10
32,08,36
33,08,77
34,11,13
35,08,93
36,00,199
37,00,174
38,09,16
39,07,165
40,08,45
41,00,104
42,08,138
43,12,82
44,03,5
45,09,48
46,04,3
47,09,56
48,08,335
49,09,103
50,08,183
51,07,39
52,09,25
53,09,21
54,09,23
55,08,37
56,08,66
57,08,4
58,09,6
59,08,4
60,08,46
61,00,265
62,08,87
63,07,56
64,05,7
65,09,68
66,08,51
67,08,56
68,09,205
69,08,83
70,07,43
71,09,75
72,08,111
73,09,25
74,08,130
75,07,132
76,08,152
77,08,43
78,08,71
79,00,323
80,00,92
81,08,57
82,00,120
83,08,43
84,01,5
85,08,48
86,09,21
87,08,109
88,00,48
89,08,148
90,08,167
91,07,111
92,00,82
93,00,6
94,08,28
95,08,83
96,07,8
97,08,112
98,09,17
99,10,3
100,00,150
101,12,16
102,08,47
103,00,0
104,00,0
105,00,0
106,00,33
107,08,313
108,08,41
109,06,7
110,00,0
111,03,2
112,08,141
113,09,130
114,00,138
115,08,17
116,08,69
117,08,15
118,10,10
119,08,56
120,08,9
121,08,33
122,07,23
123,09,135
124,08,24
125,12,69
126,00,37
127,00,43
128,07,6
129,08,147
130,11,109
131,07,21
132,00,536
133,08,64
134,09,42
135,08,44
136,08,44
137,08,373
138,00,172
139,08,21
140,08,294
141,08,294
142,08,202
143,08,251
144,09,110
145,00,90
146,10,40
147,09,43
148,00,220
149,09,81
150,08,33
151,08,85
152,07,37
153,08,18
154,00,2
155,08,57
156,07,11
157,08,62
158,08,162
159,08,51
160,07,53
161,00,308
162,00,167
163,12,182
164,11,184
165,08,95
166,08,59
167,08,66
168,08,79
169,08,74
170,08,386
171,08,32
172,09,5
173,08,36
174,07,62
175,08,14
176,08,5
177,00,69
178,08,64
179,08,65
180,09,24
181,00,161
182,08,42
183,08,21
184,00,6
185,09,42
186,00,110
187,09,11
188,08,147
189,09,61
190,07,14
191,08,50
192,10,31
193,08,24
194,08,2
195,08,29
196,09,42
197,09,77
198,08,94
199,00,0
200,08,31
201,08,5
202,08,9
203,08,27
204,09,3
205,07,43
206,00,26
207,11,1
208,08,49
209,11,29
210,08,88
211,09,77
212,08,46
213,08,68
214,07,11
215,08,58
216,07,125
217,11,67
218,07,31
219,07,35
220,08,55
221,08,14
222,08,24
223,07,97
224,08,128
225,08,142
226,08,96
227,08,59
228,09,82
229,08,247
230,00,223
231,09,220
232,08,128
233,08,266
234,08,204
235,08,93
236,08,226
237,08,190
238,08,188
239,08,216
240,00,17
241,08,58
242,12,61
243,00,72
244,09,115
245,00,10
246,08,305
247,08,67
248,09,36
249,00,202
250,08,38
251,09,11
252,08,21
253,12,2
254,07,72
255,00,166
256,08,119
257,06,25
258,08,61
259,08,47
260,08,81
261,08,53
262,08,271
263,08,241
