p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,0,0
2,0,0,0,0,0
3,1,3,0,0,4
4,473,0,0,0,473
5,0,0,0,0,0
6,0,0,0,0,0
7,411,776,0,0,1187
8,2,3,0,0,5
9,0,2,0,0,2
10,23,4,0,0,27
11,3,1,0,0,4
12,50,0,0,0,50
13,1644,0,0,0,1644
14,5,9,0,0,14
15,0,0,0,0,0
16,0,1,0,0,1
17,73,274,0,0,347
18,3,47,0,0,50
19,0,0,0,0,0
20,0,48,0,0,48
21,1,2,0,0,3
22,2,2,0,0,4
23,0,0,0,0,0
24,523,43,0,0,566
25,228,308,0,0,536
26,4,11,0,0,15
27,0,0,0,0,0
28,12,16,0,0,28
29,1,14,0,0,15
30,0,0,0,0,0
31,0,4,0,0,4
32,0,5,0,0,5
33,244,368,0,0,612
34,3,9,0,0,12
35,1,28,0,0,29
36,41,44,0,0,85
37,82,79,0,0,161
38,0,0,0,0,0
39,2,2,0,0,4
40,193,176,0,0,369
41,598,833,0,0,1431
42,312,732,0,0,1044
43,2197,149,0,0,2346
44,1,0,0,0,1
45,297,0,0,0,297
46,0,0,0,0,0
47,4,47,0,0,51
48,5093,0,0,0,5093
49,70,361,0,0,431
50,1542,0,0,0,1542
51,2,1,0,0,3
52,172,148,0,0,320
53,2,6,0,0,8
54,10,25,0,0,35
55,2,106,0,0,108
56,7,36,0,0,43
57,0,0,0,0,0
58,0,1,0,0,1
59,0,0,0,0,0
60,1,13,0,0,14
61,64,265,0,0,329
62,6,54,0,0,60
63,1,1,0,0,2
64,0,0,0,0,0
65,239,213,0,0,452
66,74,246,0,0,320
67,0,2,0,0,2
68,3511,0,0,0,3511
69,10,102,0,0,112
70,36,43,0,0,79
71,1,12,0,0,13
72,1,17,0,0,18
73,0,2,0,0,2
74,629,1007,0,0,1636
75,1061,833,0,0,1894
76,4,15,0,0,19
77,2,3,0,0,5
78,1,50,0,0,51
79,3702,0,0,0,3702
80,132,117,0,0,249
81,0,2,0,0,2
82,102,642,0,0,744
83,35,95,0,0,130
84,0,0,0,0,0
85,7,26,0,0,33
86,0,0,0,0,0
87,1139,0,0,0,1139
88,372,0,0,0,372
89,33,63,0,0,96
90,2800,0,0,0,2800
91,1,12,0,0,13
92,8,138,0,0,146
93,12,9,0,0,21
94,2,43,0,0,45
95,46,372,0,0,418
96,0,2,0,0,2
97,200,472,0,0,672
98,0,3,0,0,3
99,0,0,0,0,0
100,3425,0,0,0,3425
101,0,0,0,0,0
102,4,4,0,0,8
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,28,34,0,0,62
107,3662,0,0,0,3662
108,1,2,0,0,3
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,92,301,0,0,393
113,2557,0,0,0,2557
114,1534,0,0,0,1534
115,0,0,0,0,0
116,232,376,0,0,608
117,0,0,0,0,0
118,0,0,0,0,0
119,3,62,0,0,65
120,1,4,0,0,5
121,11,19,0,0,30
122,0,1,0,0,1
123,1,5,0,0,6
124,0,2,0,0,2
125,855,0,0,0,855
126,3,25,0,0,28
127,22,110,0,0,132
128,0,0,0,0,0
129,180,774,0,0,954
130,15,182,0,0,197
131,0,3,0,0,3
132,3886,3,0,0,3889
133,13,9,0,0,22
134,8,144,0,0,152
135,5,16,0,0,21
136,3,45,0,0,48
137,2118,0,0,0,2118
138,4995,2,0,0,4997
139,2,0,0,0,2
140,3422,0,0,0,3422
141,4224,0,0,0,4224
142,3753,0,0,0,3753
143,1812,0,0,0,1812
144,1051,0,0,0,1051
145,176,284,0,0,460
146,147,74,0,0,221
147,2,19,0,0,21
148,1355,0,0,0,1355
149,0,4,0,0,4
150,1,2,0,0,3
151,1375,0,0,0,1375
152,141,180,0,0,321
153,1,32,0,0,33
154,0,0,0,0,0
155,0,1,0,0,1
156,0,2,0,0,2
157,3,7,0,0,10
158,1798,0,0,0,1798
159,13,111,0,0,124
160,2,4,0,0,6
161,4433,0,0,0,4433
162,4434,0,0,0,4434
163,3141,0,0,0,3141
164,3082,0,0,0,3082
165,10,4,0,0,14
166,855,551,0,0,1406
167,3,38,0,0,41
168,37,100,0,0,137
169,1,55,0,0,56
170,5281,0,0,0,5281
171,0,2,0,0,2
172,0,0,0,0,0
173,15,154,0,0,169
174,3,56,0,0,59
175,0,0,0,0,0
176,0,0,0,0,0
177,7,34,0,0,41
178,2,1,0,0,3
179,174,100,0,0,274
180,0,2,0,0,2
181,281,464,0,0,745
182,4,44,0,0,48
183,0,4,0,0,4
184,0,6,0,0,6
185,2,29,0,0,31
186,6700,0,0,0,6700
187,0,1,0,0,1
188,36,89,0,0,125
189,74,130,0,0,204
190,5,10,0,0,15
191,1,1,0,0,2
192,3,11,0,0,14
193,72,31,0,0,103
194,8,3,0,0,11
195,9,17,0,0,26
196,24,64,0,0,88
197,5,17,0,0,22
198,3,6,0,0,9
199,0,0,0,0,0
200,2,0,0,0,2
201,1,0,0,0,1
202,9,4,0,0,13
203,1,1,0,0,2
204,0,0,0,0,0
205,1,3,0,0,4
206,0,1,0,0,1
207,2,3,0,0,5
208,1,9,0,0,10
209,235,0,0,0,235
210,4,84,0,0,88
211,951,0,0,0,951
212,4,25,0,0,29
213,4,19,0,0,23
214,0,0,0,0,0
215,8,4,0,0,12
216,7,4,0,0,11
217,22,17,0,0,39
218,2,1,0,0,3
219,7,0,0,0,7
220,3,31,0,0,34
221,0,0,0,0,0
222,0,0,0,0,0
223,159,322,0,0,481
224,658,0,0,0,658
225,39,140,0,0,179
226,487,237,0,0,724
227,2,7,0,0,9
228,24,47,0,0,71
229,3120,0,0,0,3120
230,3858,0,0,0,3858
231,2673,0,0,0,2673
232,295,0,0,0,295
233,2124,0,0,0,2124
234,3809,0,0,0,3809
235,8,47,0,0,55
236,6239,56,0,0,6295
237,6111,0,0,0,6111
238,2941,0,0,0,2941
239,3343,0,0,0,3343
240,0,1,0,0,1
241,4,38,0,0,42
242,2,42,0,0,44
243,27,202,0,0,229
244,191,449,0,0,640
245,0,0,0,0,0
246,1840,0,0,0,1840
247,24,193,0,0,217
248,1,35,0,0,36
249,2721,0,0,0,2721
250,0,23,0,0,23
251,0,0,0,0,0
252,1,1,0,0,2
253,3,1,0,0,4
254,3,6,0,0,9
255,215,463,0,0,678
256,219,260,0,0,479
257,13,17,0,0,30
258,5,6,0,0,11
259,1,0,0,0,1
260,169,412,0,0,581
261,537,0,0,0,537
262,2392,1,0,0,2393
263,2877,25,0,0,2902
