p_id,p_hour,fcount
1,11,8
2,09,2
3,08,15
4,01,132
5,00,1
6,00,3
7,00,146
8,06,1
9,09,7
10,00,11
11,08,5
12,11,3
13,12,109
14,00,54
15,00,4
16,01,22
17,01,133
18,00,23
19,01,5
20,01,9
21,12,9
22,01,17
23,01,7
24,12,26
25,01,106
26,10,20
27,06,1
28,00,30
29,01,11
30,00,0
31,00,2
32,01,12
33,12,67
34,01,53
35,00,24
36,01,172
37,01,206
38,11,4
39,00,30
40,00,79
41,00,118
42,00,90
43,12,32
44,03,2
45,00,54
46,00,2
47,00,8
48,00,295
49,01,152
50,00,149
51,10,15
52,12,27
53,00,11
54,00,16
55,00,9
56,02,38
57,02,2
58,01,1
59,00,1
60,00,3
61,00,217
62,00,33
63,02,14
64,00,5
65,00,54
66,00,65
67,00,7
68,00,280
69,00,16
70,12,30
71,11,20
72,01,32
73,12,9
74,00,62
75,00,44
76,11,102
77,11,18
78,01,11
79,01,887
80,00,191
81,10,61
82,00,42
83,01,24
84,01,2
85,00,15
86,09,3
87,00,233
88,01,46
89,00,60
90,00,199
91,00,20
92,00,28
93,00,11
94,01,7
95,00,44
96,00,2
97,00,89
98,02,7
99,01,1
100,00,93
101,00,5
102,09,41
103,00,0
104,00,0
105,00,0
106,00,59
107,00,261
108,00,7
109,01,2
110,00,0
111,00,2
112,00,202
113,00,324
114,00,456
115,04,2
116,01,50
117,00,3
118,01,5
119,00,15
120,12,2
121,00,28
122,02,3
123,12,22
124,00,12
125,00,83
126,04,6
127,01,55
128,07,3
129,00,59
130,00,28
131,01,18
132,06,103
133,00,17
134,09,13
135,00,15
136,01,29
137,00,135
138,12,124
139,03,4
140,12,94
141,11,130
142,00,143
143,10,73
144,00,284
145,00,89
146,12,27
147,00,6
148,01,655
149,01,11
150,00,11
151,12,55
152,00,29
153,00,5
154,01,1
155,00,12
156,00,5
157,00,32
158,02,345
159,01,16
160,02,19
161,00,173
162,11,117
163,00,179
164,00,262
165,12,23
166,11,48
167,02,7
168,00,16
169,00,13
170,00,234
171,12,12
172,01,3
173,04,49
174,12,13
175,11,7
176,06,1
177,10,36
178,12,11
179,01,49
180,01,12
181,00,222
182,10,7
183,00,6
184,05,1
185,00,11
186,00,118
187,09,8
188,00,60
189,00,102
190,12,13
191,00,8
192,08,10
193,12,9
194,10,12
195,00,34
196,10,19
197,00,23
198,01,114
199,00,0
200,12,15
201,10,3
202,01,8
203,11,4
204,02,1
205,12,8
206,11,15
207,11,1
208,00,12
209,12,49
210,00,9
211,00,230
212,00,8
213,03,7
214,12,2
215,09,9
216,00,20
217,00,9
218,10,7
219,10,7
220,01,29
221,10,8
222,10,10
223,01,72
224,00,77
225,00,86
226,11,53
227,10,19
228,04,260
229,00,145
230,00,302
231,00,373
232,00,107
233,00,103
234,00,327
235,00,25
236,12,130
237,12,122
238,00,100
239,12,122
240,12,4
241,00,68
242,11,7
243,00,76
244,00,102
245,03,5
246,00,187
247,11,15
248,00,6
249,00,619
250,00,11
251,06,3
252,01,7
253,00,2
254,00,22
255,00,334
256,01,250
257,00,29
258,00,15
259,01,16
260,01,36
261,00,80
262,11,73
263,00,110
