p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,21,21
1,01,0,0,0,5,5
1,02,0,0,0,1,1
1,03,0,0,0,0,0
1,04,0,0,0,1,1
1,05,0,0,0,2,2
1,06,0,0,0,1,1
1,07,0,0,0,2,2
1,08,0,0,0,0,0
1,09,0,0,0,4,4
1,10,2,0,0,2,4
1,11,0,0,0,4,4
1,12,0,0,0,9,9
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,24,24
3,01,0,0,0,20,20
3,02,0,0,0,17,17
3,03,0,0,0,16,16
3,04,0,0,0,15,15
3,05,0,0,0,23,23
3,06,0,2,0,31,33
3,07,0,0,0,41,41
3,08,1,2,0,64,67
3,09,0,0,0,48,48
3,10,0,3,0,57,60
3,11,0,1,0,57,58
3,12,0,0,0,42,42
4,00,10,0,0,65,75
4,01,6,0,0,38,44
4,02,6,0,0,22,28
4,03,5,0,0,35,40
4,04,5,0,0,39,44
4,05,6,0,0,43,49
4,06,19,0,0,126,145
4,07,16,0,0,172,188
4,08,26,0,0,241,267
4,09,21,0,0,267,288
4,10,27,0,0,195,222
4,11,18,0,0,146,164
4,12,10,0,0,115,125
5,00,0,0,0,2,2
5,01,0,0,0,1,1
5,02,0,0,0,1,1
5,03,0,0,0,2,2
5,04,0,0,0,3,3
5,05,0,0,0,2,2
5,06,0,0,0,3,3
5,07,0,0,0,13,13
5,08,0,0,0,6,6
5,09,1,0,0,10,11
5,10,0,0,0,4,4
5,11,0,0,0,5,5
5,12,0,0,0,7,7
6,00,0,0,0,6,6
6,01,0,0,0,1,1
6,02,0,0,0,4,4
6,03,0,0,0,2,2
6,04,0,0,0,3,3
6,05,0,0,0,7,7
6,06,0,0,0,6,6
6,07,0,0,0,10,10
6,08,0,0,0,9,9
6,09,0,0,0,21,21
6,10,0,0,0,8,8
6,11,1,0,0,19,20
6,12,0,0,0,13,13
7,00,14,35,0,201,250
7,01,18,13,0,126,157
7,02,11,11,0,94,116
7,03,12,10,0,71,93
7,04,23,12,0,113,148
7,05,19,9,0,155,183
7,06,30,13,0,202,245
