p_id,p_hour,fcount
1,00,0
2,01,1
3,00,5
4,01,57
5,09,1
6,09,1
7,00,49
8,00,0
9,00,1
10,08,3
11,09,2
12,11,2
13,12,39
14,00,16
15,00,1
16,01,3
17,01,43
18,00,9
19,10,2
20,00,11
21,01,3
22,00,2
23,00,1
24,10,9
25,00,38
26,11,5
27,00,0
28,09,6
29,02,3
30,00,1
31,00,3
32,00,4
33,00,37
34,00,3
35,03,3
36,02,69
37,01,59
38,02,2
39,10,6
40,00,17
41,00,31
42,00,42
43,11,12
44,00,0
45,01,23
46,00,0
47,02,11
48,00,124
49,00,54
50,00,78
51,10,3
52,00,20
53,00,1
54,12,6
55,02,4
56,01,3
57,02,2
58,10,1
59,11,8
60,01,22
61,01,64
62,12,11
63,06,4
64,00,1
65,12,21
66,00,19
67,11,3
68,02,119
69,00,25
70,04,3
71,04,9
72,00,4
73,02,2
74,12,16
75,00,24
76,02,7
77,00,3
78,01,38
79,00,359
80,01,61
81,02,3
82,12,7
83,00,8
84,00,0
85,01,5
86,00,0
87,12,45
88,00,21
89,02,14
90,00,76
91,02,5
92,00,5
93,01,1
94,01,12
95,11,19
96,02,1
97,00,35
98,00,5
99,00,0
100,00,25
101,11,2
102,00,15
103,00,0
104,00,0
105,00,0
106,01,60
107,00,118
108,02,2
109,00,0
110,00,0
111,00,0
112,01,81
113,00,138
114,00,180
115,11,3
116,00,38
117,02,2
118,07,1
119,00,49
120,02,1
121,00,11
122,06,2
123,11,8
124,01,1
125,00,59
126,00,14
127,00,17
128,09,1
129,01,8
130,03,5
131,09,3
132,06,37
133,00,6
134,00,5
135,02,5
136,00,5
137,00,46
138,12,50
139,07,1
140,12,32
141,12,63
142,00,71
143,00,38
144,00,137
145,00,51
146,00,8
147,01,10
148,01,255
149,07,2
150,02,3
151,00,20
152,01,15
153,03,3
154,00,0
155,10,5
156,06,1
157,03,10
158,00,159
159,00,19
160,11,8
161,00,99
162,00,52
163,00,74
164,00,103
165,00,4
166,12,23
167,00,33
168,00,15
169,01,28
170,00,106
171,00,4
172,00,0
173,06,2
174,03,4
175,04,1
176,00,0
177,08,5
178,11,4
179,00,12
180,01,3
181,00,72
182,00,11
183,10,3
184,03,1
185,11,4
186,00,34
187,00,0
188,00,20
189,00,39
190,12,5
191,11,2
192,02,1
193,01,2
194,00,0
195,00,14
196,11,4
197,03,3
198,00,42
199,00,0
200,00,5
201,11,1
202,11,4
203,01,1
204,00,0
205,01,1
206,08,4
207,00,0
208,09,9
209,00,17
210,02,3
211,00,113
212,00,36
213,10,45
214,00,1
215,08,2
216,00,5
217,01,3
218,02,1
219,00,1
220,00,8
221,10,2
222,12,5
223,00,22
224,11,26
225,10,24
226,01,20
227,10,4
228,00,16
229,00,44
230,00,116
231,00,196
232,00,46
233,00,59
234,00,139
235,00,112
236,12,76
237,11,57
238,00,40
239,00,62
240,00,2
241,01,9
242,00,10
243,00,29
244,10,17
245,00,1
246,00,70
247,00,23
248,00,19
249,00,326
250,02,19
251,00,0
252,06,2
253,00,0
254,00,5
255,01,154
256,01,91
257,00,10
258,01,4
259,00,2
260,00,7
261,00,16
262,12,30
263,00,58
