p_id,ycount,gcount,hfcount,fcount,sum
1,2,0,0,20,22
2,0,0,0,0,0
3,3,8,0,415,426
4,271,0,0,1282,1553
5,0,0,0,45,45
6,0,0,0,69,69
7,240,331,0,2034,2605
8,3,0,0,19,22
9,0,4,0,190,194
10,39,13,0,700,752
11,2,8,0,259,269
12,26,0,0,20,46
13,1241,0,0,1292,2533
14,11,42,0,1166,1219
15,2,2,0,189,193
16,4,6,0,425,435
17,22,63,0,1814,1899
18,4,28,0,848,880
19,4,5,0,152,161
20,0,13,0,509,522
21,2,18,0,626,646
22,7,20,0,725,752
23,0,0,0,214,214
24,413,33,0,480,926
25,132,153,0,1162,1447
26,8,25,0,1134,1167
27,1,0,0,8,9
28,8,18,0,488,514
29,1,18,0,417,436
30,0,0,0,3,3
31,0,1,0,101,102
32,2,19,0,508,529
33,160,264,0,1078,1502
34,2,3,0,119,124
35,7,48,0,1398,1453
36,9,9,0,1551,1569
37,21,24,0,2153,2198
38,1,7,0,183,191
39,11,56,0,2008,2075
40,115,60,0,561,736
41,567,545,0,1751,2863
42,266,358,0,2128,2752
43,1863,74,0,797,2734
44,0,0,0,34,34
45,204,0,0,539,743
46,0,1,0,26,27
47,3,25,0,637,665
48,4277,0,0,3349,7626
49,38,110,0,1539,1687
50,1110,0,0,1408,2518
51,7,24,0,713,744
52,107,91,0,319,517
53,1,3,0,321,325
54,7,8,0,172,187
55,2,46,0,527,575
56,5,25,0,784,814
57,1,0,0,45,46
58,0,2,0,55,57
59,0,2,0,43,45
60,0,2,0,445,447
61,25,108,0,3420,3553
62,4,28,0,934,966
63,3,8,0,688,699
64,1,2,0,128,131
65,165,157,0,1026,1348
66,49,164,0,753,966
67,0,6,0,406,412
68,2876,0,0,2416,5292
69,18,51,0,1242,1311
70,24,13,0,599,636
71,7,39,0,1115,1161
72,4,45,0,1516,1565
73,2,4,0,242,248
74,591,755,0,1706,3052
75,1052,601,0,1521,3174
76,15,60,0,2431,2506
77,6,21,0,699,726
78,7,12,0,773,792
79,2609,0,0,3513,6122
80,34,42,0,1585,1661
81,7,15,0,589,611
82,34,282,0,1258,1574
83,10,35,0,406,451
84,0,0,0,65,65
85,4,18,0,678,700
86,0,5,0,260,265
87,879,0,0,1326,2205
88,445,0,0,409,854
89,33,42,0,1913,1988
90,2071,0,0,1712,3783
91,14,37,0,1378,1429
92,7,61,0,1023,1091
93,6,5,0,82,93
94,0,11,0,330,341
95,23,220,0,1187,1430
96,0,1,0,54,55
97,96,157,0,1271,1524
98,0,4,0,225,229
99,0,0,0,3,3
100,2997,0,0,1489,4486
101,0,3,0,169,172
102,0,5,0,502,507
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,11,16,0,378,405
107,2790,0,0,2385,5175
108,2,19,0,344,365
109,0,0,0,90,90
110,0,0,0,0,0
111,0,0,0,11,11
112,33,51,0,1758,1842
113,1796,0,0,1729,3525
114,1204,0,0,1487,2691
115,0,1,0,131,132
116,200,195,0,1063,1458
117,1,5,0,198,204
118,0,0,0,117,117
119,7,16,0,737,760
120,1,0,0,103,104
121,1,18,0,530,549
122,1,8,0,226,235
123,3,26,0,759,788
124,7,6,0,249,262
125,672,1,0,860,1533
126,2,5,0,502,509
127,11,42,0,681,734
128,4,3,0,50,57
129,100,240,0,1767,2107
130,11,104,0,1027,1142
131,3,9,0,358,370
132,1987,1,0,2621,4609
133,6,11,0,544,561
134,2,57,0,439,498
135,10,18,0,501,529
136,2,16,0,513,531
137,1533,1,0,1808,3342
138,3118,1,0,1959,5078
139,2,6,0,318,326
140,2500,0,0,1962,4462
141,3065,0,0,2169,5234
142,3206,0,0,2031,5237
