p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,0,0
1,01,0,0,0,0,0
1,02,0,0,0,0,0
1,03,0,0,0,0,0
1,04,0,0,0,0,0
1,05,0,0,0,0,0
1,06,0,0,0,0,0
1,07,0,0,0,0,0
1,08,0,0,0,0,0
1,09,0,0,0,0,0
1,10,0,0,0,0,0
1,11,0,0,0,0,0
1,12,0,0,0,0,0
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,2,0,0,0,2
3,01,4,1,0,0,5
3,02,0,0,0,0,0
3,03,1,0,0,0,1
3,04,3,0,0,0,3
3,05,1,0,0,0,1
3,06,0,0,0,0,0
3,07,4,0,0,0,4
3,08,4,0,0,0,4
3,09,3,0,0,0,3
3,10,3,0,0,0,3
3,11,4,0,0,0,4
3,12,1,0,0,0,1
4,00,59,0,0,0,59
4,01,45,0,0,0,45
4,02,32,0,0,0,32
4,03,20,0,0,0,20
4,04,10,0,0,0,10
4,05,11,0,0,0,11
4,06,20,0,0,0,20
4,07,32,0,0,0,32
4,08,49,0,0,0,49
4,09,61,0,0,0,61
4,10,48,0,0,0,48
4,11,39,0,0,0,39
4,12,24,0,0,0,24
5,00,0,0,0,0,0
5,01,0,0,0,0,0
5,02,0,0,0,0,0
5,03,0,0,0,0,0
5,04,0,0,0,0,0
5,05,0,0,0,0,0
5,06,0,0,0,0,0
5,07,0,0,0,0,0
5,08,0,0,0,0,0
5,09,0,0,0,0,0
5,10,0,0,0,0,0
5,11,0,0,0,0,0
5,12,0,0,0,0,0
6,00,0,0,0,0,0
6,01,0,0,0,0,0
6,02,0,0,0,0,0
6,03,0,0,0,0,0
6,04,0,0,0,0,0
6,05,0,0,0,0,0
6,06,0,0,0,0,0
6,07,0,0,0,0,0
6,08,0,0,0,0,0
6,09,0,0,0,0,0
6,10,0,0,0,0,0
6,11,0,0,0,0,0
6,12,0,0,0,0,0
7,00,47,101,0,0,148
7,01,39,52,0,0,91
7,02,48,40,0,0,88
7,03,38,30,0,0,68
7,04,47,15,0,0,62
