p_id,p_hour,ycount
1,00,0
2,00,0
3,03,1
4,08,30
5,10,1
6,04,1
7,07,41
8,00,0
9,10,2
10,06,9
11,00,1
12,12,10
13,08,262
14,09,5
15,07,1
16,07,2
17,00,8
18,06,1
19,08,1
20,00,0
21,07,1
22,07,2
23,00,0
24,08,84
25,07,23
26,08,5
27,00,0
28,06,2
29,07,2
30,00,0
31,10,1
32,07,2
33,08,46
34,07,1
35,06,4
36,00,2
37,00,6
38,03,1
39,07,5
40,07,32
41,08,89
42,07,70
43,10,292
44,00,0
45,12,40
46,00,0
47,07,1
48,06,507
49,09,5
50,08,166
51,07,5
52,07,44
53,11,2
54,06,2
55,09,1
56,08,2
57,00,0
58,00,0
59,10,1
60,00,0
61,07,6
62,08,2
63,07,1
64,07,1
65,08,43
66,08,11
67,10,1
68,09,346
69,07,3
70,09,5
71,06,2
72,07,5
73,08,1
74,07,122
75,07,187
76,06,3
77,06,1
78,06,1
79,09,235
80,02,4
81,08,2
82,00,7
83,05,2
84,00,0
85,06,1
86,10,1
87,08,152
88,08,59
89,08,8
90,09,304
91,07,3
92,08,4
93,07,3
94,12,1
95,07,9
96,00,0
97,07,18
98,07,1
99,00,0
100,06,449
101,09,2
102,06,1
103,00,0
104,00,0
105,00,0
106,00,4
107,07,409
108,07,1
109,00,0
110,00,0
111,00,0
112,00,7
113,09,304
114,00,170
115,00,0
116,08,50
117,03,1
118,00,0
119,07,3
120,00,0
121,07,2
122,11,1
123,08,2
124,08,2
125,11,114
126,00,1
127,07,6
128,06,1
129,06,14
130,00,3
131,06,1
132,00,277
133,06,1
134,09,3
135,09,3
136,07,2
137,08,265
138,12,539
139,05,1
140,08,477
141,07,520
142,11,443
143,09,224
144,00,115
145,07,13
146,08,18
147,06,2
148,00,207
149,08,2
150,09,1
151,08,191
152,07,31
153,08,2
154,10,1
155,07,3
156,00,0
157,02,1
158,08,188
159,09,2
160,05,1
161,10,706
162,09,646
163,12,421
164,10,429
165,01,1
166,08,129
167,01,1
168,06,5
169,08,3
170,08,769
171,06,1
172,00,0
173,07,2
174,05,2
175,11,2
176,00,0
177,08,3
178,12,2
179,07,24
180,06,2
181,07,21
182,06,2
183,06,1
184,00,0
185,00,1
186,06,766
187,00,0
188,07,8
189,07,6
190,08,2
191,08,2
192,08,1
193,07,21
194,07,2
195,07,2
196,08,3
197,07,3
198,03,1
199,00,0
200,07,2
201,00,0
202,06,1
203,05,1
204,00,0
205,06,2
206,00,0
207,08,1
208,06,1
209,11,44
210,06,2
211,12,98
212,04,1
213,06,4
214,00,0
215,06,5
216,10,3
217,12,2
218,06,4
219,07,3
220,08,3
221,08,1
222,08,3
223,09,12
224,10,54
225,08,5
226,07,50
227,03,1
228,05,2
229,08,485
230,09,438
231,08,327
232,09,22
233,08,269
234,11,462
235,07,3
236,08,944
237,11,843
238,08,394
239,12,439
240,08,1
241,07,2
242,07,3
243,07,5
244,08,37
245,00,0
246,08,234
247,07,5
248,08,3
249,09,276
250,06,1
251,00,0
252,07,1
253,05,1
254,05,1
255,00,12
256,00,13
257,08,3
258,07,3
259,05,1
260,06,24
261,11,91
262,07,293
263,08,301
