p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,3,3
1,01,0,0,0,0,0
1,02,0,0,0,0,0
1,03,0,0,0,4,4
1,04,0,0,0,0,0
1,05,0,0,0,0,0
1,06,0,0,0,4,4
1,07,0,0,0,2,2
1,08,0,0,0,4,4
1,09,0,0,0,4,4
1,10,0,0,0,12,12
1,11,0,0,0,12,12
1,12,0,0,0,11,11
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,1,1
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,7,7
3,01,0,0,0,6,6
3,02,0,0,0,2,2
3,03,1,0,0,6,7
3,04,0,0,0,3,3
3,05,0,0,0,7,7
3,06,0,0,0,5,5
3,07,0,1,0,7,8
3,08,0,0,0,10,10
3,09,0,0,0,13,13
3,10,0,1,0,13,14
3,11,0,0,0,9,9
3,12,0,0,0,7,7
4,00,38,0,0,19,57
4,01,29,0,0,13,42
4,02,27,0,0,10,37
4,03,15,0,0,19,34
4,04,11,0,0,18,29
4,05,25,0,0,28,53
4,06,28,0,0,32,60
4,07,49,0,0,31,80
4,08,70,0,0,46,116
4,09,72,0,0,40,112
4,10,58,0,0,39,97
4,11,54,0,0,26,80
4,12,47,0,0,47,94
5,00,0,0,0,0,0
5,01,0,0,0,1,1
5,02,0,0,0,0,0
5,03,0,0,0,0,0
5,04,0,0,0,0,0
5,05,0,0,0,0,0
5,06,0,0,0,2,2
5,07,0,0,0,0,0
5,08,0,0,0,1,1
5,09,0,0,0,0,0
5,10,0,0,0,0,0
5,11,0,0,0,1,1
5,12,0,0,0,2,2
6,00,0,0,0,0,0
6,01,0,0,0,1,1
6,02,0,0,0,1,1
6,03,0,0,0,0,0
6,04,0,0,0,0,0
6,05,0,0,0,0,0
6,06,0,0,0,0,0
6,07,0,0,0,0,0
6,08,0,0,0,1,1
6,09,0,0,0,1,1
6,10,1,0,0,2,3
6,11,0,0,0,1,1
6,12,0,0,0,0,0
7,00,42,88,0,60,190
7,01,43,71,0,31,145
7,02,44,47,0,46,137
7,03,25,46,0,27,98
7,04,47,43,0,55,145
7,05,42,25,0,42,109
7,06,36,38,0,69,143
7,07,40,40,0,47,127
7,08,45,73,0,59,177
7,09,32,67,0,78,177
7,10,31,80,0,62,173
7,11,40,95,0,65,200
7,12,37,113,0,56,206
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,0,0,0,0,0
8,06,1,0,0,0,1
8,07,1,0,0,0,1
8,08,0,0,0,0,0
8,09,0,0,0,0,0
8,10,0,1,0,0,1
8,11,0,0,0,1,1
8,12,0,0,0,0,0
9,00,0,0,0,5,5
9,01,0,0,0,3,3
9,02,0,0,0,2,2
9,03,0,0,0,2,2
9,04,0,0,0,2,2
9,05,0,0,0,3,3
9,06,0,0,0,4,4
9,07,0,0,0,1,1
9,08,0,0,0,7,7
9,09,0,0,0,2,2
9,10,0,0,0,7,7
9,11,0,0,0,0,0
9,12,0,1,0,3,4
10,00,0,0,0,1,1
10,01,0,0,0,5,5
10,02,0,0,0,4,4
10,03,1,1,0,2,4
10,04,1,0,0,2,3
10,05,0,0,0,8,8
10,06,1,0,0,8,9
10,07,0,0,0,12,12
10,08,0,0,0,11,11
