p_id,p_hour,ycount
1,05,1
2,00,0
3,00,0
4,08,46
5,00,0
6,00,0
7,08,33
8,11,1
9,08,1
10,06,6
11,00,1
12,11,6
13,12,147
14,06,3
15,09,1
16,00,0
17,00,7
18,08,1
19,08,1
20,05,1
21,06,1
22,02,4
23,02,1
24,10,70
25,01,17
26,11,2
27,00,0
28,06,2
29,10,1
30,00,0
31,00,0
32,10,2
33,08,15
34,00,0
35,06,1
36,01,3
37,00,8
38,00,0
39,08,2
40,08,22
41,11,74
42,07,31
43,12,318
44,00,0
45,12,39
46,00,0
47,01,2
48,00,494
49,00,8
50,12,147
51,07,3
52,08,18
53,00,0
54,00,2
55,12,1
56,01,1
57,05,1
58,12,1
59,05,1
60,01,1
61,01,4
62,10,2
63,06,1
64,00,0
65,12,25
66,11,10
67,03,1
68,09,338
69,07,3
70,05,5
71,11,2
72,09,3
73,00,0
74,11,73
75,08,133
76,06,2
77,04,1
78,05,1
79,00,698
80,00,18
81,05,1
82,02,9
83,03,2
84,00,0
85,06,2
86,09,1
87,12,103
88,12,67
89,11,4
90,11,293
91,08,2
92,07,2
93,10,3
94,00,0
95,06,6
96,00,0
97,00,21
98,00,0
99,00,0
100,12,342
101,05,1
102,00,0
103,00,0
104,00,0
105,00,0
106,00,3
107,09,425
108,00,0
109,00,0
110,00,0
111,03,2
112,00,19
113,11,240
114,00,431
115,00,0
116,00,28
117,12,1
118,00,0
119,06,2
120,00,0
121,09,1
122,10,2
123,08,1
124,12,2
125,12,101
126,06,1
127,06,3
128,10,1
129,05,13
130,07,3
131,03,1
132,00,437
133,01,1
134,08,1
135,07,3
136,00,1
137,09,227
138,10,503
139,06,1
140,09,333
141,10,432
142,12,438
143,09,275
144,00,215
145,00,21
146,00,28
147,06,1
148,01,471
149,07,1
150,00,0
151,10,189
152,11,26
153,06,1
154,10,1
155,11,2
156,00,0
157,00,3
158,00,264
159,01,2
160,08,1
161,12,752
162,11,582
163,11,411
164,12,392
165,07,1
166,12,102
167,05,1
168,00,4
169,01,2
170,12,545
171,08,2
172,01,1
173,04,1
174,08,1
175,10,1
176,00,0
177,05,3
178,00,1
179,07,18
180,08,1
181,00,25
182,12,3
183,00,0
184,00,0
185,00,0
186,09,527
187,00,0
188,10,5
189,00,7
190,08,3
191,00,1
192,02,1
193,08,11
194,00,1
195,01,1
196,00,6
197,12,3
198,01,2
199,00,0
200,10,1
201,01,1
202,10,1
203,02,1
204,00,0
205,11,1
206,00,0
207,01,3
208,00,1
209,11,32
210,12,2
211,12,153
212,07,1
213,02,1
214,00,0
215,12,4
216,05,2
217,00,3
218,04,1
219,07,3
220,12,1
221,10,1
222,08,2
223,06,14
224,08,95
225,00,6
226,08,39
227,01,1
228,01,2
229,12,313
230,00,526
231,11,262
232,00,38
233,08,207
234,12,547
235,10,2
236,11,707
237,11,800
238,09,391
239,11,502
240,00,0
241,12,1
242,04,1
243,07,5
244,08,23
245,00,0
246,12,302
247,08,2
248,00,0
249,00,555
250,12,2
251,00,0
252,00,0
253,00,0
254,09,1
255,00,38
256,00,45
257,08,2
258,07,2
259,03,2
260,06,15
261,11,110
262,09,326
263,11,363
