p_id,p_hour,sum
1,11,4
2,00,0
3,08,18
4,08,95
5,11,2
6,07,3
7,08,93
8,04,1
9,07,11
10,08,28
11,07,14
12,12,6
13,08,79
14,08,79
15,07,5
16,08,28
17,00,77
18,08,31
19,07,12
20,11,12
21,09,28
22,07,31
23,09,11
24,08,33
25,09,67
26,10,56
27,00,0
28,08,25
29,11,12
30,04,1
31,12,4
32,07,14
33,09,74
34,10,10
35,08,49
36,08,71
37,07,104
38,09,7
39,08,73
40,07,42
41,08,83
42,07,85
43,09,29
44,06,4
45,11,27
46,00,1
47,07,18
48,08,193
49,08,65
50,08,151
51,12,21
52,08,22
53,09,12
54,09,23
55,09,18
56,07,53
57,04,2
58,07,3
59,00,1
60,07,11
61,08,114
62,08,40
63,07,22
64,08,8
65,08,62
66,09,49
67,08,31
68,08,175
69,08,23
70,07,40
71,08,29
72,08,36
73,08,14
74,08,61
75,08,72
76,07,58
77,07,25
78,09,15
79,08,230
80,08,62
81,08,46
82,09,43
83,08,19
84,02,1
85,08,17
86,11,4
87,09,77
88,12,26
89,08,83
90,08,143
91,08,41
92,12,29
93,08,2
94,08,10
95,08,64
96,09,2
97,09,53
98,00,8
99,09,1
100,12,85
101,07,6
102,07,48
103,00,0
104,00,0
105,00,0
106,00,36
107,08,226
108,08,16
109,09,3
110,00,0
111,05,1
112,09,115
113,08,119
114,00,81
115,12,6
116,09,53
117,08,6
118,07,5
119,09,25
120,08,2
121,10,22
122,08,9
123,08,55
124,10,12
125,12,68
126,08,12
127,08,28
128,07,4
129,07,84
130,11,34
131,09,13
132,06,184
133,08,26
134,07,22
135,08,32
136,08,33
137,08,125
138,11,235
139,08,8
140,08,261
141,08,351
142,08,192
143,08,220
144,09,104
145,11,56
146,07,26
147,08,15
148,00,139
149,08,24
150,10,11
151,07,93
152,09,18
153,08,6
154,07,1
155,08,31
156,11,7
157,07,42
158,08,163
159,08,15
160,07,36
161,12,185
162,11,135
163,12,133
164,12,131
165,08,49
166,12,56
167,08,25
168,09,21
169,07,21
170,08,194
171,07,16
172,10,7
173,08,39
174,09,26
175,12,12
176,12,3
177,08,31
178,07,17
179,07,43
180,08,15
181,08,139
182,08,13
183,07,7
184,12,1
185,08,22
186,09,132
187,08,6
188,08,57
189,08,37
190,10,7
191,08,20
192,07,17
193,12,11
194,11,1
195,12,57
196,08,30
197,07,31
198,07,109
199,00,0
200,08,24
201,03,1
202,07,5
203,08,12
204,08,1
205,07,27
206,09,12
207,00,0
208,09,14
209,09,30
210,08,21
211,09,92
212,08,9
213,09,17
214,10,6
215,08,24
216,08,36
217,09,14
218,08,12
219,09,12
220,08,44
221,00,5
222,08,13
223,08,61
224,08,108
225,07,69
226,08,75
227,08,36
228,07,44
229,08,192
230,12,132
231,08,195
232,09,76
233,08,126
234,12,178
235,08,29
236,08,306
237,08,217
238,08,261
239,08,282
240,09,4
241,08,92
242,11,16
243,08,55
244,09,70
245,07,7
246,08,148
247,08,18
248,09,11
249,08,165
250,10,10
251,08,5
252,10,12
253,09,3
254,08,33
255,00,104
256,00,82
257,08,43
258,08,29
259,08,25
260,08,35
261,12,42
262,08,329
263,08,277
