p_id,p_hour,gcount
1,00,0
2,00,0
3,03,1
4,00,0
5,00,0
6,00,0
7,00,253
8,12,1
9,00,0
10,02,1
11,00,0
12,00,0
13,00,0
14,00,3
15,00,0
16,03,3
17,01,76
18,10,9
19,04,1
20,01,7
21,03,1
22,11,2
23,00,0
24,11,12
25,00,94
26,00,1
27,00,0
28,00,3
29,12,2
30,00,0
31,03,1
32,01,4
33,00,71
34,12,3
35,01,3
36,02,87
37,02,87
38,00,0
39,09,3
40,00,42
41,00,197
42,00,118
43,11,14
44,00,0
45,00,0
46,00,1
47,09,7
48,00,0
49,00,89
50,00,0
51,12,3
52,12,30
53,02,1
54,11,4
55,00,11
56,09,8
57,00,0
58,00,0
59,04,1
60,00,3
61,00,112
62,00,11
63,11,2
64,00,0
65,00,46
66,00,38
67,00,1
68,00,0
69,00,11
70,00,6
71,11,4
72,03,6
73,03,1
74,11,119
75,11,112
76,00,7
77,01,3
78,11,6
79,00,0
80,03,134
81,03,1
82,00,142
83,00,24
84,00,0
85,02,8
86,00,1
87,00,0
88,00,0
89,00,18
90,00,0
91,01,3
92,01,31
93,00,21
94,00,4
95,00,93
96,00,0
97,00,91
98,02,1
99,00,0
100,00,0
101,00,0
102,02,3
103,00,0
104,00,0
105,00,0
106,00,33
107,00,0
108,02,2
109,00,0
110,00,0
111,02,2
112,00,177
113,00,0
114,00,0
115,00,0
116,12,62
117,04,1
118,00,0
119,11,7
120,04,1
121,03,2
122,00,0
123,00,0
124,09,1
125,00,0
126,00,4
127,00,24
128,01,1
129,04,152
130,00,40
131,11,2
132,10,1
133,00,3
134,00,22
135,07,2
136,12,6
137,00,0
138,10,2
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,01,59
146,00,19
147,12,5
148,00,0
149,05,2
150,00,4
151,00,0
152,11,29
153,10,6
154,00,0
155,09,2
156,07,1
157,01,5
158,00,0
159,12,14
160,01,3
161,00,0
162,00,0
163,00,0
164,00,0
165,05,1
166,12,93
167,00,7
168,00,21
169,00,13
170,00,0
171,03,1
172,00,0
173,02,26
174,02,6
175,00,0
176,00,0
177,03,10
178,03,2
179,00,44
180,08,1
181,00,157
182,12,8
183,10,3
184,09,2
185,12,4
186,00,0
187,00,0
188,00,23
189,00,41
190,00,9
191,01,1
192,11,2
193,09,6
194,12,7
195,00,12
196,12,23
197,05,4
198,00,8
199,00,0
200,12,2
201,05,1
202,07,2
203,00,0
204,00,0
205,01,1
206,00,0
207,03,1
208,07,4
209,00,0
210,01,11
211,00,0
212,00,6
213,11,4
214,00,0
215,04,1
216,01,3
217,02,11
218,00,0
219,07,1
220,00,8
221,00,0
222,00,0
223,00,77
224,00,0
225,00,47
226,00,48
227,00,2
228,01,26
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,10,8
236,12,6
237,00,0
238,00,0
239,00,0
240,06,1
241,00,9
242,02,8
243,08,23
244,00,62
245,00,0
246,00,0
247,00,26
248,10,8
249,00,0
250,02,8
251,09,1
252,01,1
253,00,3
254,11,3
255,01,457
256,00,253
257,00,7
258,01,3
259,01,1
260,00,84
261,00,0
262,05,1
263,12,2
