p_id,ycount,gcount,hfcount,fcount,sum
1,3,0,0,36,39
2,0,0,0,0,0
3,1,14,0,453,468
4,225,0,0,1434,1659
5,0,1,0,50,51
6,1,0,0,104,105
7,236,309,0,2332,2877
8,2,0,0,15,17
9,0,3,0,227,230
10,43,13,0,735,791
11,3,7,0,258,268
12,28,0,0,28,56
13,1173,0,0,1377,2550
14,11,33,0,1149,1193
15,2,3,0,173,178
16,3,9,0,461,473
17,16,53,0,1844,1913
18,1,14,0,937,952
19,2,3,0,176,181
20,0,10,0,566,576
21,4,16,0,676,696
22,5,17,0,710,732
23,0,0,0,192,192
24,362,39,0,464,865
25,106,135,0,1291,1532
26,3,26,0,1050,1079
27,0,0,0,9,9
28,15,10,0,513,538
29,1,9,0,437,447
30,0,0,0,4,4
31,1,2,0,99,102
32,7,15,0,541,563
33,164,247,0,1196,1607
34,2,2,0,173,177
35,8,38,0,1443,1489
36,15,38,0,1812,1865
37,21,38,0,2403,2462
38,1,7,0,223,231
39,9,51,0,2227,2287
40,90,49,0,584,723
41,452,468,0,1514,2434
42,193,358,0,2193,2744
43,1338,71,0,783,2192
44,0,0,0,49,49
45,195,0,0,552,747
46,0,0,0,30,30
47,4,16,0,716,736
48,3865,1,0,3817,7683
49,28,87,0,1505,1620
50,1106,0,0,1543,2649
51,9,37,0,688,734
52,104,104,0,275,483
53,2,4,0,321,327
54,10,7,0,185,202
55,3,48,0,533,584
56,16,20,0,833,869
57,1,1,0,35,37
58,0,0,0,59,59
59,0,0,0,42,42
60,2,8,0,490,500
61,20,106,0,3525,3651
62,4,30,0,970,1004
63,1,7,0,702,710
64,0,2,0,153,155
65,171,135,0,1127,1433
66,47,182,0,961,1190
67,3,3,0,394,400
68,2539,0,0,2562,5101
69,8,34,0,1288,1330
70,19,11,0,613,643
71,6,30,0,1109,1145
72,8,29,0,1545,1582
73,0,1,0,280,281
74,496,701,0,1799,2996
75,842,602,0,1716,3160
76,10,52,0,2276,2338
77,6,15,0,683,704
78,1,18,0,831,850
79,2406,0,0,3834,6240
80,42,67,0,1762,1871
81,3,11,0,608,622
82,45,259,0,1415,1719
83,27,33,0,459,519
84,0,1,0,70,71
85,6,17,0,691,714
86,0,3,0,310,313
87,918,0,0,1603,2521
88,401,0,0,457,858
89,19,40,0,1897,1956
90,1982,1,0,1991,3974
91,7,26,0,1387,1420
92,8,65,0,1114,1187
93,7,18,0,97,122
94,3,8,0,350,361
95,26,210,0,1258,1494
96,0,1,0,58,59
97,75,161,0,1476,1712
98,4,4,0,285,293
99,0,0,0,7,7
100,3093,0,0,1800,4893
101,3,3,0,157,163
102,2,7,0,573,582
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,13,10,0,420,443
107,2796,0,0,2573,5369
108,1,14,0,352,367
109,0,0,0,100,100
110,0,0,0,2,2
111,0,1,0,16,17
112,36,50,0,1898,1984
113,1746,2,0,1532,3280
114,1008,1,0,1270,2279
115,0,0,0,209,209
116,149,174,0,1187,1510
117,0,2,0,253,255
118,1,0,0,131,132
119,3,10,0,857,870
120,2,0,0,111,113
121,4,11,0,428,443
122,2,7,0,263,272
123,5,23,0,569,597
124,2,5,0,287,294
125,657,0,0,962,1619
126,1,8,0,563,572
127,10,29,0,680,719
128,0,2,0,53,55
129,88,235,0,1870,2193
130,12,119,0,1096,1227
131,2,3,0,311,316
132,2195,1,0,3377,5573
133,4,8,0,566,578
134,8,61,0,516,585
135,6,16,0,436,458
136,3,19,0,557,579
137,1504,1,0,2017,3522
138,2482,0,0,2467,4949
139,1,8,0,330,339
140,2484,0,0,2033,4517
141,2897,0,0,2184,5081
142,2810,0,0,1928,4738
143,1372,0,0,1970,3342
144,755,0,0,1536,2291
145,71,157,0,1284,1512
146,132,40,0,617,789
147,2,5,0,550,557
148,1245,0,0,2664,3909
149,4,15,0,578,597
150,1,8,0,356,365
151,1062,0,0,1081,2143
152,105,94,0,647,846
153,2,4,0,135,141
154,0,1,0,25,26
155,1,18,0,692,711
156,1,0,0,220,221
157,4,4,0,637,645
158,1097,0,0,1636,2733
159,8,29,0,893,930
160,3,5,0,494,502
161,4109,0,0,2801,6910
162,4103,0,0,1950,6053
163,2562,0,0,1698,4260
164,2734,0,0,2556,5290
165,1,23,0,779,803
166,532,310,0,1015,1857
167,3,19,0,909,931
168,24,39,0,1121,1184
169,1,17,0,993,1011
170,4209,1,0,2657,6867
171,3,2,0,430,435
172,0,0,0,75,75
173,6,12,0,608,626
174,1,24,0,797,822
175,0,4,0,211,215
176,0,0,0,44,44
177,4,32,0,1078,1114
178,0,11,0,283,294
179,83,62,0,831,976
180,3,4,0,302,309
181,95,157,0,2165,2417
182,9,35,0,584,628
183,2,5,0,212,219
184,0,1,0,37,38
185,1,20,0,601,622
186,4889,0,0,1591,6480
187,0,0,0,98,98
188,18,52,0,1839,1909
189,25,19,0,794,838
190,3,7,0,195,205
191,2,15,0,558,575
192,3,15,0,314,332
193,77,23,0,331,431
194,3,0,0,15,18
195,7,8,0,446,461
196,10,45,0,505,560
197,8,15,0,849,872
198,2,8,0,1313,1323
199,0,0,0,1,1
200,2,6,0,371,379
201,0,0,0,95,95
202,1,0,0,148,149
203,2,3,0,396,401
204,0,0,0,36,36
205,5,25,0,872,902
206,1,0,0,351,352
207,2,0,0,2,4
208,0,16,0,611,627
209,186,0,0,459,645
210,1,46,0,666,713
211,596,0,0,1205,1801
212,4,19,0,534,557
213,9,36,0,1024,1069
214,0,0,0,127,127
215,11,9,0,666,686
216,14,12,0,1255,1281
217,7,3,0,342,352
218,6,16,0,439,461
219,11,8,0,448,467
220,7,25,0,692,724
221,1,1,0,279,281
222,2,16,0,370,388
223,76,136,0,1292,1504
224,391,0,0,973,1364
225,15,36,0,2178,2229
226,255,63,0,1319,1637
227,3,12,0,577,592
228,10,15,0,863,888
229,2441,0,0,2100,4541
230,3372,1,0,2656,6029
231,1935,0,0,2940,4875
232,133,1,0,1501,1635
233,1636,0,0,1949,3585
234,3013,0,0,2702,5715
235,3,24,0,1124,1151
236,4603,24,0,2046,6673
237,4655,0,0,2047,6702
238,2189,0,0,2290,4479
239,2622,0,0,2026,4648
240,0,0,0,190,190
241,2,12,0,821,835
242,4,35,0,773,812
243,14,70,0,1331,1415
244,126,229,0,1807,2162
245,1,1,0,148,150
246,1629,0,0,2605,4234
247,15,30,0,979,1024
248,3,15,0,537,555
249,2024,0,0,2476,4500
250,3,16,0,453,472
251,0,0,0,128,128
252,3,2,0,292,297
253,2,0,0,33,35
254,4,26,0,969,999
255,72,124,0,2074,2270
256,72,140,0,1933,2145
257,7,5,0,366,378
258,1,16,0,689,706
259,2,9,0,626,637
260,93,142,0,852,1087
261,537,0,0,723,1260
