p_id,p_hour,gcount
1,00,0
2,00,0
3,03,1
4,00,0
5,00,0
6,00,0
7,09,86
8,04,1
9,00,0
10,07,2
11,00,0
12,00,0
13,00,0
14,07,3
15,00,0
16,07,1
17,08,29
18,08,7
19,00,0
20,11,6
21,00,0
22,00,1
23,00,0
24,08,16
25,10,42
26,01,3
27,00,0
28,11,5
29,11,3
30,00,0
31,08,2
32,08,2
33,09,67
34,09,4
35,07,3
36,00,17
37,00,22
38,00,0
39,00,2
40,09,31
41,09,139
42,09,118
43,11,27
44,00,0
45,00,0
46,00,0
47,07,10
48,00,0
49,08,67
50,00,0
51,12,1
52,10,28
53,08,1
54,08,7
55,08,5
56,08,14
57,00,0
58,00,0
59,07,1
60,08,5
61,08,38
62,08,14
63,00,1
64,00,0
65,11,46
66,08,64
67,00,0
68,00,0
69,12,15
70,09,7
71,12,3
72,05,3
73,07,1
74,08,167
75,10,145
76,09,3
77,00,1
78,10,6
79,00,0
80,00,54
81,04,1
82,00,76
83,00,16
84,00,0
85,07,6
86,00,0
87,00,0
88,00,0
89,08,10
90,00,0
91,07,4
92,00,20
93,01,1
94,07,5
95,09,42
96,11,1
97,08,62
98,00,1
99,00,0
100,00,0
101,05,1
102,09,1
103,00,0
104,00,0
105,00,0
106,11,11
107,00,0
108,00,0
109,00,0
110,00,0
111,00,0
112,00,58
113,00,0
114,00,0
115,00,0
116,08,72
117,10,1
118,00,0
119,07,5
120,11,2
121,12,4
122,07,2
123,02,1
124,07,1
125,00,0
126,07,6
127,10,15
128,11,2
129,02,70
130,09,22
131,08,2
132,10,1
133,08,3
134,11,16
135,08,2
136,08,7
137,00,0
138,11,2
139,08,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,39
146,11,13
147,07,5
148,00,0
149,00,1
150,08,1
151,00,0
152,08,38
153,12,5
154,00,0
155,01,1
156,00,0
157,00,2
158,00,0
159,11,17
160,05,1
161,00,0
162,00,0
163,00,0
164,00,0
165,06,1
166,09,122
167,07,11
168,07,11
169,08,12
170,00,0
171,05,1
172,00,0
173,04,16
174,07,4
175,08,1
176,00,0
177,07,7
178,00,0
179,11,18
180,00,0
181,08,80
182,08,19
183,08,3
184,08,2
185,11,4
186,00,0
187,00,0
188,08,20
189,09,12
190,00,2
191,12,1
192,10,3
193,08,10
194,12,1
195,00,5
196,09,16
197,07,3
198,00,4
199,00,0
200,08,2
201,00,0
202,07,3
203,00,0
204,00,0
205,03,1
206,00,0
207,00,0
208,12,3
209,00,0
210,08,14
211,00,0
212,08,10
213,08,7
214,00,0
215,02,1
216,00,3
217,00,2
218,02,1
219,00,0
220,08,7
221,00,0
222,08,2
223,09,49
224,00,0
225,07,23
226,08,48
227,07,2
228,08,7
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,09,7
236,09,17
237,00,0
238,00,0
239,00,0
240,00,0
241,08,9
242,08,9
243,07,29
244,08,66
245,07,1
246,00,0
247,08,27
248,08,5
249,00,0
250,09,5
251,00,0
252,00,0
253,00,0
254,06,2
255,00,124
256,00,62
257,07,6
258,08,1
259,00,0
260,12,36
261,00,0
262,09,2
263,09,6
