p_id,p_hour,fcount
1,12,5
2,04,1
3,12,62
4,01,263
5,10,12
6,08,19
7,00,427
8,08,7
9,12,37
10,11,93
11,09,43
12,11,14
13,12,202
14,10,169
15,12,36
16,01,96
17,00,375
18,00,131
19,09,29
20,12,91
21,09,87
22,12,110
23,09,38
24,11,78
25,11,241
26,09,48
27,02,3
28,09,73
29,12,50
30,00,4
31,09,19
32,09,87
33,12,218
34,00,192
35,10,191
36,00,559
37,00,616
38,09,33
39,09,242
40,00,153
41,00,303
42,10,310
43,12,180
44,00,16
45,00,155
46,00,13
47,09,108
48,00,787
49,00,338
50,00,244
51,11,98
52,11,69
53,09,43
54,10,37
55,10,67
56,08,112
57,01,6
58,00,12
59,12,7
60,12,83
61,00,603
62,11,145
63,11,104
64,12,25
65,12,265
66,12,193
67,12,71
68,00,517
69,09,194
70,09,91
71,09,172
72,08,171
73,11,33
74,11,301
75,12,226
76,12,304
77,11,81
78,00,124
79,00,1245
80,03,926
81,10,91
82,11,209
83,00,78
84,01,28
85,11,145
86,10,35
87,00,314
88,00,74
89,12,278
90,00,342
91,12,144
92,01,165
93,00,32
94,12,61
95,01,185
96,10,11
97,00,260
98,12,35
99,11,4
100,00,280
101,09,21
102,11,76
103,00,0
104,00,0
105,00,0
106,00,182
107,00,435
108,09,52
109,11,20
110,12,1
111,01,4
112,00,550
113,00,325
114,00,543
115,11,20
116,11,329
117,09,37
118,12,27
119,09,114
120,00,20
121,12,74
122,09,37
123,12,60
124,12,41
125,00,146
126,00,74
127,01,185
128,00,10
129,09,231
130,12,144
131,12,62
132,00,659
133,09,67
134,12,67
135,08,55
136,00,80
137,12,320
138,10,460
139,10,42
140,12,218
141,12,255
142,12,286
143,12,227
144,01,448
145,12,389
146,12,146
147,08,73
148,01,1256
149,12,49
150,01,51
151,10,165
152,11,121
153,00,25
154,10,9
155,12,88
156,12,28
157,00,111
158,01,360
159,09,115
160,10,70
161,00,420
162,12,322
163,00,303
164,00,582
165,11,60
166,11,201
167,10,117
168,09,148
169,11,190
170,00,398
171,00,68
172,00,17
173,11,79
174,00,97
175,12,33
176,09,12
177,00,139
178,12,17
179,09,149
180,01,44
181,12,431
182,08,82
183,11,37
184,01,16
185,09,95
186,00,259
187,07,22
188,12,289
189,00,217
190,12,56
191,09,84
192,10,41
193,12,50
194,12,15
195,10,89
196,12,85
197,11,114
198,00,215
199,01,1
200,12,68
201,11,14
202,11,34
203,11,49
204,00,11
205,08,106
206,12,58
207,11,3
208,00,107
209,00,114
210,12,90
211,00,258
212,12,69
213,12,132
214,12,24
215,09,77
216,12,135
217,00,45
218,12,59
219,09,52
220,00,111
221,08,33
222,12,49
223,12,229
224,11,129
225,00,354
226,12,293
227,10,64
228,11,129
229,00,260
230,00,485
231,12,406
232,00,230
233,12,312
234,00,553
235,09,150
236,12,291
237,12,262
238,11,268
239,12,255
240,01,48
241,10,129
242,00,92
243,11,209
244,11,299
245,00,31
246,12,404
247,12,176
248,00,66
249,00,657
250,08,57
251,00,18
252,12,45
253,00,15
254,10,123
255,00,861
256,00,624
257,11,63
258,09,104
259,11,82
260,11,150
261,12,159
262,12,222
263,12,273
