p_id,p_hour,fcount
1,10,8
2,00,0
3,08,69
4,08,286
5,09,13
6,11,12
7,08,285
8,08,7
9,10,32
10,08,120
11,08,58
12,12,19
13,08,242
14,08,204
15,10,38
16,08,68
17,08,247
18,08,169
19,08,31
20,08,79
21,08,125
22,08,152
23,10,39
24,10,76
25,08,173
26,10,199
27,12,2
28,08,105
29,08,72
30,07,1
31,08,20
32,09,83
33,09,181
34,10,26
35,08,248
36,09,255
37,07,282
38,08,39
39,08,348
40,08,89
41,07,210
42,09,288
43,11,109
44,10,8
45,09,74
46,00,3
47,08,133
48,09,481
49,09,266
50,08,268
51,08,86
52,10,47
53,09,49
54,08,44
55,08,86
56,08,147
57,07,6
58,08,10
59,08,12
60,08,89
61,08,471
62,08,154
63,07,138
64,08,25
65,09,150
66,09,128
67,08,85
68,09,415
69,08,205
70,08,108
71,08,188
72,08,280
73,09,49
74,08,276
75,08,216
76,08,377
77,08,124
78,08,137
79,08,542
80,00,349
81,08,127
82,09,168
83,08,80
84,07,10
85,08,107
86,08,40
87,08,186
88,12,78
89,08,281
90,08,280
91,08,230
92,12,127
93,11,12
94,08,68
95,08,167
96,12,9
97,09,203
98,08,38
99,06,1
100,00,248
101,08,36
102,08,103
103,00,0
104,00,0
105,00,0
106,00,66
107,08,449
108,08,84
109,08,17
110,12,1
111,07,3
112,08,342
113,08,183
114,00,244
115,08,24
116,08,166
117,08,32
118,12,21
119,08,134
120,07,24
121,08,95
122,08,46
123,09,138
124,08,47
125,09,127
126,08,81
127,09,89
128,10,12
129,08,268
130,12,140
131,08,55
132,00,591
133,09,90
134,12,65
135,10,85
136,08,104
137,08,410
138,10,365
139,08,51
140,08,401
141,08,427
142,08,318
143,08,371
144,09,204
145,08,167
146,12,65
147,08,91
148,00,378
149,09,103
150,12,73
151,08,199
152,00,119
153,09,21
154,12,5
155,08,127
156,07,36
157,08,118
158,09,277
159,08,150
160,07,84
161,00,448
162,11,291
163,12,226
164,12,283
165,10,130
166,00,198
167,08,199
168,08,158
169,08,172
170,08,491
171,08,73
172,10,16
173,08,80
174,08,139
175,08,46
176,11,10
177,07,179
178,08,62
179,08,137
180,07,48
181,08,317
182,08,103
183,08,39
184,00,6
185,08,96
186,09,225
187,08,23
188,08,286
189,08,106
190,12,24
191,08,124
192,10,52
193,07,41
194,10,4
195,11,59
196,09,70
197,08,159
198,08,198
199,11,1
200,08,71
201,07,9
202,07,21
203,08,46
204,08,10
205,08,142
206,08,84
207,08,3
208,08,102
209,08,65
210,08,141
211,10,140
212,08,90
213,08,161
214,09,20
215,07,121
216,08,203
217,10,52
218,08,78
219,08,78
220,08,129
221,07,42
222,08,86
223,08,183
224,08,215
225,08,311
226,08,225
227,08,80
228,08,124
229,08,322
230,00,394
231,08,387
232,09,286
233,08,355
234,08,307
235,08,182
236,08,348
237,10,315
238,00,382
239,08,360
240,08,36
241,08,138
242,10,106
243,08,220
244,08,250
245,08,25
246,09,449
247,09,114
248,08,79
249,09,413
250,08,86
251,08,23
252,12,51
253,01,7
254,08,166
255,09,484
256,00,298
257,08,71
258,08,120
259,08,92
260,08,112
261,08,128
262,08,396
263,08,360
