p_id,p_hour,fcount
1,12,6
2,11,2
3,12,59
4,00,207
5,09,17
6,00,15
7,00,443
8,02,4
9,10,33
10,11,84
11,11,29
12,12,13
13,12,146
14,12,154
15,00,25
16,03,96
17,00,350
18,00,142
19,11,24
20,01,78
21,08,88
22,12,90
23,12,35
24,11,80
25,00,234
26,08,48
27,02,13
28,12,56
29,12,42
30,00,3
31,11,20
32,00,79
33,12,156
34,12,14
35,12,196
36,02,507
37,01,514
38,12,30
39,00,258
40,00,130
41,00,289
42,00,366
43,12,150
44,00,12
45,00,134
46,01,15
47,11,81
48,00,675
49,00,309
50,00,242
51,11,86
52,00,44
53,00,42
54,00,27
55,00,173
56,12,109
57,00,10
58,09,10
59,10,9
60,00,69
61,00,680
62,00,138
63,09,104
64,12,20
65,00,195
66,00,157
67,10,52
68,00,398
69,00,188
70,12,79
71,00,157
72,00,218
73,10,47
74,00,835
75,00,259
76,00,313
77,00,112
78,09,117
79,00,1030
80,00,453
81,12,84
82,11,210
83,11,74
84,02,30
85,00,128
86,10,34
87,12,232
88,00,74
89,00,299
90,00,267
91,00,169
92,01,200
93,00,381
94,11,50
95,00,159
96,09,10
97,00,373
98,00,31
99,00,2
100,00,292
101,10,22
102,12,68
103,00,0
104,00,0
105,00,0
106,01,99
107,00,345
108,10,44
109,03,14
110,00,1
111,07,3
112,00,387
113,00,235
114,00,416
115,09,20
116,00,178
117,09,35
118,11,25
119,00,108
120,11,13
121,12,66
122,09,35
123,12,39
124,12,32
125,00,112
126,11,70
127,00,188
128,08,8
129,12,220
130,00,183
131,09,40
132,00,686
133,10,61
134,12,65
135,10,52
136,00,82
137,00,284
138,00,470
139,10,38
140,12,200
141,12,211
142,12,206
143,11,161
144,00,340
145,00,333
146,12,136
147,00,78
148,01,1002
149,12,54
150,00,61
151,11,137
152,00,111
153,00,17
154,00,5
155,12,89
156,12,33
157,04,99
158,01,288
159,09,115
160,00,61
161,00,323
162,12,254
163,12,234
164,00,503
165,10,58
166,12,192
167,00,116
168,00,243
169,00,137
170,00,313
171,11,69
172,11,15
173,01,72
174,00,113
175,09,27
176,12,8
177,00,195
178,00,16
179,00,166
180,00,51
181,00,615
182,12,72
183,11,34
184,00,14
185,12,92
186,12,297
187,08,18
188,00,302
189,00,226
190,03,85
191,00,67
192,10,47
193,12,63
194,01,8
195,12,76
196,10,80
197,04,124
198,12,224
199,00,1
200,12,47
201,11,33
202,11,36
203,12,50
204,00,7
205,11,100
206,10,51
207,11,3
208,00,87
209,00,91
210,00,95
211,00,201
212,00,64
213,11,106
214,08,17
215,12,91
216,12,148
217,10,52
218,09,53
219,12,57
220,00,108
221,12,28
222,09,37
223,00,471
224,12,121
225,00,385
226,11,215
227,12,75
228,04,190
229,12,238
230,00,472
231,00,349
232,11,169
233,00,351
234,00,446
235,00,143
236,12,195
237,12,227
238,12,193
239,12,203
240,00,37
241,00,99
242,12,96
243,00,210
244,00,238
245,01,26
246,12,320
247,00,258
248,09,63
249,00,474
250,00,64
251,00,17
252,11,43
253,00,16
254,09,121
255,00,629
256,00,491
257,11,40
258,09,98
259,11,82
260,12,144
261,12,182
262,12,159
263,00,217
