p_id,p_hour,gcount
1,00,0
2,00,0
3,12,1
4,00,0
5,00,0
6,09,1
7,10,95
8,10,2
9,12,1
10,08,2
11,00,0
12,00,0
13,00,0
14,07,1
15,08,1
16,07,2
17,08,40
18,08,8
19,09,1
20,08,10
21,00,0
22,01,1
23,00,0
24,09,14
25,11,45
26,05,2
27,00,0
28,11,5
29,12,3
30,00,0
31,10,1
32,02,1
33,09,78
34,08,4
35,07,4
36,00,13
37,00,22
38,00,0
39,10,3
40,09,33
41,08,181
42,08,122
43,11,37
44,00,0
45,00,0
46,00,0
47,07,12
48,00,0
49,08,55
50,00,0
51,02,1
52,09,32
53,01,1
54,08,5
55,00,6
56,09,9
57,00,0
58,00,0
59,00,0
60,11,6
61,07,38
62,07,10
63,00,1
64,00,0
65,09,42
66,08,70
67,00,0
68,00,0
69,09,17
70,08,9
71,07,2
72,10,2
73,10,2
74,08,167
75,08,169
76,08,3
77,00,1
78,08,8
79,00,0
80,00,31
81,07,3
82,01,73
83,02,15
84,00,0
85,08,8
86,00,0
87,00,0
88,00,0
89,07,11
90,00,0
91,00,1
92,00,21
93,00,2
94,08,6
95,00,44
96,08,1
97,09,62
98,00,0
99,00,0
100,00,0
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,09,13
107,00,0
108,01,1
109,00,0
110,00,0
111,00,0
112,00,45
113,00,0
114,00,0
115,00,0
116,08,65
117,00,0
118,00,0
119,08,6
120,00,2
121,10,6
122,07,1
123,04,2
124,06,1
125,00,0
126,08,7
127,08,15
128,11,3
129,04,86
130,08,27
131,02,1
132,00,2
133,09,5
134,00,23
135,09,6
136,08,6
137,00,0
138,10,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,10,51
146,10,16
147,08,6
148,00,0
149,00,1
150,08,1
151,00,0
152,10,41
153,07,3
154,00,0
155,03,1
156,07,1
157,01,1
158,00,0
159,12,21
160,04,1
161,00,0
162,00,0
163,00,0
164,00,0
165,06,3
166,09,111
167,08,17
168,08,20
169,08,11
170,00,0
171,10,1
172,00,0
173,09,12
174,10,11
175,09,1
176,00,0
177,10,5
178,09,1
179,08,20
180,00,0
181,08,66
182,07,15
183,08,3
184,10,2
185,12,8
186,00,0
187,00,0
188,08,28
189,09,19
190,08,2
191,08,1
192,10,3
193,09,8
194,04,1
195,09,9
196,12,15
197,07,3
198,02,1
199,00,0
200,07,1
201,00,0
202,07,2
203,00,0
204,00,0
205,00,0
206,01,1
207,12,1
208,12,3
209,00,0
210,07,19
211,00,0
212,00,5
213,10,4
214,00,0
215,08,2
216,04,2
217,10,5
218,00,0
219,09,1
220,08,11
221,03,1
222,03,1
223,08,40
224,00,0
225,08,24
226,10,33
227,10,1
228,08,5
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,7
236,09,11
237,00,0
238,00,0
239,00,0
240,12,1
241,08,9
242,08,10
243,08,31
244,08,72
245,00,0
246,00,0
247,08,25
248,08,5
249,00,0
250,12,7
251,00,0
252,00,0
253,00,1
254,10,3
255,00,112
256,00,62
257,08,5
258,08,3
259,07,1
260,10,41
261,00,0
262,11,1
263,08,8
