p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,08,82
5,00,0
6,00,0
7,07,69
8,07,3
9,00,0
10,07,3
11,10,1
12,12,18
13,08,444
14,04,1
15,00,0
16,00,0
17,00,24
18,01,1
19,00,1
20,01,1
21,00,0
22,08,1
23,00,0
24,07,114
25,08,32
26,01,1
27,00,0
28,11,3
29,01,1
30,00,0
31,01,1
32,12,1
33,07,84
34,08,4
35,00,1
36,00,22
37,00,27
38,01,1
39,02,1
40,08,59
41,07,135
42,07,93
43,09,390
44,00,0
45,12,56
46,00,0
47,00,0
48,08,744
49,00,16
50,09,324
51,05,1
52,08,58
53,10,1
54,07,9
55,01,2
56,08,2
57,00,0
58,00,0
59,00,0
60,12,1
61,00,18
62,01,2
63,07,1
64,00,0
65,07,45
66,07,25
67,06,1
68,09,645
69,05,2
70,08,8
71,08,2
72,01,1
73,00,0
74,07,169
75,07,210
76,07,2
77,00,0
78,02,1
79,00,457
80,00,59
81,00,0
82,01,24
83,07,8
84,00,0
85,10,2
86,01,1
87,08,197
88,12,84
89,06,6
90,09,457
91,00,1
92,07,2
93,00,1
94,00,1
95,07,12
96,06,1
97,08,29
98,05,1
99,00,0
100,09,537
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,00,10
107,08,667
108,01,1
109,00,0
110,00,0
111,00,0
112,00,26
113,09,484
114,08,203
115,00,0
116,08,51
117,00,0
118,00,0
119,00,2
120,00,0
121,05,1
122,00,0
123,07,1
124,00,0
125,12,170
126,00,1
127,07,5
128,04,1
129,05,25
130,00,1
131,07,1
132,06,311
133,07,6
134,07,4
135,10,3
136,10,1
137,08,408
138,10,712
139,00,0
140,08,788
141,08,752
142,08,596
143,07,301
144,09,174
145,08,30
146,08,21
147,00,0
148,00,259
149,02,1
150,11,1
151,07,266
152,08,30
153,00,0
154,00,0
155,00,0
156,00,0
157,02,2
158,09,327
159,00,2
160,00,0
161,12,932
162,12,787
163,12,667
164,12,546
165,01,1
166,08,173
167,00,1
168,08,6
169,04,2
170,08,1016
171,00,0
172,00,0
173,01,1
174,06,2
175,00,0
176,00,0
177,08,1
178,09,2
179,08,23
180,00,0
181,07,30
182,06,2
183,00,0
184,00,0
185,02,1
186,07,995
187,00,0
188,07,7
189,09,10
190,00,3
191,05,1
192,01,2
193,07,19
194,07,2
195,09,3
196,07,7
197,05,1
198,00,2
199,00,0
200,10,1
201,00,0
202,02,2
203,00,0
204,00,0
205,09,1
206,00,0
207,09,1
208,00,0
209,12,53
210,00,0
211,12,203
212,00,0
213,08,2
214,01,1
215,06,2
216,00,2
217,02,5
218,00,1
219,08,1
220,08,3
221,00,0
222,00,0
223,07,42
224,07,108
225,00,7
226,08,75
227,00,1
228,06,5
229,08,714
230,12,698
231,08,556
232,09,40
233,08,409
234,12,723
235,07,1
236,08,1187
237,08,1268
238,08,531
239,12,577
240,00,0
241,06,1
242,07,1
243,07,7
244,07,46
245,00,0
246,12,396
247,07,5
248,02,1
249,09,429
250,08,2
251,00,0
252,06,1
253,00,0
254,00,1
255,00,85
256,00,71
257,05,4
258,03,2
259,00,0
260,07,41
261,12,120
262,07,441
263,07,415
