p_id,p_hour,fcount
1,00,7
2,00,0
3,08,70
4,08,245
5,10,11
6,08,12
7,08,301
8,06,4
9,09,35
10,07,111
11,08,60
12,12,10
13,08,241
14,08,186
15,07,29
16,08,70
17,09,245
18,08,148
19,07,25
20,09,78
21,08,116
22,08,161
23,09,29
24,07,70
25,09,188
26,10,218
27,00,1
28,08,82
29,09,71
30,00,2
31,09,20
32,08,80
33,08,169
34,10,23
35,08,231
36,00,187
37,00,242
38,08,25
39,07,309
40,09,92
41,07,229
42,08,290
43,09,110
44,07,6
45,09,67
46,12,4
47,08,106
48,08,484
49,09,247
50,08,282
51,09,89
52,08,61
53,08,42
54,09,40
55,08,86
56,08,127
57,04,5
58,08,14
59,08,9
60,07,82
61,08,454
62,08,155
63,08,125
64,08,27
65,09,132
66,08,124
67,08,79
68,09,381
69,08,172
70,08,97
71,08,182
72,08,231
73,08,48
74,08,264
75,07,233
76,07,358
77,08,113
78,08,129
79,08,502
80,08,202
81,08,126
82,08,171
83,08,66
84,07,11
85,07,114
86,08,46
87,08,173
88,12,53
89,08,277
90,08,286
91,07,204
92,00,128
93,11,16
94,08,67
95,08,214
96,07,9
97,08,193
98,08,36
99,11,2
100,11,174
101,08,29
102,08,101
103,00,0
104,00,0
105,00,0
106,08,59
107,08,424
108,08,73
109,00,14
110,00,0
111,08,6
112,08,313
113,09,200
114,00,150
115,08,28
116,09,150
117,07,24
118,12,19
119,08,137
120,11,19
121,08,96
122,07,37
123,08,143
124,08,50
125,12,95
126,08,70
127,00,110
128,09,8
129,08,261
130,08,162
131,08,65
132,00,633
133,08,99
134,09,74
135,08,90
136,08,90
137,08,376
138,10,752
139,08,47
140,08,440
141,08,456
142,08,342
143,08,487
144,09,179
145,08,181
146,08,69
147,08,75
148,09,227
149,08,118
150,12,64
151,07,204
152,09,73
153,08,16
154,07,3
155,08,117
156,08,43
157,08,119
158,08,275
159,07,137
160,07,85
161,12,304
162,12,223
163,12,186
164,11,208
165,08,158
166,12,175
167,08,162
168,08,181
169,08,165
170,08,394
171,08,74
172,11,13
173,07,78
174,08,127
175,12,36
176,08,12
177,07,163
178,09,78
179,09,120
180,07,49
181,09,308
182,07,87
183,08,33
184,01,5
185,08,98
186,09,178
187,08,25
188,08,245
189,08,103
190,08,19
191,08,97
192,07,50
193,07,52
194,09,2
195,09,45
196,08,62
197,08,160
198,07,200
199,00,0
200,08,77
201,07,8
202,08,17
203,08,59
204,09,7
205,08,119
206,08,87
207,00,0
208,08,91
209,08,63
210,08,129
211,08,151
212,08,85
213,08,161
214,09,19
215,07,116
216,08,224
217,10,60
218,08,83
219,08,67
220,08,116
221,08,51
222,07,66
223,08,196
224,08,236
225,07,277
226,08,215
227,08,83
228,08,105
229,08,365
230,12,196
231,08,417
232,08,237
233,08,304
234,08,301
235,08,184
236,08,469
237,08,372
238,08,455
239,08,411
240,08,28
241,08,144
242,12,100
243,08,176
244,08,249
245,08,25
246,08,437
247,12,114
248,07,80
249,08,344
250,07,68
251,08,16
252,08,45
253,12,4
254,08,169
255,08,253
256,08,204
257,08,69
258,08,115
259,09,95
260,08,105
261,12,73
262,08,511
263,08,381
