p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,34,35
2,0,0,0,1,1
3,3,13,0,440,456
4,208,0,0,1281,1489
5,0,1,0,59,60
6,0,0,0,95,95
7,185,323,0,2070,2578
8,0,0,0,16,16
9,0,2,0,198,200
10,36,17,0,706,759
11,0,10,0,266,276
12,46,0,0,37,83
13,1087,0,0,1288,2375
14,2,25,0,1109,1136
15,1,3,0,165,169
16,2,9,0,400,411
17,9,52,0,1815,1876
18,2,24,0,916,942
19,1,7,0,161,169
20,0,6,0,549,555
21,1,14,0,687,702
22,3,16,0,749,768
23,0,0,0,160,160
24,319,35,0,421,775
25,86,117,0,1135,1338
26,6,29,0,1055,1090
27,0,0,0,8,8
28,13,17,0,452,482
29,4,14,0,418,436
30,0,0,0,7,7
31,1,0,0,112,113
32,3,14,0,509,526
33,151,263,0,1106,1520
34,1,0,0,150,151
35,5,43,0,1316,1364
36,8,11,0,1446,1465
37,19,27,0,2160,2206
38,1,2,0,188,191
39,5,45,0,1990,2040
40,98,53,0,523,674
41,384,422,0,1442,2248
42,168,299,0,2017,2484
43,1399,78,0,730,2207
44,0,0,0,41,41
45,215,0,0,499,714
46,0,0,0,32,32
47,4,21,0,700,725
48,3372,0,0,3493,6865
49,17,86,0,1428,1531
50,972,0,0,1472,2444
51,5,35,0,654,694
52,93,79,0,248,420
53,2,0,0,352,354
54,5,6,0,150,161
55,4,30,0,586,620
56,7,25,0,771,803
57,1,2,0,40,43
58,0,0,0,56,56
59,0,0,0,37,37
60,0,4,0,490,494
61,17,87,0,3208,3312
62,5,28,0,944,977
63,1,6,0,690,697
64,0,3,0,134,137
65,126,100,0,986,1212
66,52,140,0,857,1049
67,1,7,0,421,429
68,2109,0,0,2273,4382
69,9,44,0,1312,1365
70,26,7,0,611,644
71,9,33,0,1142,1184
72,4,29,0,1400,1433
73,0,4,0,260,264
74,384,683,0,1631,2698
75,819,568,0,1560,2947
76,14,57,0,2237,2308
77,1,13,0,663,677
78,8,12,0,867,887
79,1982,0,0,3273,5255
80,38,44,0,1632,1714
81,3,16,0,650,669
82,30,264,0,1298,1592
83,11,30,0,470,511
84,0,0,0,57,57
85,7,16,0,624,647
86,0,5,0,268,273
87,738,0,0,1334,2072
88,360,0,0,423,783
89,17,48,0,1810,1875
90,1667,1,0,1686,3354
91,7,30,0,1290,1327
92,3,43,0,1023,1069
93,10,8,0,94,112
94,1,5,0,408,414
95,20,174,0,1121,1315
96,1,0,0,45,46
97,73,150,0,1363,1586
98,1,2,0,230,233
99,0,0,0,5,5
100,2873,2,0,1531,4406
101,2,6,0,152,160
102,2,4,0,532,538
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,9,14,0,327,350
107,2577,0,0,2430,5007
108,1,17,0,289,307
109,0,0,0,87,87
110,0,0,0,0,0
111,0,0,0,23,23
112,21,33,0,1683,1737
113,1526,0,0,1487,3013
114,862,0,0,1154,2016
115,0,0,0,183,183
116,119,159,0,1101,1379
117,0,4,0,220,224
118,0,0,0,130,130
119,1,12,0,831,844
120,0,2,0,99,101
121,1,11,0,451,463
122,1,8,0,283,292
123,0,29,0,612,641
124,1,7,0,255,263
125,531,1,0,794,1326
126,1,9,0,516,526
127,9,27,0,652,688
128,0,1,0,58,59
129,64,195,0,1707,1966
130,10,104,0,1088,1202
131,5,4,0,295,304
132,2287,0,0,3653,5940
133,4,10,0,543,557
134,8,58,0,462,528
135,4,14,0,466,484
136,2,20,0,583,605
137,1392,1,0,1961,3354
138,2977,2,0,2828,5807
139,1,8,0,334,343
140,2449,0,0,2018,4467
141,2648,0,0,2093,4741
142,2670,0,0,1845,4515
143,1289,0,0,1884,3173
144,588,0,0,1432,2020
145,63,135,0,1247,1445
146,99,35,0,508,642
147,2,5,0,523,530
148,673,0,0,1868,2541
149,3,20,0,564,587
150,2,9,0,298,309
151,957,0,0,1039,1996
152,83,78,0,570,731
153,3,2,0,136,141
154,0,0,0,21,21
155,3,23,0,670,696
156,2,1,0,193,196
157,3,9,0,585,597
158,771,0,0,1333,2104
159,11,32,0,820,863
160,3,6,0,450,459
161,3762,2,0,2469,6233
162,3859,0,0,1711,5570
163,2273,0,0,1531,3804
164,2303,0,0,2079,4382
165,4,21,0,765,790
166,462,275,0,965,1702
167,5,17,0,913,935
168,19,38,0,1061,1118
169,2,23,0,1006,1031
170,3924,0,0,2456,6380
171,1,4,0,435,440
172,0,0,0,60,60
173,6,13,0,586,605
174,4,24,0,801,829
175,0,8,0,227,235
176,0,0,0,53,53
177,7,25,0,1070,1102
178,5,9,0,290,304
179,88,66,0,776,930
180,1,7,0,257,265
181,68,111,0,1830,2009
182,5,31,0,565,601
183,2,7,0,203,212
184,0,2,0,26,28
185,1,23,0,601,625
186,4605,1,0,1377,5983
187,0,0,0,123,123
188,12,40,0,1747,1799
189,14,19,0,686,719
190,1,7,0,147,155
191,3,17,0,566,586
192,2,12,0,357,371
193,66,27,0,305,398
194,1,0,0,18,19
195,1,7,0,391,399
196,8,53,0,446,507
197,6,13,0,766,785
198,6,12,0,1286,1304
199,0,0,0,1,1
200,3,10,0,341,354
201,1,0,0,65,66
202,4,1,0,148,153
203,0,5,0,355,360
204,0,0,0,28,28
205,2,20,0,797,819
206,0,1,0,327,328
207,0,0,0,6,6
208,6,10,0,607,623
209,148,0,0,435,583
210,2,38,0,700,740
211,471,0,0,1062,1533
212,2,16,0,537,555
213,9,39,0,1010,1058
214,0,0,0,126,126
215,12,9,0,654,675
216,15,10,0,1117,1142
217,6,9,0,332,347
218,7,15,0,406,428
219,8,5,0,401,414
220,3,26,0,748,777
221,0,0,0,274,274
222,1,17,0,366,384
223,48,103,0,1075,1226
224,346,0,0,1001,1347
225,13,40,0,2032,2085
226,240,67,0,1203,1510
227,3,13,0,557,573
228,9,15,0,868,892
229,2255,0,0,1865,4120
230,3029,2,0,2265,5296
231,1688,1,0,2540,4229
232,111,0,0,1452,1563
