p_id,p_hour,fcount
1,00,7
2,00,0
3,08,78
4,09,227
5,12,13
6,08,17
7,08,331
8,07,7
9,09,33
10,08,135
11,08,70
12,11,7
13,08,272
14,08,206
15,08,36
16,08,94
17,10,271
18,08,190
19,08,41
20,08,97
21,08,121
22,08,148
23,12,47
24,08,90
25,00,204
26,09,247
27,07,4
28,08,98
29,09,64
30,00,2
31,08,23
32,08,105
33,09,207
34,09,25
35,07,240
36,10,264
37,08,281
38,07,42
39,08,372
40,08,114
41,07,226
42,07,347
43,12,163
44,08,9
45,12,85
46,00,9
47,08,124
48,09,607
49,09,248
50,08,354
51,08,102
52,08,64
53,07,62
54,09,42
55,08,81
56,08,126
57,00,12
58,07,6
59,08,6
60,08,88
61,08,484
62,08,153
63,08,140
64,11,24
65,09,164
66,09,165
67,08,93
68,09,499
69,08,219
70,08,93
71,07,179
72,08,262
73,09,48
74,08,289
75,07,249
76,07,376
77,08,115
78,08,172
79,09,591
80,10,201
81,08,117
82,08,173
83,08,67
84,08,15
85,07,103
86,08,59
87,08,256
88,12,93
89,08,287
90,08,348
91,08,248
92,10,130
93,00,599
94,08,78
95,08,238
96,09,11
97,08,232
98,11,47
99,09,2
100,12,293
101,08,29
102,08,119
103,00,0
104,00,0
105,00,0
106,00,146
107,08,554
108,08,56
109,08,20
110,07,2
111,07,5
112,08,346
113,09,279
114,00,193
115,08,28
116,08,187
117,07,43
118,09,26
119,08,189
120,07,17
121,12,84
122,07,53
123,08,118
124,08,51
125,12,193
126,08,83
127,08,128
128,08,11
129,07,277
130,08,176
131,08,68
132,00,690
133,08,95
134,08,76
135,09,95
136,08,88
137,08,436
138,10,590
139,08,65
140,08,477
141,08,484
142,08,421
143,08,478
144,12,274
145,09,207
146,08,101
147,07,98
148,00,524
149,08,87
150,07,50
151,08,235
152,09,100
153,08,41
154,07,3
155,08,124
156,08,44
157,08,137
158,08,276
159,08,145
160,08,83
161,12,590
162,12,355
163,12,278
164,09,375
165,08,181
166,12,168
167,07,166
168,08,217
169,08,205
170,08,483
171,08,69
172,08,19
173,07,76
174,08,134
175,08,43
176,08,7
177,07,172
178,08,90
179,08,135
180,07,56
181,08,337
182,08,105
183,08,43
184,08,10
185,08,112
186,09,308
187,07,23
188,08,277
189,09,108
190,09,29
191,08,116
192,11,53
193,08,68
194,08,5
195,12,73
196,08,81
197,08,183
198,07,213
199,00,0
200,08,102
201,08,16
202,09,22
203,07,55
204,09,9
205,08,150
206,08,64
207,10,1
208,08,107
209,08,99
210,08,129
211,09,198
212,08,97
213,08,186
214,09,24
215,07,127
216,07,205
217,10,92
218,08,79
219,08,73
220,08,181
221,08,45
222,08,70
223,08,246
224,09,200
225,07,315
226,08,210
227,08,84
228,08,131
229,08,451
230,00,414
231,08,491
232,08,288
233,08,409
234,12,465
235,08,205
236,08,524
237,12,460
238,08,554
239,08,564
240,08,38
241,08,166
242,08,150
243,08,227
244,09,247
245,07,20
246,08,496
247,08,149
248,08,102
249,09,445
250,08,89
251,08,28
252,08,46
253,00,37
254,08,160
255,00,259
256,08,224
257,08,82
258,08,118
259,08,119
260,08,124
261,08,117
262,08,510
263,08,421
