p_id,p_hour,gcount
1,00,0
2,00,0
3,11,1
4,00,0
5,00,0
6,00,0
7,00,100
8,08,1
9,07,1
10,10,1
11,00,0
12,00,0
13,00,0
14,08,3
15,00,0
16,07,1
17,08,43
18,07,6
19,08,2
20,09,4
21,02,1
22,10,1
23,00,0
24,08,20
25,00,45
26,10,2
27,00,0
28,08,5
29,10,2
30,00,0
31,08,1
32,06,1
33,09,83
34,10,4
35,07,4
36,01,16
37,00,28
38,00,0
39,01,2
40,08,31
41,09,139
42,08,129
43,09,32
44,00,0
45,00,0
46,09,1
47,08,11
48,00,0
49,08,68
50,00,0
51,00,0
52,09,41
53,07,1
54,09,4
55,11,6
56,10,7
57,00,0
58,12,1
59,08,1
60,07,4
61,07,45
62,07,10
63,02,2
64,00,0
65,12,48
66,09,80
67,02,1
68,00,0
69,08,12
70,08,6
71,02,1
72,07,4
73,00,1
74,08,167
75,08,168
76,00,4
77,04,2
78,08,12
79,00,0
80,00,35
81,12,1
82,12,73
83,01,16
84,00,0
85,07,6
86,00,0
87,00,0
88,00,0
89,07,9
90,00,0
91,06,1
92,12,18
93,00,12
94,07,3
95,00,61
96,12,1
97,09,72
98,00,1
99,00,0
100,00,0
101,00,0
102,08,3
103,00,0
104,00,0
105,00,0
106,00,7
107,00,0
108,09,1
109,00,0
110,00,0
111,12,1
112,09,48
113,00,0
114,00,0
115,00,0
116,08,67
117,00,0
118,00,0
119,08,13
120,09,2
121,07,3
122,06,1
123,02,1
124,05,1
125,00,0
126,07,4
127,07,17
128,11,2
129,04,64
130,00,25
131,03,1
132,05,1
133,12,4
134,00,23
135,10,2
136,07,5
137,00,0
138,05,1
139,09,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,49
146,12,18
147,07,3
148,00,0
149,08,1
150,08,1
151,00,0
152,08,33
153,08,4
154,00,0
155,12,1
156,07,1
157,08,2
158,00,0
159,10,11
160,00,0
161,00,0
162,00,0
163,00,0
164,00,0
165,01,1
166,09,120
167,07,11
168,07,8
169,08,7
170,00,0
171,12,1
172,00,0
173,00,14
174,10,9
175,00,0
176,00,0
177,08,8
178,00,0
179,10,20
180,00,0
181,08,71
182,08,16
183,08,3
184,11,4
185,10,6
186,00,0
187,00,0
188,08,25
189,09,17
190,11,3
191,09,1
192,00,1
193,08,9
194,10,1
195,00,6
196,12,17
197,07,3
198,00,3
199,00,0
200,07,1
201,00,0
202,12,3
203,00,0
204,00,0
205,09,1
206,00,0
207,00,0
208,09,5
209,00,0
210,10,11
211,00,0
212,09,5
213,07,4
214,00,0
215,08,2
216,03,2
217,10,8
218,07,1
219,00,0
220,07,7
221,00,0
222,10,1
223,08,46
224,00,0
225,08,21
226,09,43
227,08,1
228,07,7
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,08,23
237,00,0
238,00,0
239,00,0
240,04,1
241,08,7
242,09,11
243,08,34
244,08,65
245,00,0
246,00,0
247,12,16
248,12,3
249,00,0
250,09,4
251,00,0
252,00,0
253,00,3
254,10,3
255,00,146
256,01,82
257,07,3
258,06,3
259,00,1
260,00,43
261,00,0
262,09,1
263,08,7
