p_id,p_hour,fcount
1,00,9
2,00,0
3,00,45
4,00,108
5,01,5
6,01,12
7,00,310
8,12,5
9,09,16
10,00,69
11,00,21
12,12,10
13,12,127
14,12,116
15,12,15
16,00,48
17,00,273
18,00,115
19,12,19
20,00,49
21,10,52
22,12,81
23,11,19
24,11,56
25,00,195
26,10,149
27,00,5
28,11,42
29,00,49
30,00,7
31,00,28
32,12,48
33,12,149
34,12,10
35,00,150
36,00,395
37,00,403
38,00,19
39,00,181
40,00,75
41,12,179
42,00,196
43,12,160
44,00,6
45,00,69
46,00,10
47,00,60
48,00,537
49,00,193
50,11,194
51,00,68
52,10,39
53,11,31
54,12,16
55,00,75
56,12,72
57,01,7
58,00,5
59,08,3
60,00,51
61,00,553
62,00,108
63,00,84
64,00,30
65,11,156
66,12,125
67,11,33
68,12,253
69,00,132
70,11,46
71,00,105
72,00,156
73,09,22
74,12,168
75,12,140
76,00,215
77,11,54
78,00,106
79,00,635
80,03,578
81,00,67
82,10,188
83,04,57
84,02,15
85,00,101
86,09,27
87,12,180
88,12,56
89,00,219
90,12,164
91,00,103
92,00,169
93,04,28
94,00,50
95,00,123
96,09,5
97,00,173
98,11,24
99,03,2
100,12,191
101,09,17
102,12,47
103,00,0
104,00,0
105,00,0
106,00,74
107,00,223
108,09,30
109,08,10
110,08,1
111,00,5
112,00,286
113,00,150
114,00,275
115,12,11
116,00,161
117,00,28
118,00,14
119,00,69
120,12,19
121,11,34
122,01,21
123,00,52
124,00,38
125,12,86
126,00,37
127,00,164
128,01,4
129,00,167
130,00,117
131,00,28
132,00,498
133,00,62
134,12,36
135,12,34
136,00,72
137,12,162
138,11,469
139,09,28
140,12,172
141,12,198
142,12,200
143,11,143
144,00,235
145,00,201
146,12,73
147,00,45
148,00,469
149,09,42
150,00,37
151,12,119
152,00,52
153,00,20
154,12,3
155,12,56
156,12,27
157,11,56
158,00,183
159,01,51
160,00,41
161,12,298
162,12,250
163,11,190
164,00,318
165,12,74
166,12,106
167,00,78
168,00,80
169,00,106
170,11,252
171,11,40
172,01,11
173,00,63
174,00,73
175,11,22
176,12,8
177,00,99
178,12,33
179,12,100
180,00,36
181,00,313
182,12,61
183,00,21
184,11,11
185,12,48
186,12,220
187,11,12
188,00,194
189,00,132
190,00,35
191,00,48
192,11,42
193,12,32
194,08,2
195,12,51
196,12,64
197,04,112
198,00,166
199,00,0
200,00,31
201,00,22
202,10,18
203,00,30
204,02,4
205,00,58
206,12,32
207,02,2
208,00,82
209,12,62
210,00,58
211,12,126
212,00,46
213,00,95
214,00,15
215,11,45
216,00,159
217,10,44
218,00,35
219,06,32
220,12,73
221,12,22
222,12,23
223,10,147
224,12,89
225,00,257
226,11,126
227,11,44
228,00,92
229,12,200
230,11,369
231,12,248
232,11,121
233,12,195
234,00,319
235,00,114
236,12,184
237,12,174
238,12,224
239,12,190
240,00,24
241,00,118
242,00,68
243,00,229
244,12,179
245,00,26
246,12,226
247,00,106
248,00,47
249,00,361
250,00,37
251,01,20
252,00,21
253,00,2
254,00,94
255,00,500
256,00,326
257,00,39
258,00,88
259,00,65
260,04,98
261,12,153
262,12,138
263,12,196
