p_id,p_hour,sum
1,07,1
2,00,1
3,04,1
4,02,228
5,00,0
6,00,0
7,00,341
8,08,2
9,00,0
10,08,5
11,01,1
12,12,29
13,12,270
14,01,11
15,02,1
16,00,4
17,00,111
18,01,6
19,01,1
20,01,7
21,02,2
22,00,2
23,00,0
24,10,95
25,00,132
26,12,3
27,04,1
28,06,6
29,01,1
30,00,0
31,12,3
32,01,5
33,12,65
34,11,5
35,00,6
36,02,118
37,01,164
38,00,0
39,04,3
40,00,76
41,00,250
42,00,132
43,11,428
44,00,0
45,01,71
46,00,0
47,01,3
48,00,1087
49,00,117
50,10,439
51,04,2
52,00,34
53,00,2
54,00,7
55,00,5
56,10,12
57,00,0
58,00,1
59,00,0
60,04,4
61,00,129
62,02,17
63,02,2
64,00,0
65,00,95
66,00,47
67,02,1
68,02,881
69,00,22
70,02,12
71,01,4
72,00,3
73,00,1
74,12,199
75,10,237
76,11,6
77,00,3
78,00,7
79,02,2083
80,01,254
81,00,1
82,01,125
83,00,33
84,00,0
85,00,13
86,00,0
87,00,190
88,12,103
89,00,33
90,00,528
91,10,2
92,01,32
93,01,16
94,11,4
95,00,86
96,11,2
97,00,147
98,02,1
99,00,0
100,12,351
101,00,0
102,00,3
103,00,0
104,00,0
105,00,0
106,00,62
107,00,821
108,05,2
109,00,0
110,00,0
111,03,3
112,00,243
113,01,412
114,02,846
115,00,0
116,00,84
117,04,1
118,00,0
119,02,5
120,00,2
121,00,2
122,00,0
123,09,3
124,00,0
125,00,197
126,00,4
127,04,23
128,00,1
129,04,232
130,01,34
131,00,1
132,12,324
133,00,7
134,00,23
135,04,4
136,01,6
137,00,412
138,12,496
139,03,1
140,12,307
141,12,505
142,00,653
143,10,290
144,00,505
145,00,130
146,04,45
147,06,3
148,02,1639
149,09,2
150,00,2
151,10,216
152,11,42
153,00,6
154,05,1
155,02,2
156,00,0
157,02,8
158,03,607
159,04,12
160,01,3
161,11,582
162,12,626
163,00,528
164,00,847
165,00,3
166,12,207
167,00,4
168,02,31
169,00,12
170,00,895
171,01,2
172,00,0
173,00,36
174,00,5
175,07,1
176,00,0
177,02,10
178,02,2
179,03,59
180,01,1
181,00,313
182,11,8
183,01,1
184,01,1
185,00,3
186,11,675
187,00,0
188,00,31
189,00,78
190,12,12
191,04,1
192,09,4
193,10,15
194,01,1
195,09,57
196,12,22
197,00,6
198,02,16
199,00,0
200,00,1
201,00,0
202,12,8
203,00,0
204,00,0
205,00,1
206,08,1
207,01,1
208,02,4
209,00,57
210,11,11
211,00,219
212,01,7
213,02,4
214,03,1
215,07,3
216,02,7
217,02,18
218,00,1
219,08,1
220,00,5
221,07,1
222,00,0
223,01,98
224,00,106
225,04,46
226,00,100
227,00,5
228,01,26
229,00,382
230,00,866
231,00,518
232,01,137
233,12,302
234,00,945
235,01,7
236,12,696
237,12,704
238,10,450
239,12,653
240,00,2
241,10,7
242,12,7
243,02,31
244,00,94
245,00,0
246,03,408
247,01,29
248,05,4
249,01,1089
250,12,8
251,00,0
252,04,1
253,01,3
254,01,4
255,01,744
256,02,473
257,01,8
258,05,4
259,04,2
260,01,111
261,12,166
262,11,311
263,00,436
