p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,64,65
2,0,0,0,1,1
3,0,5,0,476,481
4,182,0,0,1252,1434
5,0,1,0,43,44
6,0,1,0,92,93
7,245,345,0,2206,2796
8,0,0,0,15,15
9,0,4,0,189,193
10,46,15,0,705,766
11,0,8,0,294,302
12,39,0,0,25,64
13,954,0,0,1167,2121
14,12,29,0,1106,1147
15,1,3,0,188,192
16,2,7,0,430,439
17,16,56,0,1844,1916
18,2,23,0,974,999
19,1,2,0,151,154
20,0,10,0,573,583
21,5,20,0,651,676
22,3,23,0,766,792
23,0,0,0,226,226
24,304,32,0,390,726
25,86,113,0,1133,1332
26,8,16,0,1109,1133
27,0,0,0,15,15
28,19,11,0,491,521
29,0,15,0,414,429
30,0,0,0,5,5
31,0,2,0,117,119
32,1,8,0,482,491
33,117,233,0,1046,1396
34,2,0,0,92,94
35,3,51,0,1370,1424
36,9,20,0,1528,1557
37,13,26,0,2170,2209
38,1,3,0,191,195
39,4,48,0,2112,2164
40,77,37,0,534,648
41,350,422,0,1392,2164
42,202,298,0,2025,2525
43,1173,76,0,658,1907
44,0,0,0,44,44
45,184,0,0,464,648
46,0,0,0,31,31
47,1,16,0,772,789
48,3397,1,0,3503,6901
49,20,85,0,1427,1532
50,923,0,0,1372,2295
51,8,38,0,665,711
52,78,89,0,264,431
53,2,0,0,350,352
54,6,5,0,178,189
55,4,41,0,542,587
56,9,22,0,873,904
57,1,3,0,27,31
58,0,0,0,46,46
59,0,2,0,41,43
60,1,7,0,500,508
61,20,96,0,3199,3315
62,11,32,0,861,904
63,2,7,0,779,788
64,1,2,0,168,171
65,126,96,0,1000,1222
66,43,140,0,800,983
67,3,3,0,411,417
68,1954,0,0,2281,4235
69,9,43,0,1299,1351
70,25,10,0,675,710
71,5,24,0,1127,1156
72,8,35,0,1503,1546
73,0,2,0,257,259
74,430,708,0,1663,2801
75,732,525,0,1511,2768
76,15,56,0,2307,2378
77,4,14,0,723,741
78,1,18,0,871,890
79,1748,0,0,3138,4886
80,26,34,0,1380,1440
81,4,13,0,613,630
82,56,280,0,1395,1731
83,13,35,0,498,546
84,0,0,0,78,78
85,2,17,0,660,679
86,0,2,0,262,264
87,652,0,0,1291,1943
88,321,0,0,374,695
89,11,41,0,1933,1985
90,1456,0,0,1608,3064
91,5,35,0,1323,1363
92,2,54,0,1077,1133
93,13,2,0,103,118
94,0,6,0,420,426
95,11,172,0,1179,1362
96,0,1,0,51,52
97,76,146,0,1408,1630
98,0,1,0,236,237
99,0,0,0,6,6
100,2788,0,0,1379,4167
101,5,1,0,180,186
102,1,8,0,518,527
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,9,6,0,309,324
107,2218,0,0,2153,4371
108,0,11,0,306,317
109,0,0,0,82,82
